# N=999  D=30  Area=100
# id x y
0 50 50
1 64 56
2 75 25
3 73 35
4 36 29
5 10 14
6 52 74
7 43 12
8 55 85
9 12 99
10 8 30
11 22 4
12 92 85
13 67 89
14 30 51
15 26 57
16 85 30
17 43 55
18 72 91
19 87 2
20 1 74
21 100 97
22 68 55
23 64 7
24 28 41
25 88 19
26 24 53
27 14 59
28 49 72
29 18 53
30 19 98
31 3 10
32 100 54
33 78 36
34 86 24
35 69 17
36 36 33
37 94 22
38 39 68
39 78 90
40 4 36
41 64 97
42 51 68
43 100 15
44 9 51
45 68 20
46 17 9
47 82 82
48 6 81
49 50 45
50 9 79
51 92 76
52 35 63
53 62 53
54 23 85
55 15 11
56 38 7
57 36 71
58 97 14
59 28 73
60 81 57
61 67 65
62 13 16
63 28 66
64 85 16
65 73 67
66 75 63
67 36 72
68 70 86
69 40 6
70 30 37
71 100 45
72 67 34
73 26 97
74 45 81
75 28 48
76 65 98
77 21 17
78 53 25
79 93 45
80 95 93
81 76 65
82 16 73
83 26 38
84 73 28
85 62 51
86 36 55
87 61 24
88 38 85
89 94 18
90 11 21
91 100 80
92 54 66
93 84 59
94 99 9
95 32 43
96 44 25
97 37 96
98 23 13
99 6 52
100 41 27
101 72 74
102 21 89
103 53 80
104 42 58
105 90 34
106 90 58
107 15 17
108 71 42
109 92 48
110 36 35
111 93 41
112 71 54
113 4 1
114 58 28
115 2 41
116 59 3
117 35 54
118 50 96
119 15 89
120 87 4
121 99 23
122 53 48
123 95 53
124 14 69
125 70 18
126 4 28
127 37 26
128 17 25
129 44 49
130 56 61
131 79 56
132 11 48
133 69 95
134 6 41
135 52 37
136 68 66
137 63 39
138 42 4
139 78 5
140 69 3
141 32 81
142 87 94
143 13 55
144 28 100
145 70 41
146 56 41
147 93 2
148 43 81
149 59 32
150 45 82
151 50 66
152 99 71
153 72 0
154 65 79
155 19 29
156 96 96
157 11 55
158 66 60
159 95 58
160 43 87
161 25 29
162 38 47
163 69 98
164 96 83
165 67 27
166 11 29
167 14 18
168 26 56
169 62 79
170 55 34
171 87 42
172 2 98
173 91 65
174 88 15
175 97 98
176 3 35
177 21 79
178 59 51
179 19 5
180 30 87
181 24 81
182 47 95
183 74 48
184 54 22
185 37 73
186 100 64
187 77 59
188 27 21
189 74 41
190 23 82
191 12 76
192 56 6
193 94 45
194 64 63
195 23 35
196 86 29
197 82 8
198 62 6
199 27 56
200 15 1
201 56 72
202 87 66
203 68 24
204 93 3
205 41 10
206 76 16
207 4 97
208 27 42
209 74 19
210 6 74
211 98 36
212 37 45
213 32 16
214 44 58
215 79 53
216 15 6
217 24 77
218 56 11
219 7 4
220 98 66
221 92 22
222 45 53
223 86 3
224 68 2
225 59 77
226 75 16
227 97 69
228 56 30
229 94 75
230 93 75
231 40 73
232 68 1
233 54 62
234 49 14
235 26 47
236 70 61
237 44 11
238 8 26
239 61 37
240 73 47
241 77 95
242 66 10
243 46 29
244 81 52
245 19 26
246 84 10
247 13 92
248 62 5
249 54 44
250 33 90
251 52 49
252 81 80
253 24 86
254 77 77
255 70 71
256 48 33
257 98 55
258 9 38
259 19 58
260 44 76
261 59 55
262 91 89
263 98 54
264 27 85
265 61 12
266 17 57
267 20 47
268 75 69
269 59 50
270 37 23
271 26 2
272 62 78
273 45 57
274 75 92
275 1 97
276 95 87
277 42 91
278 65 57
279 84 13
280 5 1
281 80 81
282 59 35
283 46 30
284 81 27
285 90 94
286 20 1
287 72 56
288 12 31
289 64 90
290 97 99
291 59 79
292 1 86
293 41 0
294 31 11
295 84 43
296 60 97
297 32 35
298 100 3
299 50 92
300 70 90
301 92 28
302 85 75
303 74 15
304 12 98
305 23 27
306 38 81
307 19 64
308 31 79
309 72 73
310 52 73
311 76 4
312 12 44
313 96 95
314 92 6
315 35 24
316 21 21
317 20 94
318 79 23
319 33 26
320 4 74
321 54 20
322 5 6
323 39 53
324 91 67
325 15 30
326 58 70
327 37 31
328 5 66
329 25 12
330 40 46
331 46 54
332 73 23
333 62 55
334 45 5
335 35 2
336 29 44
337 13 46
338 8 98
339 26 13
340 39 22
341 47 36
342 24 17
343 71 30
344 9 12
345 28 72
346 3 13
347 89 14
348 15 14
349 6 15
350 59 15
351 43 54
352 9 7
353 7 44
354 58 68
355 69 61
356 63 53
357 1 42
358 48 70
359 42 83
360 18 87
361 14 7
362 62 75
363 63 44
364 82 98
365 76 90
366 1 100
367 41 89
368 82 94
369 23 28
370 86 0
371 10 92
372 78 0
373 14 9
374 81 36
375 86 41
376 32 92
377 100 16
378 16 9
379 86 93
380 55 42
381 22 11
382 99 1
383 63 3
384 50 94
385 22 69
386 7 30
387 37 78
388 65 44
389 70 19
390 36 44
391 77 64
392 75 67
393 95 14
394 62 52
395 87 68
396 51 38
397 63 36
398 88 85
399 79 16
400 67 20
