# N=999  D=30  Area=100
# id x y
0 50 50
1 52 31
2 89 84
3 96 38
4 39 77
5 50 10
6 99 14
7 42 82
8 57 59
9 95 62
10 75 49
11 100 67
12 46 96
13 41 71
14 26 23
15 77 96
16 64 74
17 44 56
18 15 57
19 71 17
20 88 47
21 61 67
22 41 66
23 43 89
24 7 38
25 93 51
26 33 67
27 26 15
28 80 26
29 18 98
30 22 13
31 31 22
32 44 27
33 83 82
34 38 15
35 88 30
36 41 47
37 82 93
38 31 37
39 20 61
40 53 96
41 57 60
42 79 23
43 26 74
44 77 63
45 1 18
46 90 61
47 69 10
48 94 78
49 26 57
50 74 55
51 58 11
52 0 52
53 74 96
54 22 70
55 56 12
56 61 77
57 50 35
58 93 87
59 2 97
60 30 56
61 12 28
62 56 79
63 54 47
64 62 76
65 6 55
66 99 60
67 56 39
68 24 42
69 26 13
70 38 44
71 75 55
72 96 78
73 63 100
74 13 57
75 71 22
76 15 52
77 29 75
78 26 12
79 11 56
80 9 0
81 51 72
82 29 58
83 89 72
84 100 32
85 97 81
86 64 24
87 33 74
88 30 7
89 94 23
90 70 95
91 12 89
92 79 17
93 6 37
94 14 31
95 57 82
96 58 45
97 68 41
98 13 34
99 83 99
100 25 80
101 5 3
102 73 25
103 39 88
104 32 88
105 10 91
106 100 61
107 34 94
108 27 35
109 35 59
110 95 25
111 13 71
112 56 98
113 36 98
114 55 60
115 68 42
116 70 5
117 35 47
118 10 63
119 87 31
120 50 14
121 10 67
122 83 66
123 91 79
124 45 41
125 99 89
126 26 52
127 47 2
128 94 32
129 72 55
130 16 73
131 38 92
132 15 45
133 85 67
134 73 11
135 44 22
136 97 74
137 39 80
138 54 53
139 69 4
140 90 85
141 98 48
142 89 42
143 33 27
144 47 75
145 91 17
146 70 79
147 47 93
148 14 75
149 61 2
150 31 49
151 74 45
152 31 9
153 11 76
154 88 100
155 47 29
156 97 86
157 95 73
158 90 13
159 51 18
160 38 8
161 71 48
162 22 25
163 91 64
164 55 3
165 41 56
166 47 76
167 97 37
168 19 47
169 11 58
170 95 30
171 20 78
172 44 48
173 48 77
174 12 24
175 38 40
176 80 66
177 42 24
178 47 17
179 14 48
180 30 91
181 99 90
182 78 68
183 19 87
184 68 30
185 1 52
186 48 21
187 81 7
188 94 14
189 39 28
190 79 21
191 80 23
192 68 92
193 39 99
194 18 34
195 99 46
196 10 66
197 62 87
198 37 25
199 93 45
200 80 75
201 40 69
202 78 59
203 91 76
204 34 81
205 66 88
206 36 30
207 26 56
208 62 0
209 37 14
210 20 1
211 90 16
212 25 69
213 96 58
214 36 1
215 48 63
216 48 64
217 85 33
218 33 78
219 20 31
220 15 63
221 87 0
222 60 58
223 18 40
224 69 77
225 29 97
226 99 12
227 28 67
228 7 41
229 40 56
230 77 2
231 64 52
232 44 80
233 16 74
234 24 85
235 70 39
236 62 92
237 80 37
238 21 76
239 45 76
240 65 35
241 54 76
242 4 100
243 50 49
244 34 60
245 4 51
246 79 6
247 66 54
248 96 95
249 7 10
250 18 95
251 2 61
252 32 25
253 37 84
254 36 26
255 39 14
256 58 75
257 67 57
258 25 79
259 96 24
260 95 37
261 97 20
262 82 97
263 17 94
264 6 87
265 82 6
266 70 68
267 8 88
268 8 25
269 33 51
270 29 78
271 68 14
272 14 23
273 17 27
274 63 88
275 5 61
276 42 80
277 94 62
278 88 36
279 1 31
280 56 59
281 5 87
282 30 28
283 69 66
284 45 80
285 95 61
286 30 80
