# N=999  D=30  Area=100
# id x y
0 50 50
1 13 32
2 0 86
3 93 81
4 23 47
5 80 29
6 76 30
7 4 2
8 34 12
9 39 1
10 92 26
11 80 45
12 50 74
13 77 32
14 41 71
15 7 31
16 98 70
17 12 98
18 35 63
19 69 23
20 97 18
21 43 99
22 95 12
23 7 16
24 34 55
25 90 0
26 1 91
27 40 84
28 53 19
29 31 27
30 52 89
31 2 64
32 49 93
33 18 24
34 43 20
35 36 26
36 37 88
37 42 78
38 75 62
39 91 45
40 14 67
41 69 90
42 80 38
43 43 14
44 54 70
45 66 7
46 85 25
47 92 69
48 47 49
49 80 99
50 85 23
51 91 6
52 88 14
53 63 28
54 62 42
55 30 45
56 71 5
57 62 61
58 55 36
59 27 51
60 5 2
61 73 27
62 63 59
63 21 67
64 57 47
65 34 97
66 90 53
67 33 75
68 17 68
69 6 14
70 10 10
71 78 34
72 11 0
73 11 88
74 89 19
75 88 8
76 59 57
77 94 71
78 58 29
79 34 22
80 78 57
81 42 90
82 38 49
83 27 1
84 94 70
85 69 65
86 29 72
87 65 44
88 91 51
89 10 99
90 0 64
91 54 0
92 97 77
93 74 28
94 41 37
95 40 87
96 44 59
97 66 65
98 20 3
99 70 94
100 93 70
101 85 11
102 8 46
103 81 65
104 41 15
105 64 29
106 45 53
107 31 23
108 0 2
109 63 80
110 93 33
111 72 69
112 69 59
113 23 9
114 64 33
115 65 56
116 97 40
117 52 5
118 33 58
119 16 58
120 90 15
121 81 94
122 54 21
123 5 82
124 22 45
125 99 33
126 10 15
127 70 73
128 31 75
129 55 60
130 39 6
131 89 39
132 9 53
133 47 11
134 52 52
135 81 56
136 96 95
137 67 26
138 23 1
139 71 20
140 74 22
141 88 36
142 84 8
143 74 31
144 68 89
145 66 37
146 39 2
147 28 35
148 32 77
149 55 100
150 80 87
151 62 98
152 49 35
153 34 76
154 85 90
155 50 20
156 12 36
157 41 73
158 81 11
159 89 44
160 0 29
161 73 66
162 26 80
163 3 60
164 25 15
165 61 30
166 31 67
167 33 50
168 71 38
169 15 38
170 76 17
171 37 90
172 50 18
173 81 30
174 3 46
175 50 49
176 37 85
177 35 52
178 19 38
179 93 29
180 53 78
181 95 19
182 100 47
183 18 14
184 17 34
185 99 73
186 26 43
187 59 11
188 36 42
189 31 86
190 24 99
191 68 0
192 28 75
193 68 61
194 38 14
195 83 56
196 81 99
197 60 3
198 72 72
199 28 31
200 2 52
201 5 20
202 45 60
203 96 12
204 6 11
205 18 85
206 8 77
207 12 48
208 38 86
209 52 45
210 84 58
211 73 11
212 85 39
213 7 28
214 66 30
215 23 98
216 5 14
217 26 0
218 24 7
219 62 82
220 13 47
221 20 19
222 17 92
223 80 78
224 55 49
225 95 33
226 10 55
227 46 22
228 31 60
229 13 2
230 9 48
231 45 59
232 72 5
233 70 20
234 2 94
235 98 12
236 25 53
237 63 70
238 68 8
239 38 87
240 63 21
241 30 93
242 5 73
243 56 10
244 35 73
245 67 1
246 79 81
247 46 21
248 81 17
249 23 71
250 41 23
251 32 24
252 83 73
253 15 50
254 100 99
255 9 50
256 71 6
257 17 73
258 73 29
259 66 67
260 55 80
261 24 42
262 92 66
263 18 70
264 87 63
265 32 6
266 59 47
267 63 77
268 74 75
269 93 17
270 50 21
271 59 34
272 24 76
273 24 44
274 100 22
275 0 85
276 27 79
277 94 67
278 65 79
279 12 7
280 73 95
281 11 1
282 75 51
283 0 66
284 43 31
285 46 56
286 89 41
287 84 93
288 48 11
289 62 4
290 6 70
291 6 30
292 14 75
293 61 4
294 24 82
295 43 60
296 64 90
297 88 61
298 75 75
299 71 97
300 65 20
301 24 98
302 14 56
303 35 7
304 64 45
305 45 36
306 76 75
307 10 59
308 8 57
309 70 62
310 62 78
311 17 1
312 74 94
313 95 44
314 63 2
315 44 95
316 70 3
317 53 69
318 30 39
319 41 43
320 51 100
321 8 62
322 1 19
323 78 73
324 9 51
325 29 57
326 23 64
327 63 29
328 82 77
329 5 48
330 59 70
331 23 39
332 56 91
333 14 26
334 25 40
335 41 36
336 95 85
337 21 70
338 91 18
339 84 54
340 36 31
341 18 94
342 41 56
343 90 85
344 7 55
345 43 13
346 36 35
347 26 46
348 66 41
349 93 15
350 20 0
351 1 88
352 72 60
353 67 53
354 85 61
355 92 71
356 8 11
357 11 76
358 8 26
359 45 96
360 90 72
361 69 85
362 20 9
363 72 47
364 65 14
365 59 52
366 88 79
367 89 79
368 96 43
369 54 72
370 29 17
371 95 61
372 84 91
373 42 82
374 33 3
375 75 59
376 32 39
377 6 10
378 38 37
379 7 10
380 99 57
381 38 64
382 34 51
383 17 33
384 7 88
385 18 58
386 22 16
387 20 89
388 56 86
389 47 60
390 51 51
391 38 6
392 43 18
393 68 90
394 55 94
395 30 46
396 73 80
397 74 85
398 54 78
399 28 90
400 45 6
401 24 86
402 6 20
403 76 38
404 19 17
405 45 85
406 26 69
407 87 6
408 38 100
409 35 24
410 60 13
411 85 21
412 58 28
413 70 95
414 69 72
415 17 60
416 62 62
417 100 85
418 0 26
419 31 94
420 16 32
421 91 20
422 0 9
423 23 79
424 93 30
425 85 41
426 30 65
427 22 53
428 48 69
429 44 75
430 58 77
431 100 90
432 99 13
433 87 24
434 54 66
435 40 72
436 29 25
437 83 85
438 41 32
439 23 10
440 41 58
441 50 96
442 68 49
443 25 97
444 89 65
445 80 24
446 31 13
447 44 50
448 21 0
449 47 88
450 86 25
451 17 52
452 52 91
453 54 9
454 64 23
455 3 63
456 91 53
457 40 27
458 32 32
459 81 55
460 98 35
461 97 35
462 39 62
463 32 2
464 56 75
465 44 63
466 31 7
467 2 85
468 91 75
469 32 44
470 4 89
471 92 77
472 76 12
473 15 43
474 19 59
475 16 12
476 5 25
477 41 57
478 53 30
479 100 12
480 77 6
481 98 15
482 15 6
483 70 42
484 80 8
485 93 23
486 39 66
487 13 40
488 84 59
489 4 49
490 57 45
491 51 98
492 54 35
493 86 20
494 53 7
495 73 93
496 42 51
497 1 28
498 7 25
499 39 18
500 49 34
501 82 3
502 64 74
503 19 41
504 63 73
505 33 32
506 92 81
507 60 20
508 94 81
509 94 55
510 10 53
511 35 28
512 0 74
513 41 10
