# N=999  D=30  Area=100
# id x y
0 50 50
1 71 46
2 37 54
3 69 92
4 19 50
5 38 24
6 72 20
7 30 67
8 17 92
9 73 27
10 98 42
11 31 63
12 57 68
13 82 66
14 38 95
15 10 27
16 1 32
17 18 95
18 75 79
19 10 97
20 21 73
21 36 40
22 74 4
23 35 23
24 0 39
25 86 60
26 28 92
27 80 94
28 98 85
29 84 11
30 16 94
31 12 93
32 95 5
33 14 91
34 21 24
35 47 97
36 14 23
37 63 42
38 83 22
39 81 16
40 14 10
41 48 49
42 59 0
43 56 0
44 32 94
45 33 71
46 86 27
47 51 44
48 84 49
49 43 59
50 67 91
51 38 17
52 32 14
53 1 5
54 59 12
55 16 90
56 11 96
57 88 87
58 71 53
59 5 37
60 80 54
61 82 73
62 70 31
63 66 23
64 18 37
65 80 21
66 46 90
67 98 6
68 5 3
69 8 11
70 41 66
71 89 0
72 67 45
73 79 13
74 14 64
75 9 12
76 59 28
77 16 64
78 20 57
79 5 20
80 52 30
81 11 43
82 77 96
83 68 73
84 27 63
85 61 62
86 48 35
87 97 16
88 88 51
89 80 28
90 4 65
91 71 67
92 42 43
93 0 3
94 3 19
95 28 46
96 46 87
97 23 32
98 43 29
99 0 81
100 29 64
101 75 100
102 73 95
103 12 63
104 22 80
105 98 41
106 88 32
107 56 8
108 20 49
109 39 98
110 70 5
111 56 28
112 57 43
113 21 20
114 61 57
115 78 9
116 29 17
117 19 54
118 70 75
119 73 82
120 45 95
121 1 7
122 42 9
123 70 30
124 10 78
125 37 30
126 38 15
127 12 88
128 46 17
129 77 40
130 0 2
131 80 25
132 34 35
133 5 7
134 86 22
135 91 72
136 46 91
137 79 5
138 76 51
139 67 32
140 42 42
141 77 75
142 2 97
143 12 19
144 7 0
145 24 63
146 22 53
147 25 74
148 71 88
149 1 29
150 77 10
151 9 10
152 51 64
153 71 22
154 42 53
155 14 72
156 97 73
157 26 99
158 3 77
159 89 16
160 38 32
161 60 59
162 57 20
163 98 10
164 61 51
165 71 79
166 47 91
167 18 80
168 78 24
169 89 27
170 25 88
171 68 88
172 65 45
173 66 88
174 37 0
175 3 21
176 65 47
177 92 55
178 58 9
179 13 16
180 53 18
181 54 4
182 57 99
183 79 48
184 25 45
185 73 49
186 40 24
187 84 66
188 41 24
189 79 72
190 11 59
191 87 15
192 38 6
193 8 5
194 46 15
195 2 91
196 17 54
197 11 80
198 61 86
199 50 22
200 6 78
201 81 73
202 96 79
203 0 38
204 86 61
205 56 10
206 62 98
207 52 4
208 26 21
209 42 38
210 52 51
211 94 80
212 30 14
213 13 0
214 4 10
215 91 27
216 77 45
217 86 63
218 74 72
219 5 42
220 42 80
221 59 24
222 44 23
223 53 44
