# N=999  D=30  Area=100
# id x y
0 50 50
1 6 13
2 84 91
3 20 81
4 26 6
5 58 83
6 88 44
7 9 22
8 25 74
9 23 33
10 68 97
11 65 59
12 51 21
13 26 27
14 32 42
15 45 16
16 86 19
17 97 33
18 83 2
19 8 0
20 54 37
21 81 89
22 90 69
23 52 87
24 58 61
25 12 6
26 5 34
27 10 16
28 65 3
29 56 55
30 86 39
31 91 29
32 46 78
33 66 7
34 2 74
35 68 71
36 72 62
37 77 60
38 4 43
39 32 82
40 2 97
41 11 33
42 56 8
43 49 84
44 84 54
45 61 19
46 97 72
47 19 19
48 29 81
49 1 90
50 46 89
51 62 98
52 22 49
53 69 83
54 6 86
55 23 96
56 67 44
57 77 27
58 93 89
59 69 85
60 79 64
61 18 86
62 36 71
63 5 72
64 97 57
65 32 11
66 85 71
67 14 88
68 59 2
69 53 93
70 76 45
71 89 75
72 95 84
73 98 22
74 97 80
75 32 7
76 80 42
77 53 44
78 0 19
79 91 76
80 47 31
81 2 84
82 81 29
83 13 11
84 10 13
85 63 99
86 59 22
87 6 11
88 0 11
89 38 14
90 82 71
91 60 26
92 74 59
93 49 28
94 42 6
95 96 36
96 9 62
97 27 56
98 87 100
99 35 13
100 41 89
101 70 13
102 61 69
103 83 40
104 90 24
105 32 51
106 71 61
107 53 16
108 33 32
109 72 57
110 15 78
111 24 85
112 10 84
113 60 9
114 47 42
115 89 22
116 34 84
117 56 68
118 58 64
119 1 22
120 80 85
121 12 8
122 87 26
123 64 89
124 31 85
125 31 13
126 33 69
127 9 40
128 66 68
129 65 28
130 34 20
131 89 34
132 13 12
133 100 74
134 67 73
135 1 95
136 81 49
137 70 36
138 62 94
139 59 66
140 98 83
141 45 36
142 92 13
143 83 13
144 66 96
145 25 72
146 78 16
147 65 87
148 5 67
149 12 97
150 23 34
151 29 93
152 10 10
153 37 78
154 28 81
155 97 92
156 7 40
157 50 60
158 90 14
159 19 100
160 75 54
161 34 10
162 69 54
163 70 91
164 0 22
165 31 7
166 83 25
167 93 23
168 77 69
169 88 84
170 47 10
171 33 99
172 7 8
173 65 21
174 79 93
175 55 38
176 42 54
177 85 59
178 7 95
179 94 73
180 62 66
181 82 60
182 28 36
183 44 54
184 37 71
185 20 90
186 42 59
187 70 46
188 79 49
189 4 49
190 46 15
191 52 62
192 21 34
193 20 53
194 24 27
195 98 31
196 88 50
197 60 33
198 67 49
199 49 85
200 16 39
201 64 28
202 94 78
203 44 37
204 38 11
205 10 20
206 2 59
207 65 67
208 96 8
209 34 43
210 59 75
211 72 60
212 56 10
213 78 92
214 26 77
215 93 32
216 14 24
217 62 50
218 60 21
219 77 68
220 27 72
221 30 33
222 76 69
223 63 60
224 48 20
225 20 27
226 23 53
227 98 19
228 68 32
229 55 40
230 10 27
231 8 18
232 73 68
233 6 34
234 95 38
235 36 94
236 69 24
237 33 23
238 70 53
239 98 11
240 92 30
241 40 24
242 84 44
243 57 23
244 24 51
245 96 42
246 69 72
247 82 96
248 97 9
249 56 27
250 48 56
251 6 55
252 81 20
253 84 89
254 19 20
255 38 61
256 23 4
257 69 64
258 100 4
259 72 73
260 95 83
261 71 11
262 32 12
263 64 77
264 95 7
265 89 31
266 68 85
267 5 78
268 95 33
269 58 63
270 33 58
271 55 86
272 93 75
273 77 39
274 61 20
275 3 24
276 60 10
277 65 19
278 4 70
279 50 38
280 41 44
281 58 73
282 31 57
283 45 65
284 90 89
285 55 16
286 77 37
287 12 81
288 98 1
289 10 93
290 0 97
291 4 31
292 46 32
293 97 12
294 9 34
295 78 2
296 21 99
297 41 18
298 18 29
299 63 30
300 59 69
301 28 34
302 91 96
303 31 88
304 50 48
305 14 81
306 66 94
307 24 11
308 7 14
309 32 53
310 91 14
311 29 60
312 2 42
313 36 57
314 72 69
315 26 56
316 45 99
317 47 26
318 27 18
319 17 4
320 38 55
321 39 8
322 5 32
323 30 4
324 86 15
325 93 71
326 57 70
327 36 51
328 33 12
329 46 30
330 26 88
331 52 45
332 42 0
333 68 52
334 96 87
335 22 15
336 77 51
337 62 47
338 51 22
339 37 44
340 43 37
341 89 18
342 6 79
343 25 20
344 63 9
345 3 80
346 9 31
347 14 47
348 23 69
349 76 91
350 97 66
351 2 12
352 30 15
353 48 92
354 51 54
355 43 31
356 35 38
357 84 59
358 13 41
359 88 58
360 6 0
361 15 25
362 28 69
363 74 69
364 5 24
365 20 37
366 2 75
367 78 83
368 11 60
369 58 91
370 54 87
371 50 26
372 5 55
373 99 50
374 27 0
375 65 61
376 67 94
377 85 81
378 14 70
379 39 87
380 49 68
381 86 55
382 82 68
383 17 8
384 61 90
385 36 4
386 70 83
387 37 33
388 88 31
389 92 52
390 86 77
391 86 45
392 41 2
393 87 3
394 78 69
395 94 28
396 46 38
397 25 2
398 22 24
399 82 56
400 64 78
401 24 39
402 76 29
403 82 6
404 63 70
405 50 65
406 40 69
407 47 59
408 66 85
409 2 25
410 54 84
411 33 95
412 71 56
413 83 16
414 81 99
415 90 6
416 47 72
417 98 53
418 85 66
419 22 41
420 87 17
421 32 33
422 55 93
423 34 69
424 15 94
425 20 20
426 20 99
427 87 57
428 45 55
429 31 14
430 33 73
431 99 56
432 52 3
433 89 1
434 72 34
