# N=999  D=30  Area=100
# id x y
0 50 50
1 53 26
2 13 6
3 73 46
4 45 79
5 53 19
6 63 99
7 30 92
8 73 0
9 9 69
10 86 52
11 76 51
12 35 0
13 75 71
14 38 10
15 7 34
16 16 27
17 13 28
18 14 88
19 59 5
20 49 91
21 49 68
22 83 37
23 35 90
24 69 41
25 96 73
26 41 90
27 29 46
28 90 13
29 28 12
30 87 94
31 57 58
32 3 46
33 5 80
34 18 46
35 7 87
36 93 24
37 68 17
38 61 97
39 54 22
40 9 1
41 53 87
42 70 90
43 65 100
44 50 4
45 28 21
46 5 7
47 52 27
48 87 59
49 94 30
50 60 38
51 86 93
52 58 21
53 47 86
54 70 60
55 27 91
56 73 98
57 80 34
58 93 63
59 93 28
60 53 12
61 87 33
62 86 39
63 32 24
64 45 41
65 1 92
66 18 65
67 49 55
68 49 58
69 34 25
70 36 46
71 93 27
72 49 3
73 88 38
74 65 27
75 48 5
76 7 52
77 71 92
78 82 84
79 36 89
80 32 97
81 63 36
82 19 100
83 52 34
84 63 100
85 12 93
86 28 42
87 51 49
88 98 46
89 38 57
90 42 80
91 14 34
92 66 67
93 21 64
94 70 10
95 22 94
96 35 80
97 8 29
98 89 75
99 22 88
100 97 12
101 68 58
102 31 4
103 85 8
104 95 68
105 99 18
106 22 23
107 12 33
108 65 65
109 66 41
110 35 54
111 41 83
112 28 30
113 17 87
114 81 58
115 7 95
116 94 68
117 82 40
118 67 40
119 1 40
120 59 19
121 48 65
122 97 67
123 15 29
124 80 13
125 92 60
126 74 93
127 25 35
128 74 95
129 30 4
130 29 11
131 97 4
132 46 48
133 7 35
134 47 49
135 55 12
136 29 45
137 34 39
138 83 42
139 85 49
140 66 44
141 77 65
142 2 89
143 61 100
144 74 56
145 33 51
146 63 19
147 91 100
148 25 26
149 69 29
150 93 32
151 7 82
152 17 15
153 38 34
154 26 41
155 29 49
156 68 27
157 88 16
158 61 16
159 86 5
160 4 77
161 39 57
162 65 6
163 43 58
164 84 13
165 37 77
166 69 46
167 10 7
168 65 64
169 4 68
170 62 6
171 43 56
172 84 89
173 91 85
174 63 47
175 87 2
176 33 95
177 73 15
178 30 25
179 14 33
180 73 69
181 3 98
182 27 42
183 24 61
184 78 8
185 43 52
186 45 3
187 58 56
188 15 66
189 86 69
190 23 74
191 20 60
192 24 47
193 57 87
194 25 65
195 26 79
196 70 40
197 53 10
198 0 57
199 1 3
200 49 71
201 0 37
202 70 84
203 20 49
204 74 69
205 95 54
206 72 53
207 80 0
208 65 98
209 98 7
210 20 50
211 20 21
212 45 81
213 39 59
214 34 100
215 87 7
216 33 11
217 24 16
218 44 32
219 71 10
220 66 12
221 29 29
222 55 10
223 8 54
224 84 9
225 41 28
226 16 79
227 21 69
228 11 15
229 55 79
230 88 70
231 93 69
232 36 21
233 32 90
234 88 18
235 52 70
236 18 90
237 56 30
238 59 65
239 19 83
240 51 0
241 87 64
242 63 54
243 42 38
244 88 53
245 64 76
246 69 27
247 93 84
248 53 73
249 90 72
250 77 33
251 91 46
252 77 55
253 81 75
254 37 3
255 57 100
256 99 37
257 16 64
258 36 37
259 14 86
260 88 22
261 64 92
262 34 33
263 91 5
264 71 29
265 48 99
266 21 15
267 24 69
268 16 82
269 40 90
270 82 76
271 72 54
272 91 93
273 42 0
274 3 70
275 58 62
276 57 8
277 17 54
278 95 58
279 48 79
280 37 85
281 45 82
282 46 42
283 90 46
284 42 23
285 81 99
286 36 1
287 13 3
288 89 31
289 83 67
290 60 26
291 2 36
292 100 12
293 24 91
294 83 49
295 12 16
296 76 61
297 4 10
298 15 27
299 29 21
300 15 78
301 73 71
302 74 10
303 100 81
304 54 85
305 15 84
306 49 61
307 47 74
308 29 8
309 16 54
310 97 18
311 90 71
312 48 3
313 4 58
314 7 19
315 45 98
316 91 19
317 16 0
318 49 95
319 30 1
320 71 82
321 41 69
322 91 63
323 53 84
324 95 1
325 50 100
326 43 38
327 89 36
328 55 39
329 11 73
330 1 50
331 78 33
332 61 15
333 47 41
334 29 12
335 31 12
336 53 39
337 60 98
338 22 99
339 99 12
340 9 36
341 27 55
342 90 5
343 72 2
344 59 42
345 65 95
346 41 29
347 18 53
348 9 47
349 94 73
350 87 0
351 95 20
352 89 28
353 0 97
354 100 36
355 74 15
356 3 11
357 23 52
358 20 77
359 7 100
360 97 98
361 77 77
362 3 81
363 71 55
364 17 71
365 17 23
366 70 18
367 10 14
368 17 58
369 13 23
370 4 73
371 24 34
372 55 35
373 3 32
374 64 73
375 97 31
376 12 98
377 38 95
378 70 53
379 46 57
380 50 43
381 14 37
382 61 93
383 52 39
384 68 82
385 79 60
386 23 25
387 40 67
388 15 64
389 68 59
390 66 37
391 77 3
392 65 30
393 69 69
394 16 98
395 71 35
396 79 70
397 0 50
398 96 86
399 67 73
400 0 56
401 93 39
402 41 95
403 35 21
404 67 90
405 84 73
406 9 89
407 67 58
408 67 10
409 91 90
410 81 34
411 43 60
412 24 49
413 42 20
414 1 59
415 44 93
416 26 25
417 96 41
418 59 82
419 0 20
420 73 97
421 11 84
422 0 77
423 54 23
424 43 28
425 11 21
426 28 20
427 51 55
428 93 65
429 49 62
430 26 63
431 72 85
432 54 30
433 98 67
434 89 54
435 72 92
436 83 10
437 27 84
438 67 54
439 33 91
440 9 71
441 48 12
442 17 72
443 7 97
444 73 83
445 89 100
446 99 20
447 40 64
448 98 31
449 55 100
450 49 41
451 38 30
452 3 6
453 7 29
454 51 20
455 13 0
456 48 58
457 90 39
458 85 14
459 19 44
460 1 99
461 10 61
462 73 14
463 86 47
464 77 47
465 46 23
466 10 27
467 6 73
468 69 93
469 99 3
470 25 84
471 69 86
472 81 57
473 51 87
474 92 0
475 84 93
476 12 66
477 11 3
478 78 44
479 72 48
480 86 95
481 49 88
482 100 8
483 19 24
484 42 40
485 54 59
486 28 28
487 97 15
488 26 88
489 33 79
490 1 65
491 34 8
492 40 54
493 55 88
494 46 92
495 100 24
496 22 32
497 71 80
498 58 10
499 32 13
500 16 89
501 61 0
502 28 37
503 22 54
504 1 43
505 14 55
506 22 95
507 49 52
508 65 56
509 54 15
510 33 89
511 23 5
512 21 9
513 11 66
514 54 52
515 54 94
516 19 57
517 50 25
518 36 59
519 57 55
520 60 69
521 36 90
522 62 21
523 50 56
524 47 55
525 55 76
526 42 3
527 94 91
528 87 8
529 3 62
530 0 8
531 53 52
532 82 86
533 96 69
534 46 82
535 11 14
536 73 88
537 54 78
538 97 73
539 17 32
540 16 94
541 76 35
542 80 75
543 34 13
544 39 17
545 18 87
546 52 68
547 90 21
548 85 48
549 100 97
550 41 91
551 53 74
552 29 75
553 45 34
554 93 92
555 17 12
556 43 59
557 33 99
558 80 50
559 77 35
560 8 96
