# N=999  D=30  Area=100
# id x y
0 50 50
1 79 76
2 68 94
3 71 33
4 37 20
5 75 40
6 81 12
7 26 79
8 28 10
9 32 35
10 30 56
11 60 83
12 78 4
13 83 84
14 30 84
15 80 78
16 97 74
17 38 32
18 54 33
19 42 69
20 17 79
21 66 79
22 65 23
23 57 42
24 100 44
25 34 68
26 78 100
27 94 91
28 53 93
29 81 97
30 43 79
31 69 99
32 58 76
33 33 86
34 96 40
35 48 49
36 40 77
37 71 39
38 34 88
39 63 2
40 69 45
41 16 35
42 13 8
43 100 88
44 72 27
45 75 32
46 74 95
47 0 26
48 45 47
49 43 57
50 6 68
51 25 59
52 71 4
53 62 93
54 6 36
55 37 65
56 46 77
57 69 51
58 10 84
59 47 30
60 91 99
61 43 98
62 51 16
63 71 85
64 64 6
65 65 38
66 86 15
67 95 4
68 34 27
69 9 70
70 68 41
71 52 91
72 78 92
73 80 29
74 54 57
75 29 84
76 5 87
77 59 51
78 93 82
79 76 7
80 26 75
81 83 28
82 13 36
83 13 77
84 3 53
85 44 16
86 14 20
87 19 25
88 94 46
89 82 13
90 36 67
91 63 93
92 18 42
93 51 9
94 92 37
95 90 30
96 61 6
97 19 29
98 95 40
99 54 58
100 97 83
101 0 54
102 17 75
103 12 12
104 62 43
105 84 4
106 60 36
107 91 6
108 75 81
109 67 72
110 82 96
111 21 66
112 42 58
113 41 26
114 1 44
115 86 64
116 100 93
117 21 49
118 40 46
119 37 90
120 32 22
121 18 32
122 57 55
123 86 17
124 60 11
125 40 71
126 37 29
127 44 73
128 85 8
129 68 72
130 26 82
131 26 43
132 14 89
133 63 79
134 16 19
135 8 69
136 83 69
137 27 73
138 17 11
139 3 64
140 23 70
141 86 14
142 84 76
143 46 25
144 62 20
145 40 61
146 42 81
147 8 92
148 87 12
149 5 13
150 24 79
151 34 22
152 2 27
153 85 97
154 18 10
155 8 39
156 13 64
157 73 43
158 85 87
159 92 58
160 17 27
161 26 78
162 73 98
163 26 46
164 85 81
165 84 71
166 17 19
167 67 22
168 36 63
169 30 39
170 25 63
171 85 74
172 53 6
173 66 58
174 32 15
175 5 78
176 58 32
177 69 28
178 96 79
179 90 32
180 11 53
181 59 36
182 52 77
183 56 18
184 86 13
185 27 52
186 94 60
187 38 100
188 94 36
189 12 13
190 52 70
191 77 15
192 26 96
193 49 86
194 36 97
195 19 66
196 6 65
197 77 54
198 43 77
199 84 55
200 44 78
201 74 15
202 0 25
203 42 35
204 46 33
205 79 17
206 11 46
207 93 57
208 40 27
209 19 44
210 53 98
211 49 17
212 33 88
213 32 64
214 23 51
215 64 73
216 34 12
217 93 84
218 7 30
219 83 65
220 36 93
221 16 61
222 98 11
223 50 40
224 0 37
225 62 16
226 46 83
227 81 39
228 75 53
229 18 66
230 92 77
231 22 79
232 77 35
233 80 69
234 60 85
235 13 37
236 60 88
237 57 100
238 36 19
239 39 33
240 3 3
241 63 56
242 70 23
243 59 87
244 33 83
245 75 22
246 68 30
247 5 54
248 73 82
249 52 11
250 97 41
251 36 12
252 98 86
253 59 6
254 66 80
255 71 48
256 43 88
257 3 88
258 25 0
259 77 60
260 80 73
261 45 98
262 50 19
263 86 75
264 91 72
265 16 98
266 80 23
267 38 71
268 48 60
269 1 11
270 42 68
271 72 20
272 20 15
273 7 9
274 75 14
275 5 15
276 7 46
277 89 2
278 3 17
279 67 76
280 27 54
281 74 18
282 30 44
283 42 1
284 36 10
285 94 8
286 76 5
287 43 90
288 9 77
289 50 97
290 64 92
291 1 74
292 90 11
293 71 98
294 94 92
295 92 59
296 27 83
297 55 6
298 78 72
299 65 98
300 13 40
301 6 75
302 41 93
303 37 18
304 100 96
305 74 11
306 36 95
307 29 87
308 59 78
309 8 36
310 86 76
311 6 45
312 1 83
313 85 36
314 34 13
315 29 83
316 72 81
317 95 30
318 54 7
319 10 78
320 4 92
321 59 91
322 90 9
323 16 20
324 25 49
325 9 16
326 75 96
327 42 21
328 53 35
329 37 86
330 53 8
331 42 16
332 35 51
333 28 42
334 88 41
335 35 54
336 91 66
337 83 27
338 78 94
339 18 79
340 3 67
341 48 52
342 16 81
343 10 4
344 43 100
345 20 54
346 71 7
347 13 80
348 44 74
349 22 73
350 29 6
351 90 83
352 40 89
353 56 38
354 81 76
355 47 41
356 23 65
357 24 9
358 57 83
359 9 87
360 30 1
361 38 65
362 2 31
363 48 18
364 22 67
365 41 69
366 52 78
367 80 60
368 54 35
369 0 68
370 51 46
371 20 30
372 17 92
373 48 72
374 23 60
375 87 18
376 13 46
377 43 42
378 18 38
379 59 80
380 78 25
381 4 89
382 81 19
383 96 14
384 25 18
385 34 91
386 30 48
387 45 1
388 68 35
389 13 0
390 58 72
391 0 45
392 25 64
393 0 20
394 11 3
395 70 74
396 38 4
397 2 38
398 20 12
399 84 95
400 26 22
401 78 85
402 80 16
403 99 29
404 35 52
405 62 52
406 56 98
407 75 50
408 76 96
409 8 89
410 95 2
411 12 53
412 49 78
413 50 63
