# N=499  D=30  Area=100
# id x y
0 50 50
1 26 5
2 89 93
3 76 14
4 1 52
5 75 86
6 39 66
7 58 91
8 95 68
9 56 36
10 24 62
11 15 25
12 82 34
13 70 74
14 83 10
15 32 85
16 42 52
17 96 93
18 83 9
19 6 11
20 11 73
21 44 33
22 90 39
23 29 67
24 61 82
25 28 96
26 0 70
27 51 54
28 58 70
29 40 80
30 48 89
31 88 61
32 10 53
33 87 59
34 0 17
35 93 31
36 86 40
37 16 75
38 58 29
39 72 24
40 47 11
41 16 87
42 66 78
43 45 85
44 18 0
45 75 39
46 14 87
47 74 55
48 25 94
49 63 92
50 64 2
51 28 29
52 62 21
53 13 52
54 53 29
55 32 6
56 16 11
57 14 21
58 17 73
59 84 19
60 37 51
61 60 45
62 47 51
63 40 70
64 16 37
65 70 12
66 44 88
67 1 10
68 96 7
69 57 72
70 46 91
71 0 34
72 67 99
73 68 56
74 9 83
75 33 3
76 54 83
77 39 0
78 27 82
79 12 83
80 0 45
81 37 16
82 37 31
83 95 53
84 80 58
85 21 65
86 16 77
87 100 24
88 32 69
89 3 42
90 35 39
91 29 36
92 29 71
93 7 7
94 8 66
95 23 100
96 25 35
97 73 76
98 24 77
99 26 9
100 32 30
101 25 71
102 78 48
103 16 47
104 67 75
105 43 83
106 26 57
107 96 39
108 11 79
109 8 36
110 94 97
111 91 68
112 51 16
113 99 13
114 99 99
115 1 30
116 52 87
117 46 65
118 77 10
119 97 47
120 68 72
121 85 4
122 18 25
123 21 42
124 27 94
125 31 19
126 48 58
127 89 65
128 59 34
129 21 10
130 21 74
131 8 31
132 18 50
133 64 56
134 33 52
135 38 66
136 42 61
137 10 59
138 11 40
139 5 69
140 51 82
141 68 93
142 11 83
143 78 62
144 18 33
145 45 79
146 86 71
147 4 23
148 100 86
149 0 76
150 62 79
151 6 4
152 92 81
153 70 15
154 98 49
155 87 2
156 43 18
157 15 79
158 100 94
159 87 52
160 81 82
161 82 15
162 51 90
163 85 94
164 21 38
165 56 56
166 58 100
167 19 66
168 82 42
169 13 72
170 37 62
171 25 43
172 21 98
173 46 60
174 14 71
175 31 45
176 32 11
177 13 21
178 36 42
179 27 40
180 71 90
181 76 93
182 7 3
183 13 24
184 12 88
185 88 71
186 65 73
187 39 55
188 18 35
189 62 69
190 37 89
191 47 75
192 30 16
193 2 27
194 51 22
195 39 80
196 63 60
197 84 70
198 45 93
199 17 95
200 100 35
201 15 53
202 76 21
203 29 60
204 53 17
205 25 65
206 48 7
207 51 63
208 47 25
209 53 90
210 96 23
211 93 78
212 30 14
213 29 24
214 91 61
215 97 2
216 67 77
217 22 26
218 12 46
219 90 56
220 19 46
221 45 84
222 48 60
223 94 76
224 70 30
225 6 33
226 51 2
227 8 74
228 53 97
229 90 10
230 42 14
231 59 91
232 86 35
233 77 36
234 2 73
235 65 2
236 83 20
237 72 74
238 73 35
239 38 25
240 80 42
241 100 69
242 58 52
243 28 83
244 77 39
245 100 82
246 43 70
247 2 60
248 33 57
249 96 61
250 97 56
251 6 27
252 8 19
253 95 78
254 87 50
255 5 44
256 87 28
257 4 31
258 2 57
259 79 12
260 91 83
261 50 63
262 22 17
263 80 57
264 44 70
265 11 47
266 83 19
267 15 39
268 55 18
269 97 31
270 76 3
271 75 70
272 39 60
273 33 39
274 10 39
275 66 43
276 77 14
277 32 82
278 45 6
279 9 23
280 15 92
281 18 100
282 46 68
283 12 9
284 1 54
285 22 72
286 91 69
287 85 89
288 35 56
289 13 94
290 66 36
291 42 58
292 51 30
293 2 11
294 70 24
295 77 56
296 61 33
297 41 36
298 23 86
299 61 32
300 60 55
301 3 45
302 33 14
303 38 100
304 60 39
305 22 66
306 25 92
307 73 20
308 68 60
309 66 30
310 61 74
311 43 74
312 18 47
313 23 63
314 90 31
315 24 17
316 10 81
317 35 30
318 7 91
319 77 59
320 26 4
