# N=499  D=30  Area=100
# id x y
0 50 50
1 98 99
2 60 37
3 17 18
4 1 10
5 61 5
6 92 81
7 15 69
8 48 81
9 15 52
10 59 11
11 24 0
12 81 63
13 70 40
14 5 1
15 40 89
16 59 35
17 15 73
18 37 81
19 53 3
20 4 17
21 9 58
22 3 49
23 38 54
24 7 97
25 79 38
26 22 82
27 42 30
28 57 92
29 60 38
30 49 5
31 74 97
32 88 67
33 10 6
34 38 27
35 51 73
36 75 34
37 43 87
38 74 3
39 93 31
40 82 9
41 79 45
42 49 87
43 17 0
44 40 73
45 24 46
46 57 44
47 93 92
48 96 51
49 63 49
50 23 29
51 18 4
52 23 75
53 46 78
54 38 47
55 58 25
56 57 60
57 10 3
58 30 20
59 1 33
60 85 10
61 5 37
62 53 4
63 69 53
64 74 77
65 13 23
66 89 91
67 33 48
68 92 46
69 79 50
70 19 1
71 5 99
72 94 33
73 61 88
74 33 71
75 7 99
76 7 46
77 16 86
78 46 11
79 24 62
80 43 47
81 42 39
82 93 75
83 24 75
84 90 60
85 12 55
86 77 45
87 63 45
88 60 55
89 23 58
90 50 36
91 2 81
92 48 86
93 94 34
94 42 36
95 18 16
96 16 71
97 47 68
98 23 16
99 90 58
100 19 54
101 28 99
102 54 84
103 39 67
104 97 15
105 92 4
106 33 30
107 16 70
108 96 76
109 29 17
110 95 14
111 9 95
112 10 45
113 54 86
114 55 8
115 84 68
116 97 1
117 7 92
118 12 31
119 95 100
120 16 38
121 89 55
122 52 77
123 33 28
124 72 21
125 89 16
126 67 75
127 8 85
128 35 42
129 55 90
130 57 5
131 16 5
132 36 2
133 82 17
134 40 36
135 47 90
136 32 64
137 77 90
138 63 87
139 22 4
140 19 79
141 16 1
142 98 46
143 63 97
144 27 19
145 56 77
146 36 77
147 4 95
148 0 74
149 99 95
150 53 89
151 8 0
152 92 79
153 37 23
154 52 45
155 46 23
156 26 19
157 89 69
158 39 58
159 73 83
160 35 34
161 3 7
162 8 6
163 85 35
164 34 39
165 78 34
166 96 64
167 86 44
168 75 81
169 1 57
170 56 83
171 89 0
172 49 0
173 3 58
174 85 84
175 75 22
176 22 26
177 7 41
178 28 77
179 68 1
180 88 47
181 66 87
182 22 7
183 68 47
184 100 73
185 40 60
186 48 40
187 7 91
188 79 6
189 62 27
190 62 46
191 47 34
192 70 19
193 88 83
194 65 70
195 46 35
196 72 31
197 37 67
198 14 16
199 2 40
200 69 74
201 31 62
202 45 10
203 39 92
204 47 96
205 3 39
206 100 42
207 26 20
208 93 40
209 18 14
210 47 61
211 86 8
212 100 5
213 19 2
214 94 92
215 20 93
216 7 23
217 63 3
218 6 25
219 62 66
220 68 58
221 44 89
222 18 71
223 48 63
224 63 39
225 90 10
226 12 81
227 9 39
228 5 100
229 74 86
230 19 73
231 73 46
232 28 33
233 32 48
234 0 31
235 63 30
236 39 13
237 89 72
238 72 82
239 41 8
240 24 77
241 44 71
242 48 28
243 53 61
244 71 68
245 78 15
246 23 85
247 15 41
248 48 69
249 43 40
250 28 61
251 19 91
252 66 11
