# N=499  D=30  Area=100
# id x y
0 50 50
1 65 99
2 84 94
3 75 34
4 98 29
5 38 20
6 30 63
7 8 6
8 74 84
9 67 5
10 46 83
11 62 76
12 0 18
13 55 40
14 44 48
15 4 57
16 77 28
17 14 51
18 10 83
19 7 22
20 100 72
21 59 52
22 93 31
23 45 37
24 72 1
25 82 85
26 95 28
27 3 84
28 3 33
29 55 17
30 57 48
31 45 83
32 25 53
33 14 92
34 45 73
35 60 17
36 13 4
37 33 20
38 57 58
39 92 24
40 8 58
41 33 47
42 75 89
43 10 55
44 2 82
45 91 3
46 68 58
47 8 63
48 20 25
49 26 38
50 24 48
51 60 79
52 76 76
53 15 29
54 70 68
55 93 100
56 70 27
57 90 15
58 52 59
59 75 21
60 58 55
61 14 0
62 86 89
63 92 62
64 12 75
65 92 44
66 89 16
67 66 15
68 29 20
69 41 4
70 42 15
71 51 63
72 61 54
73 49 43
74 58 95
75 48 34
76 61 91
77 1 55
78 52 92
79 90 8
80 35 68
81 23 52
82 48 10
83 50 37
84 54 66
85 36 98
86 69 88
87 96 34
88 62 81
89 22 26
90 72 63
91 84 75
92 2 62
93 21 77
94 77 8
95 31 0
96 27 6
97 97 54
98 99 52
99 71 41
100 11 38
101 40 74
102 89 1
103 47 89
104 72 51
105 28 68
106 53 25
107 85 5
108 59 38
109 38 65
110 43 2
111 31 18
112 20 99
113 27 12
114 14 48
115 37 6
116 9 53
117 96 96
118 60 42
119 53 44
120 27 83
121 64 12
122 9 99
123 75 16
124 53 6
125 6 25
126 29 58
127 86 23
128 23 22
129 51 15
130 2 91
131 37 26
132 58 11
133 39 60
134 18 70
135 6 100
136 24 26
137 86 32
138 29 40
139 95 98
140 5 57
141 12 44
142 72 18
143 13 96
144 58 51
145 54 78
146 70 67
147 95 79
148 25 8
149 69 52
150 86 93
151 25 71
152 36 95
153 42 68
154 15 0
155 40 83
156 48 7
157 54 15
158 54 18
159 21 42
160 81 9
161 25 92
162 35 82
163 4 39
164 86 79
165 43 60
166 2 63
167 82 76
168 26 7
169 3 62
170 20 84
171 21 13
172 94 55
173 87 98
174 43 93
175 82 68
176 95 8
177 54 6
178 89 7
179 85 97
180 6 87
181 65 26
182 99 44
183 37 54
184 47 88
185 54 79
186 28 31
187 16 74
188 93 18
189 87 34
190 94 39
191 97 50
192 8 8
193 6 40
194 45 44
195 12 52
196 33 24
197 84 15
198 38 88
199 72 21
200 34 45
201 22 30
202 89 77
203 33 36
204 38 11
205 22 97
206 67 38
207 0 99
208 76 59
209 43 32
210 95 81
211 7 9
212 40 0
213 63 91
214 70 11
215 45 84
216 15 87
217 36 25
218 88 1
219 31 73
220 54 65
221 73 71
222 4 66
223 77 94
224 88 52
225 42 51
226 78 25
227 96 65
228 50 98
229 95 65
230 12 65
231 53 29
232 19 57
233 43 3
234 83 60
235 98 77
236 49 28
237 16 4
238 13 18
239 47 92
240 30 65
241 74 72
242 0 48
243 32 13
244 4 3
245 65 16
246 10 93
247 3 53
248 69 34
249 23 59
250 54 43
251 60 57
252 19 21
253 96 56
254 16 65
255 97 28
256 47 80
257 65 23
258 79 77
259 72 67
260 13 74
261 60 15
262 53 0
263 54 69
264 49 60
265 0 57
266 96 28
267 72 14
268 6 24
269 52 88
270 23 65
271 67 32
272 3 73
273 84 64
274 55 11
275 91 45
276 1 53
277 73 40
278 42 92
279 99 18
280 97 39
281 26 3
282 78 11
283 16 50
284 22 32
285 50 82
286 14 79
287 74 27
288 100 23
289 24 2
290 9 54
291 12 9
292 68 18
293 4 19
294 29 60
295 42 38
296 23 88
297 7 33
298 61 28
299 32 58
300 10 2
301 59 63
302 31 46
303 6 95
304 45 72
305 68 68
306 15 37
