# N=499  D=30  Area=100
# id x y
0 50 50
1 21 89
2 68 37
3 86 58
4 65 44
5 89 63
6 86 54
7 81 83
8 66 99
9 86 3
10 28 60
11 78 6
12 64 81
13 44 40
14 7 76
15 32 9
16 31 64
17 54 87
18 63 72
19 84 5
20 36 5
21 94 56
22 33 44
23 10 0
24 35 86
25 19 66
26 57 91
27 48 67
28 92 19
29 14 64
30 78 47
31 8 33
32 35 11
33 79 10
34 53 59
35 37 100
36 84 77
37 64 12
38 17 65
39 22 99
40 50 96
41 18 96
42 11 16
43 77 19
44 48 31
45 10 82
46 58 68
47 64 27
48 8 83
49 53 47
50 76 86
51 21 48
52 62 14
53 40 89
54 63 100
55 17 36
56 26 95
57 26 5
58 54 31
59 80 85
60 47 49
61 77 10
62 29 81
63 11 57
64 69 26
65 29 51
66 11 28
67 71 31
68 80 79
69 72 95
70 26 90
71 40 11
72 65 84
73 91 28
74 90 95
75 18 59
76 9 77
77 65 71
78 1 67
79 28 12
80 85 56
81 73 39
82 36 15
83 39 82
84 16 77
85 63 80
86 47 78
87 58 1
88 12 47
89 72 86
90 39 13
91 16 38
92 25 39
93 52 92
94 97 20
95 16 17
96 60 36
97 10 30
98 60 0
99 32 43
100 50 37
101 44 16
102 47 59
103 70 38
104 55 26
105 89 84
106 43 47
107 72 22
108 58 65
109 85 71
110 67 75
111 80 64
112 11 48
113 24 64
114 89 74
115 48 61
116 38 8
117 79 41
118 16 90
119 36 78
120 80 10
121 97 69
122 2 85
123 12 61
124 68 54
125 65 82
126 6 41
127 53 40
128 2 64
129 31 93
130 67 27
131 20 65
132 82 38
133 33 27
134 40 17
135 49 95
136 29 5
137 43 17
138 61 89
139 12 26
140 8 43
141 43 9
142 21 91
143 66 74
144 48 69
145 19 51
146 57 48
147 84 33
148 61 30
149 65 27
150 52 7
151 13 3
152 51 88
153 71 59
154 10 25
155 71 80
156 69 13
157 17 9
158 96 42
159 89 72
160 5 59
161 1 80
162 100 55
163 30 92
164 10 31
165 29 56
166 83 71
167 61 13
168 83 73
169 99 99
170 36 95
171 30 82
172 64 18
173 66 24
174 4 65
175 61 12
176 8 3
177 34 77
178 23 73
179 88 18
180 72 67
181 16 1
182 17 32
183 81 73
184 46 2
185 76 7
186 76 35
187 92 82
188 54 25
189 99 92
190 1 2
191 16 94
192 42 56
193 53 5
194 89 65
195 82 42
196 34 26
197 63 31
198 17 6
199 87 49
200 16 32
201 26 82
202 70 66
203 75 76
204 47 51
205 0 26
206 84 34
207 63 25
208 77 71
209 62 99
210 74 81
211 26 30
212 12 86
213 21 55
214 52 84
215 41 71
216 35 6
217 67 72
218 59 19
219 47 7
220 83 56
221 35 60
222 56 24
223 81 59
224 30 7
225 31 59
226 84 78
227 12 4
228 44 25
229 45 17
230 21 6
231 79 88
232 86 90
233 19 19
234 4 41
235 73 50
236 72 20
237 98 22
238 46 86
239 61 35
240 75 96
241 16 61
242 27 85
243 77 13
244 27 84
245 22 67
246 67 74
247 7 42
248 4 80
249 55 59
250 95 93
251 97 90
252 36 92
253 33 18
254 57 64
255 97 53
256 17 61
257 2 53
258 17 19
259 44 33
260 34 19
261 20 76
262 61 23
263 75 77
264 95 74
265 69 93
266 82 48
267 90 73
268 50 87
269 71 51
270 58 22
271 80 25
272 96 37
273 88 26
274 46 89
275 66 7
276 97 86
277 61 79
278 93 81
279 34 100
280 99 24
281 24 57
282 100 25
283 88 5
284 84 100
285 95 65
286 94 34
287 89 100
288 92 92
289 75 21
290 85 93
291 72 63
292 66 27
293 23 40
294 65 28
295 84 75
296 20 12
297 41 0
298 70 97
299 78 10
300 33 64
301 78 97
302 79 20
303 9 70
304 48 35
305 34 94
306 32 3
307 41 22
308 100 56
309 52 89
310 75 64
311 17 0
312 73 49
313 7 71
314 55 99
315 42 6
316 66 17
317 0 17
318 8 60
319 94 18
320 43 67
321 100 42
322 3 58
323 95 54
324 83 68
325 67 22
326 12 25
327 80 12
328 97 96
329 39 81
330 31 70
331 15 25
332 44 30
333 45 89
334 35 43
335 1 48
336 59 97
337 49 46
338 81 92
339 63 47
340 92 52
341 35 85
342 44 35
343 39 60
344 68 35
345 48 98
346 75 5
347 86 80
348 34 12
349 93 14
350 75 42
351 100 85
352 15 58
353 32 97
354 85 55
355 9 39
356 11 96
357 68 34
358 18 15
359 39 100
360 38 12
361 63 13
362 14 91
363 34 85
364 75 85
365 84 53
366 5 2
367 71 3
368 54 45
369 23 82
370 18 2
371 59 68
372 50 64
373 32 78
374 99 3
375 27 37
376 75 29
377 23 22
378 26 28
379 0 28
380 21 44
381 63 93
382 44 57
383 75 6
384 58 82
385 48 36
386 53 36
387 91 86
388 2 5
389 57 68
390 79 97
391 15 70
392 21 47
393 94 83
394 92 57
395 34 5
396 43 6
397 25 66
398 92 80
399 67 7
400 67 87
401 35 82
402 44 73
403 43 1
404 81 84
405 71 0
406 44 70
407 51 83
408 94 40
409 25 93
410 56 89
411 85 80
412 69 18
413 64 66
414 26 80
415 93 61
416 37 10
417 76 81
418 60 66
419 72 9
420 99 31
421 10 99
