# N=100  D=15  Area=100
# id x y
0 50 50
1 17 23
2 97 11
3 77 82
4 83 37
5 65 56
6 89 24
7 13 79
8 77 40
9 26 92
10 39 86
11 64 89
12 21 72
13 65 93
14 20 63
15 54 83
16 83 76
17 11 15
18 41 13
19 45 85
20 2 58
21 36 3
22 16 10
23 35 1
24 47 35
25 36 66
26 99 52
27 47 38
28 84 23
29 85 45
30 34 3
31 87 18
32 92 65
33 3 72
34 79 40
35 8 0
36 88 66
37 94 32
38 80 86
39 75 75
40 0 80
41 65 0
42 1 21
43 78 90
44 55 73
45 32 73
46 18 86
47 90 46
48 65 99
49 84 82
50 76 51
51 17 75
52 42 56
53 29 4
54 8 67
55 62 50
56 14 45
57 15 38
58 73 75
59 46 51
60 23 2
61 19 97
62 36 81
63 93 46
64 76 2
65 3 20
66 38 100
67 22 35
68 48 65
69 54 90
70 41 53
71 13 84
72 32 16
73 32 37
74 30 89
75 36 28
76 94 75
77 36 58
78 24 78
79 90 93
80 32 68
81 11 4
82 95 1
83 84 59
84 52 68
85 30 60
86 73 95
87 83 12
88 85 91
89 97 81
90 49 18
91 16 13
92 23 30
93 7 57
94 15 45
95 97 78
96 43 19
97 88 19
98 16 90
99 9 29
