# N=100  D=15  Area=100
# id x y
0 50 50
1 8 61
2 56 49
3 49 47
4 63 3
5 56 42
6 30 8
7 97 59
8 65 36
9 13 9
10 100 38
11 3 93
12 96 12
13 46 73
14 5 13
15 85 86
16 62 8
17 46 30
18 75 53
19 71 75
20 56 37
21 2 27
22 41 64
23 3 41
24 1 25
25 29 54
26 51 98
27 26 51
28 0 42
29 50 89
30 77 41
31 71 28
32 13 91
33 89 32
34 89 78
35 3 18
36 73 23
37 72 13
38 22 81
39 93 19
40 97 28
41 93 35
42 70 16
43 92 69
44 64 89
45 90 75
46 97 0
47 53 96
48 97 53
49 97 92
50 90 6
51 21 13
52 15 47
53 14 13
54 98 98
55 23 70
56 36 100
57 18 99
58 30 30
59 90 13
60 67 48
61 71 67
62 41 36
63 71 17
64 17 15
65 41 86
66 15 94
67 87 17
68 69 92
69 51 7
70 85 89
71 81 98
72 47 70
73 10 27
74 69 100
75 5 40
76 12 65
77 63 2
78 57 12
79 51 20
80 33 27
81 91 48
82 17 92
83 10 6
84 27 79
85 31 43
86 8 25
87 87 94
88 1 13
89 35 42
90 30 91
91 44 87
92 78 98
93 3 55
94 39 97
95 38 48
96 61 83
97 1 98
98 46 3
99 56 88
