# N=100  D=15  Area=100
# id x y
0 50 50
1 9 78
2 39 97
3 84 65
4 53 66
5 70 51
6 11 58
7 62 89
8 73 48
9 78 36
10 51 40
11 15 54
12 29 98
13 42 64
14 19 30
15 83 23
16 44 78
17 36 81
18 53 54
19 76 72
20 79 45
21 66 71
22 25 41
23 11 51
24 93 80
25 100 25
26 25 83
27 100 83
28 83 19
29 58 18
30 29 56
31 0 26
32 13 57
33 22 88
34 93 62
35 90 45
36 85 11
37 59 14
38 15 86
39 40 39
40 48 17
41 52 91
42 98 60
43 42 6
44 89 33
45 23 80
46 86 31
47 84 28
48 87 18
49 10 57
50 54 54
51 58 35
52 80 64
53 15 71
54 39 68
55 23 74
56 2 7
57 48 70
58 11 34
59 52 74
60 91 49
61 67 5
62 71 60
63 12 24
64 75 65
65 38 91
66 33 90
67 17 96
68 64 71
69 65 84
70 54 68
71 55 4
72 90 18
73 44 26
74 47 53
75 41 70
76 86 22
77 38 22
78 24 22
79 49 64
80 21 82
81 55 92
82 32 23
83 92 85
84 30 65
85 85 68
86 44 74
87 23 85
88 75 84
89 48 68
90 74 88
91 90 78
92 87 52
93 27 86
94 48 71
95 50 66
96 58 73
97 3 21
98 89 14
99 11 91
