# N=100  D=15  Area=100
# id x y
0 50 50
1 82 65
2 96 91
3 13 43
4 99 57
5 41 74
6 66 46
7 65 99
8 82 34
9 0 29
10 17 73
11 72 95
12 55 96
13 5 27
14 7 84
15 7 37
16 47 60
17 22 90
18 24 51
19 9 60
20 30 100
21 14 24
22 14 85
23 100 31
24 53 80
25 77 12
26 22 23
27 17 84
28 73 61
29 30 4
30 99 38
31 60 52
32 8 19
33 17 98
34 98 42
35 75 24
36 49 97
37 78 39
38 45 43
39 36 68
40 19 87
41 40 97
42 77 4
43 2 60
44 50 57
45 5 41
46 31 86
47 54 9
48 52 32
49 90 14
50 48 75
51 22 6
52 94 26
53 90 65
54 59 39
55 19 41
56 33 50
57 7 48
58 46 0
59 6 81
60 9 90
61 88 29
62 99 9
63 27 60
64 43 53
65 2 59
66 68 47
67 36 22
68 75 53
69 38 52
70 100 9
71 60 34
72 75 32
73 17 58
74 70 83
75 80 94
76 90 80
77 30 11
78 44 25
79 92 57
80 63 71
81 88 47
82 26 62
83 94 82
84 82 88
85 46 60
86 78 61
87 33 81
88 64 14
89 96 30
90 48 25
91 53 99
92 54 66
93 48 95
94 75 57
95 74 30
96 39 92
97 87 24
98 44 83
99 11 86
