# N=100  D=15  Area=100
# id x y
0 50 50
1 61 25
2 41 56
3 22 3
4 97 76
5 35 61
6 52 78
7 27 10
8 97 48
9 71 14
10 13 19
11 5 30
12 53 91
13 29 65
14 6 94
15 88 14
16 73 67
17 7 94
18 48 51
19 90 59
20 30 91
21 13 34
22 35 35
23 82 17
24 94 88
25 64 25
26 84 96
27 92 57
28 73 92
29 34 85
30 52 72
31 94 89
32 65 45
33 45 72
34 90 88
35 67 10
36 10 65
37 30 10
38 25 42
39 49 12
40 56 10
41 48 49
42 84 88
43 44 31
44 48 82
45 55 65
46 72 56
47 26 98
48 50 84
49 56 64
50 22 37
51 42 78
52 75 15
53 83 75
54 63 56
55 91 58
56 90 5
57 85 97
58 35 88
59 89 59
60 50 23
61 25 25
62 55 13
63 12 51
64 76 17
65 6 88
66 87 66
67 95 23
68 8 35
69 32 96
70 42 12
71 76 28
72 99 51
73 95 63
74 81 27
75 32 65
76 57 18
77 88 85
78 78 23
79 86 96
80 47 4
81 8 98
82 84 8
83 67 52
84 79 90
85 47 37
86 97 47
87 18 82
88 65 44
89 36 40
90 31 48
91 43 60
92 45 37
93 18 37
94 42 10
95 11 69
96 33 85
97 47 62
98 7 17
99 20 18
