# N=100  D=15  Area=100
# id x y
0 50 50
1 81 75
2 18 92
3 41 85
4 96 68
5 91 65
6 74 80
7 65 54
8 6 93
9 5 17
10 85 69
11 66 61
12 4 17
13 87 27
14 75 91
15 42 48
16 53 56
17 30 62
18 53 51
19 4 100
20 18 64
21 34 59
22 22 16
23 79 87
24 85 83
25 84 23
26 77 46
27 40 84
28 97 44
29 74 22
30 7 15
31 90 59
32 86 5
33 76 92
34 28 26
35 95 65
36 5 66
37 41 31
38 95 10
39 86 100
40 29 9
41 59 6
42 53 0
43 14 47
44 74 4
45 28 49
46 100 14
47 49 36
48 77 91
49 42 73
50 90 11
51 83 63
52 5 65
53 78 39
54 55 73
55 77 34
56 95 86
57 28 32
58 51 14
59 12 63
60 52 71
61 23 76
62 80 1
63 10 94
64 67 78
65 35 28
66 40 49
67 41 77
68 5 57
69 65 24
70 1 3
71 20 30
72 17 98
73 93 22
74 11 53
75 34 24
76 41 79
77 27 20
78 14 33
79 13 51
80 37 3
81 70 66
82 89 37
83 43 51
84 18 71
85 10 29
86 13 56
87 21 42
88 42 19
89 56 88
90 35 77
91 0 43
92 38 82
93 67 52
94 49 90
95 43 21
96 97 24
97 13 80
98 43 84
99 100 32
