# N=100  D=15  Area=100
# id x y
0 50 50
1 88 46
2 64 65
3 86 71
4 83 42
5 20 27
6 12 85
7 71 89
8 52 47
9 39 25
10 87 34
11 36 18
12 26 70
13 78 64
14 9 79
15 4 15
16 17 76
17 86 16
18 76 96
19 76 74
20 96 8
21 5 35
22 44 1
23 98 78
24 69 56
25 91 15
26 27 0
27 40 80
28 46 36
29 47 23
30 7 29
31 63 87
32 7 69
33 88 17
34 5 11
35 58 58
36 81 100
37 37 70
38 29 26
39 3 82
40 85 10
41 88 67
42 83 45
43 94 58
44 43 41
45 40 67
46 57 73
47 35 54
48 93 90
49 45 63
50 10 5
51 43 37
52 11 65
53 76 21
54 25 22
55 37 72
56 3 92
57 29 35
58 79 70
59 17 90
60 36 11
61 4 77
62 8 100
63 13 1
64 21 99
65 12 18
66 61 59
67 62 95
68 76 94
69 73 10
70 50 29
71 35 87
72 42 25
73 91 82
74 67 59
75 8 17
76 51 75
77 87 41
78 62 51
79 18 7
80 72 32
81 0 61
82 79 58
83 16 58
84 54 42
85 82 97
86 30 99
87 55 20
88 9 33
89 59 41
90 93 14
91 24 52
92 9 68
93 12 12
94 54 70
95 33 40
96 10 55
97 66 18
98 85 87
99 51 49
