# N=100  D=15  Area=100
# id x y
0 50 50
1 47 52
2 96 97
3 72 36
4 46 88
5 7 0
6 56 52
7 85 73
8 68 42
9 54 34
10 8 40
11 10 52
12 44 83
13 93 90
14 33 73
15 15 28
16 33 64
17 98 53
18 72 65
19 25 74
20 39 39
21 17 27
22 60 22
23 95 71
24 31 67
25 36 65
26 47 2
27 45 15
28 77 7
29 37 62
30 23 8
31 79 75
32 53 92
33 85 4
34 79 92
35 55 13
36 0 5
37 90 37
38 9 64
39 44 76
40 14 12
41 35 17
42 6 73
43 93 36
44 39 63
45 37 48
46 43 54
47 60 21
48 20 13
49 4 6
50 69 30
51 77 17
52 46 16
53 22 54
54 94 48
55 45 37
56 70 85
57 92 51
58 9 41
59 15 24
60 88 32
61 17 77
62 98 11
63 38 13
64 3 87
65 9 22
66 8 13
67 57 84
68 83 54
69 83 50
70 90 10
71 85 53
72 12 44
73 77 41
74 83 23
75 0 91
76 87 34
77 62 24
78 23 36
79 6 11
80 5 7
81 38 24
82 80 40
83 42 86
84 75 58
85 80 4
86 63 47
87 51 88
88 50 33
89 55 39
90 3 26
91 48 5
92 43 32
93 66 37
94 84 8
95 66 7
96 52 12
97 37 8
98 72 0
99 60 82
