# N=100  D=15  Area=100
# id x y
0 50 50
1 22 14
2 28 17
3 43 5
4 85 95
5 40 77
6 65 11
7 94 52
8 35 98
9 67 42
10 86 26
11 43 72
12 52 72
13 92 23
14 82 59
15 66 96
16 80 66
17 18 34
18 80 87
19 89 38
20 6 62
21 64 78
22 29 1
23 15 48
24 65 8
25 10 4
26 53 96
27 7 57
28 13 67
29 59 23
30 50 23
31 36 88
32 32 33
33 89 62
34 11 64
35 3 78
36 95 30
37 8 63
38 84 39
39 54 7
40 23 10
41 46 2
42 18 76
43 3 10
44 20 47
45 55 36
46 91 40
47 68 20
48 81 66
49 82 1
50 32 11
51 88 67
52 88 32
53 92 0
54 93 66
55 39 69
56 94 36
57 79 78
58 14 14
59 47 64
60 30 90
61 92 50
62 2 1
63 52 34
64 28 73
65 86 56
66 89 36
67 19 99
68 33 6
69 43 90
70 21 92
71 61 52
72 36 11
73 68 67
74 59 94
75 99 29
76 49 16
77 69 26
78 48 60
79 84 19
80 37 17
81 88 18
82 96 10
83 23 76
84 7 95
85 95 87
86 28 29
87 21 97
88 26 65
89 46 88
90 20 83
91 24 6
92 58 43
93 94 81
94 66 92
95 82 60
96 32 15
97 39 58
98 67 8
99 32 44
