# N=100  D=15  Area=100
# id x y
0 50 50
1 98 51
2 66 73
3 18 30
4 56 13
5 56 88
6 63 84
7 19 74
8 10 82
9 46 45
10 73 53
11 29 73
12 33 96
13 13 33
14 74 66
15 28 39
16 70 82
17 32 65
18 27 84
19 52 6
20 51 18
21 97 49
22 89 61
23 64 61
24 93 98
25 9 65
26 96 72
27 48 41
28 66 56
29 37 24
30 94 62
31 87 67
32 14 40
33 59 66
34 29 59
35 8 71
36 12 17
37 46 81
38 48 42
39 30 73
40 61 16
41 53 82
42 96 69
43 23 16
44 3 17
45 3 62
46 72 39
47 93 85
48 48 44
49 11 21
50 69 22
51 69 82
52 26 58
53 88 59
54 23 25
55 33 70
56 85 92
57 91 21
58 65 26
59 82 56
60 38 10
61 73 13
62 65 57
63 8 97
64 50 79
65 62 47
66 52 40
67 13 89
68 89 93
69 21 69
70 98 38
71 96 1
72 12 36
73 6 50
74 30 55
75 79 6
76 46 42
77 33 35
78 44 54
79 64 97
80 56 14
81 79 74
82 18 85
83 55 69
84 45 66
85 46 2
86 52 62
87 78 0
88 7 18
89 100 12
90 84 80
91 11 81
92 67 28
93 27 39
94 92 90
95 25 58
96 8 7
97 91 28
98 87 62
99 14 27
