# N=100  D=15  Area=100
# id x y
0 50 50
1 44 44
2 15 66
3 7 56
4 62 60
5 62 33
6 3 70
7 85 31
8 22 9
9 96 76
10 21 14
11 13 29
12 52 76
13 34 30
14 96 72
15 92 68
16 95 20
17 65 59
18 51 71
19 63 42
20 5 68
21 42 23
22 47 73
23 7 72
24 76 55
25 88 9
26 37 73
27 39 32
28 31 72
29 22 75
30 59 81
31 17 90
32 95 37
33 85 90
34 98 86
35 37 90
36 63 32
37 41 20
38 69 31
39 91 77
40 68 54
41 80 33
42 1 36
43 10 61
44 56 86
45 39 35
46 76 7
47 22 58
48 47 55
49 88 27
50 38 79
51 41 60
52 21 93
53 9 76
54 96 55
55 92 22
56 78 57
57 45 31
58 65 44
59 38 45
60 85 4
61 60 21
62 43 55
63 69 95
64 54 34
65 95 23
66 80 63
67 84 76
68 93 27
69 72 34
70 21 78
71 60 31
72 14 89
73 26 21
74 70 22
75 74 59
76 76 57
77 21 57
78 5 35
79 60 92
80 38 68
81 84 71
82 77 72
83 38 47
84 67 93
85 0 86
86 16 19
87 61 84
88 52 77
89 74 14
90 31 86
91 30 79
92 37 85
93 73 24
94 54 12
95 79 83
96 69 42
97 1 69
98 47 19
99 20 37
