# N=100  D=15  Area=100
# id x y
0 50 50
1 46 81
2 29 12
3 47 25
4 7 70
5 4 16
6 86 83
7 17 41
8 4 67
9 53 79
10 36 46
11 21 49
12 98 13
13 64 23
14 14 61
15 17 34
16 77 56
17 69 21
18 53 86
19 21 29
20 87 78
21 41 42
22 67 5
23 10 33
24 44 55
25 23 13
26 20 38
27 67 15
28 75 41
29 39 54
30 14 41
31 36 8
32 52 54
33 80 50
34 24 81
35 45 48
36 31 87
37 17 10
38 97 92
39 15 21
40 62 95
41 48 13
42 0 41
43 15 49
44 29 50
45 93 27
46 66 97
47 88 59
48 60 39
49 9 68
50 6 92
51 13 15
52 9 76
53 20 36
54 78 28
55 66 91
56 90 87
57 47 51
58 38 49
59 61 42
60 34 48
61 74 45
62 92 49
63 54 37
64 54 5
65 14 74
66 19 29
67 42 97
68 65 21
69 59 34
70 76 68
71 34 55
72 86 62
73 9 57
74 55 57
75 35 53
76 35 30
77 38 62
78 7 22
79 40 9
80 14 50
81 38 60
82 92 23
83 45 49
84 6 84
85 35 20
86 69 46
87 4 40
88 50 81
89 94 14
90 63 50
91 58 61
92 17 60
93 77 95
94 81 51
95 99 18
96 6 73
97 94 18
98 55 54
99 64 51
