# N=100  D=45  Area=100
# id x y
0 50 50
1 65 99
2 2 60
3 93 55
4 51 28
5 43 84
6 92 54
7 13 38
8 0 60
9 43 45
10 17 88
11 46 22
12 17 79
13 62 56
14 49 15
15 6 2
16 56 16
17 16 86
18 54 30
19 79 72
20 86 9
21 55 33
22 73 25
23 62 98
24 67 82
25 35 88
26 52 92
27 92 74
28 62 62
29 20 1
30 21 83
31 67 55
32 89 84
33 7 6
34 73 88
35 27 54
36 7 42
37 52 62
38 88 50
39 77 43
40 84 40
41 44 18
42 62 50
43 28 59
44 1 0
45 95 28
46 34 53
47 85 22
48 36 21
49 95 79
50 21 93
51 89 13
52 49 10
53 42 89
54 39 11
55 15 72
56 97 60
57 6 39
58 59 84
59 29 6
60 8 23
61 51 37
62 92 55
63 66 98
64 21 74
65 25 12
66 63 73
67 71 50
68 56 30
69 92 97
70 74 33
71 38 16
72 61 7
73 5 38
74 9 49
75 12 30
76 59 98
77 67 6
78 52 34
79 33 14
80 41 21
81 85 0
82 84 13
83 11 98
84 15 40
85 60 43
86 71 99
87 27 37
88 40 61
89 29 97
90 28 7
91 43 70
92 55 4
93 14 4
94 83 30
95 92 80
96 92 71
97 32 6
98 61 35
99 62 74
