# N=100  D=45  Area=100
# id x y
0 50 50
1 79 72
2 4 86
3 19 12
4 26 50
5 15 35
6 0 69
7 3 44
8 57 14
9 64 64
10 71 43
11 45 53
12 54 15
13 47 84
14 61 0
15 52 73
16 93 90
17 76 83
18 6 0
19 32 18
20 53 17
21 98 60
22 14 17
23 63 37
24 47 53
25 50 10
26 30 43
27 5 39
28 46 71
29 68 47
30 58 23
31 95 81
32 90 19
33 76 51
34 16 87
35 50 74
36 69 38
37 16 70
38 46 28
39 34 47
40 92 6
41 32 28
42 28 44
43 10 86
44 42 99
45 14 24
46 49 8
47 59 83
48 44 13
49 99 86
50 6 84
51 4 53
52 6 30
53 10 47
54 58 38
55 89 47
56 9 7
57 99 76
58 2 30
59 79 17
60 90 72
61 36 75
62 3 9
63 94 77
64 73 55
65 47 66
66 79 73
67 42 75
68 98 79
69 44 19
70 36 98
71 90 40
72 47 51
73 13 4
74 91 37
75 100 16
76 74 43
77 36 82
78 8 95
79 37 40
80 68 83
81 20 70
82 54 67
83 80 53
84 15 52
85 40 76
86 86 11
87 50 58
88 26 60
89 60 27
90 85 78
91 99 100
92 71 36
93 93 65
94 91 35
95 13 34
96 34 90
97 58 37
98 6 75
99 69 83
