# N=100  D=45  Area=100
# id x y
0 50 50
1 82 25
2 72 7
3 17 83
4 9 89
5 26 31
6 74 14
7 22 79
8 22 0
9 22 40
10 16 31
11 10 80
12 84 46
13 11 50
14 91 11
15 59 71
16 77 76
17 20 57
18 58 94
19 2 48
20 80 42
21 6 42
22 74 9
23 19 72
24 21 66
25 96 87
26 3 58
27 86 25
28 39 61
29 24 79
30 49 49
31 95 23
32 36 55
33 52 0
34 49 39
35 76 68
36 18 27
37 6 70
38 73 68
39 53 61
40 30 89
41 56 4
42 83 13
43 14 1
44 23 57
45 50 32
46 74 94
47 40 73
48 77 83
49 67 84
50 25 31
51 46 30
52 33 7
53 58 95
54 67 88
55 15 19
56 5 97
57 2 67
58 10 66
59 68 24
60 42 49
61 60 10
62 50 82
63 62 2
64 12 46
65 12 49
66 98 80
67 26 10
68 81 32
69 40 4
70 26 55
71 29 17
72 40 67
73 39 78
74 4 3
75 7 86
76 92 39
77 63 98
78 75 97
79 54 38
80 51 100
81 39 44
82 18 7
83 56 46
84 55 45
85 2 46
86 86 94
87 48 14
88 2 77
89 7 3
90 56 79
91 52 69
92 96 73
93 32 3
94 49 98
95 48 52
96 3 35
97 44 57
98 6 76
99 80 7
