# N=100  D=45  Area=100
# id x y
0 50 50
1 21 25
2 97 84
3 76 65
4 45 97
5 11 74
6 19 51
7 62 50
8 22 12
9 53 46
10 36 98
11 1 30
12 11 53
13 56 35
14 16 42
15 20 96
16 53 17
17 97 79
18 24 67
19 43 98
20 53 9
21 48 51
22 24 53
23 34 29
24 41 13
25 7 14
26 59 15
27 70 2
28 90 35
29 79 91
30 9 28
31 24 0
32 56 80
33 36 28
34 16 82
35 72 6
36 66 74
37 35 30
38 65 41
39 18 73
40 37 90
41 63 93
42 68 77
43 79 92
44 75 40
45 21 34
46 86 5
47 0 1
48 100 1
49 41 70
50 87 95
51 21 19
52 27 31
53 65 68
54 90 30
55 17 74
56 32 49
57 73 23
58 59 47
59 25 80
60 70 31
61 26 98
62 2 35
63 28 100
64 36 42
65 37 2
66 4 8
67 28 45
68 85 15
69 22 26
70 13 29
71 96 71
72 39 51
73 47 95
74 65 27
75 28 79
76 50 17
77 57 2
78 74 9
79 73 76
80 63 75
81 68 87
82 41 57
83 90 54
84 5 13
85 2 47
86 40 42
87 69 41
88 40 58
89 69 61
90 88 28
91 63 42
92 43 47
93 70 100
94 53 24
95 40 23
96 74 63
97 46 40
98 76 57
99 2 50
