# N=100  D=45  Area=100
# id x y
0 50 50
1 60 44
2 7 92
3 16 90
4 73 73
5 27 58
6 63 17
7 84 8
8 69 15
9 19 27
10 54 22
11 86 3
12 72 57
13 65 24
14 37 64
15 12 71
16 26 18
17 90 43
18 69 81
19 40 23
20 79 87
21 25 50
22 39 8
23 37 62
24 2 97
25 25 21
26 36 28
27 85 99
28 5 56
29 23 89
30 63 54
31 7 88
32 56 73
33 72 87
34 83 79
35 85 93
36 47 57
37 70 53
38 39 67
39 82 23
40 21 22
41 27 0
42 39 19
43 23 82
44 71 70
45 79 90
46 96 44
47 13 85
48 59 61
49 74 5
50 23 96
51 3 10
52 28 60
53 9 89
54 74 38
55 15 87
56 38 95
57 10 59
58 2 61
59 60 8
60 0 83
61 14 97
62 87 92
63 92 27
64 28 3
65 94 73
66 96 93
67 74 97
68 1 76
69 34 7
70 86 89
71 57 14
72 48 49
73 26 24
74 58 63
75 90 31
76 62 16
77 57 0
78 35 56
79 25 5
80 96 23
81 79 77
82 85 74
83 1 15
84 5 67
85 76 45
86 86 80
87 41 78
88 10 21
89 97 51
90 62 17
91 9 79
92 90 54
93 23 86
94 49 23
95 73 20
96 99 42
97 18 55
98 80 63
99 15 99
