# N=100  D=45  Area=100
# id x y
0 50 50
1 20 43
2 29 63
3 69 73
4 73 59
5 43 67
6 9 90
7 34 92
8 15 71
9 0 32
10 24 53
11 58 23
12 89 55
13 81 53
14 92 89
15 98 75
16 37 27
17 69 67
18 61 57
19 46 9
20 4 83
21 99 60
22 92 23
23 78 71
24 52 70
25 47 92
26 35 7
27 79 18
28 98 97
29 94 14
30 60 21
31 50 6
32 52 53
33 11 85
34 100 35
35 67 13
36 54 77
37 80 97
38 28 61
39 71 18
40 75 88
41 19 90
42 95 42
43 91 91
44 32 69
45 35 77
46 37 88
47 72 80
48 45 59
49 22 45
50 97 4
51 56 65
52 16 35
53 100 28
54 84 29
55 89 65
56 30 26
57 58 22
58 55 98
59 7 26
60 71 73
61 17 15
62 47 62
63 14 44
64 37 45
65 53 95
66 4 31
67 58 59
68 28 25
69 85 46
70 60 25
71 98 0
72 87 90
73 18 81
74 31 44
75 1 36
76 10 65
77 29 5
78 2 74
79 49 17
80 91 100
81 15 44
82 19 0
83 81 96
84 56 72
85 94 56
86 4 91
87 73 19
88 36 49
89 55 41
90 21 6
91 2 42
92 40 89
93 9 42
94 36 39
95 70 28
96 78 1
97 41 14
98 9 35
99 3 44
