# N=100  D=45  Area=100
# id x y
0 50 50
1 10 10
2 12 91
3 13 55
4 69 83
5 86 93
6 6 89
7 42 48
8 85 58
9 17 8
10 60 36
11 45 28
12 50 92
13 90 82
14 52 20
15 65 25
16 69 27
17 93 66
18 38 43
19 11 18
20 79 30
21 70 5
22 52 18
23 31 22
24 17 26
25 98 6
26 24 13
27 66 94
28 82 32
29 88 35
30 90 61
31 89 46
32 52 52
33 16 72
34 86 76
35 64 93
36 56 42
37 57 29
38 26 52
39 87 27
40 65 62
41 21 59
42 58 91
43 43 73
44 57 2
45 3 86
46 68 72
47 7 74
48 89 31
49 25 40
50 77 92
51 36 44
52 68 85
53 23 93
54 47 73
55 84 12
56 40 10
57 12 95
58 2 6
59 13 31
60 17 75
61 31 89
62 99 15
63 96 72
64 96 85
65 13 49
66 68 91
67 62 16
68 7 4
69 34 10
70 61 6
71 6 34
72 91 41
73 18 44
74 84 97
75 44 9
76 37 64
77 80 45
78 18 17
79 88 92
80 89 66
81 30 22
82 47 53
83 4 2
84 94 7
85 68 90
86 71 74
87 52 10
88 52 72
89 20 46
90 15 18
91 50 32
92 66 32
93 86 11
94 34 19
95 63 98
96 47 45
97 52 13
98 86 38
99 9 30
