# N=100  D=45  Area=100
# id x y
0 50 50
1 19 16
2 94 10
3 84 37
4 40 38
5 21 78
6 62 43
7 90 57
8 56 9
9 79 30
10 27 10
11 16 2
12 10 47
13 35 51
14 17 6
15 38 21
16 77 38
17 18 1
18 8 83
19 19 99
20 59 66
21 7 84
22 69 76
23 79 80
24 92 26
25 94 72
26 49 3
27 21 82
28 3 30
29 37 69
30 1 61
31 42 8
32 89 91
33 15 76
34 29 84
35 48 12
36 78 69
37 16 3
38 49 33
39 45 46
40 59 46
41 21 48
42 12 95
43 90 63
44 2 28
45 73 81
46 97 34
47 43 86
48 69 98
49 60 68
50 89 45
51 3 61
52 11 67
53 64 23
54 58 24
55 82 67
56 4 71
57 5 65
58 2 66
59 27 18
60 93 63
61 9 13
62 12 68
63 55 23
64 80 59
65 5 39
66 49 34
67 68 58
68 93 56
69 92 21
70 40 71
71 35 12
72 8 16
73 88 85
74 45 56
75 30 70
76 15 23
77 85 83
78 66 42
79 66 19
80 76 52
81 44 99
82 2 37
83 0 3
84 34 91
85 81 70
86 94 23
87 37 51
88 27 92
89 4 57
90 94 12
91 56 41
92 48 2
93 64 27
94 42 59
95 88 81
96 10 82
97 82 23
98 25 5
99 7 57
