# N=100  D=45  Area=100
# id x y
0 50 50
1 99 4
2 100 63
3 24 31
4 47 69
5 48 87
6 4 98
7 85 10
8 28 85
9 10 61
10 86 38
11 8 38
12 46 0
13 29 55
14 69 38
15 76 52
16 42 33
17 75 99
18 64 50
19 63 57
20 37 5
21 35 32
22 25 54
23 81 99
24 80 11
25 8 52
26 18 19
27 38 97
28 55 96
29 2 67
30 33 53
31 96 82
32 43 52
33 37 86
34 13 91
35 42 46
36 39 49
37 26 23
38 2 56
39 91 59
40 50 80
41 39 60
42 50 65
43 54 48
44 83 27
45 37 60
46 24 79
47 44 81
48 35 50
49 45 74
50 70 23
51 64 52
52 57 64
53 97 97
54 4 22
55 96 91
56 36 13
57 67 63
58 62 73
59 41 91
60 14 26
61 18 54
62 49 17
63 93 17
64 12 53
65 31 19
66 55 18
67 35 21
68 21 11
69 50 33
70 50 88
71 37 43
72 46 11
73 92 60
74 90 39
75 0 11
76 30 49
77 37 94
78 94 3
79 61 5
80 59 59
81 24 49
82 28 46
83 78 57
84 68 94
85 40 95
86 34 99
87 18 99
88 29 26
89 9 79
90 7 63
91 32 99
92 43 50
93 8 51
94 58 11
95 37 97
96 40 17
97 73 46
98 48 75
99 46 56
