# N=100  D=45  Area=100
# id x y
0 50 50
1 48 70
2 43 60
3 37 72
4 1 68
5 31 75
6 93 67
7 50 23
8 56 66
9 87 95
10 23 100
11 96 73
12 38 78
13 71 63
14 53 21
15 33 38
16 54 82
17 99 51
18 15 41
19 90 54
20 42 52
21 24 92
22 100 71
23 97 55
24 95 8
25 80 50
26 86 21
27 54 84
28 91 47
29 10 49
30 14 1
31 8 88
32 92 19
33 14 81
34 100 29
35 9 95
36 69 86
37 95 43
38 41 27
39 44 29
40 69 54
41 21 77
42 22 81
43 16 43
44 59 27
45 75 52
46 29 29
47 98 69
48 45 80
49 9 35
50 16 18
51 30 49
52 15 54
53 51 37
54 52 44
55 99 46
56 91 100
57 73 92
58 10 24
59 15 62
60 54 58
61 88 95
62 73 68
63 68 91
64 58 62
65 98 63
66 35 10
67 8 46
68 15 75
69 45 81
70 63 46
71 82 37
72 66 16
73 16 8
74 64 11
75 61 46
76 2 18
77 93 24
78 12 56
79 36 15
80 45 56
81 7 3
82 14 14
83 51 9
84 75 71
85 18 27
86 60 45
87 56 63
88 37 62
89 57 67
90 43 72
91 31 94
92 48 21
93 34 63
94 95 84
95 65 89
96 62 46
97 88 58
98 2 6
99 8 68
