# N=100  D=45  Area=100
# id x y
0 50 50
1 98 68
2 37 1
3 91 26
4 16 49
5 46 43
6 95 38
7 52 49
8 51 74
9 16 8
10 11 32
11 63 23
12 31 18
13 93 55
14 30 63
15 78 64
16 45 79
17 7 78
18 94 34
19 8 98
20 95 17
21 84 3
22 97 14
23 94 40
24 84 55
25 9 11
26 74 61
27 1 90
28 25 21
29 76 65
30 53 99
31 8 22
32 40 82
33 60 0
34 90 83
35 61 35
36 47 69
37 78 49
38 23 99
39 74 31
40 60 62
41 28 75
42 48 81
43 45 76
44 94 94
45 90 65
46 26 37
47 1 22
48 6 3
49 37 100
50 61 94
51 1 41
52 60 45
53 13 93
54 34 74
55 66 30
56 54 85
57 41 72
58 51 91
59 100 67
60 37 31
61 32 1
62 95 56
63 1 72
64 48 28
65 21 18
66 69 95
67 23 93
68 97 4
69 85 6
70 33 35
71 49 78
72 96 26
73 82 11
74 42 29
75 65 7
76 42 59
77 82 99
78 15 32
79 75 68
80 31 97
81 60 41
82 73 79
83 42 69
84 41 55
85 78 81
86 60 20
87 27 26
88 53 26
89 30 75
90 17 58
91 45 100
92 45 66
93 48 22
94 96 50
95 13 81
96 9 46
97 37 29
98 76 83
99 54 23
