# N=100  D=45  Area=100
# id x y
0 50 50
1 20 89
2 5 59
3 20 44
4 37 76
5 46 85
6 41 98
7 34 70
8 78 89
9 22 69
10 41 83
11 9 19
12 7 94
13 7 11
14 39 52
15 69 9
16 88 46
17 4 64
18 20 2
19 12 83
20 25 100
21 91 67
22 12 33
23 2 51
24 31 69
25 34 69
26 21 31
27 59 66
28 54 89
29 24 47
30 38 85
31 38 99
32 55 19
33 53 17
34 97 10
35 56 13
36 83 100
37 76 10
38 100 47
39 24 93
40 74 0
41 0 93
42 84 11
43 73 30
44 71 5
45 36 45
46 67 46
47 8 76
48 78 22
49 46 52
50 86 69
51 57 87
52 15 13
53 39 28
54 55 90
55 71 91
56 11 27
57 82 42
58 73 43
59 0 0
60 41 38
61 17 1
62 29 28
63 8 7
64 51 94
65 69 81
66 33 87
67 41 78
68 6 19
69 16 63
70 61 60
71 46 28
72 86 48
73 65 37
74 94 16
75 47 99
76 88 60
77 82 99
78 60 61
79 57 77
80 16 10
81 0 5
82 33 5
83 84 77
84 98 48
85 45 34
86 62 95
87 35 87
88 82 80
89 27 50
90 98 46
91 60 42
92 81 20
93 84 62
94 98 26
95 54 30
96 38 4
97 94 67
98 90 18
99 9 17
