# N=100  D=45  Area=100
# id x y
0 50 50
1 33 42
2 91 21
3 29 0
4 89 66
5 85 57
6 12 3
7 88 0
8 42 99
9 100 69
10 79 18
11 71 47
12 9 75
13 59 37
14 5 93
15 10 8
16 77 89
17 47 64
18 24 86
19 25 95
20 15 25
21 17 78
22 41 60
23 20 30
24 38 51
25 60 51
26 57 59
27 9 68
28 38 36
29 38 47
30 17 69
31 34 29
32 63 22
33 49 84
34 52 14
35 72 43
36 5 46
37 21 28
38 29 72
39 87 41
40 1 87
41 63 8
42 43 98
43 36 94
44 94 6
45 65 50
46 25 67
47 67 43
48 28 82
49 22 4
50 10 41
51 56 85
52 17 57
53 55 86
54 66 26
55 82 63
56 97 1
57 43 16
58 44 26
59 29 83
60 7 7
61 31 34
62 51 0
63 34 25
64 67 10
65 57 95
66 24 78
67 62 9
68 74 6
69 31 18
70 6 99
71 81 50
72 12 31
73 77 97
74 0 20
75 48 37
76 69 59
77 88 35
78 61 66
79 75 76
80 39 32
81 46 29
82 19 50
83 48 13
84 89 45
85 71 39
86 19 98
87 16 69
88 84 73
89 6 35
90 37 96
91 76 20
92 52 99
93 25 90
94 48 64
95 42 82
96 59 98
97 90 35
98 2 4
99 25 99
