# N=100  D=45  Area=100
# id x y
0 50 50
1 44 10
2 80 97
3 15 55
4 24 89
5 20 85
6 94 92
7 6 20
8 94 56
9 44 86
10 66 40
11 93 37
12 39 78
13 53 93
14 51 16
15 95 95
16 46 89
17 31 88
18 6 37
19 99 84
20 68 9
21 36 76
22 81 61
23 4 74
24 97 16
25 58 90
26 38 12
27 28 93
28 23 3
29 6 45
30 20 87
31 84 64
32 44 19
33 42 21
34 9 86
35 82 65
36 36 66
37 27 10
38 70 24
39 69 31
40 91 10
41 41 72
42 91 61
43 70 86
44 49 68
45 2 95
46 33 83
47 12 48
48 3 100
49 30 68
50 51 76
51 39 96
52 22 16
53 17 72
54 23 37
55 79 46
56 62 26
57 38 42
58 37 98
59 30 2
60 21 16
61 21 70
62 67 6
63 68 72
64 1 12
65 67 13
66 74 28
67 10 3
68 75 19
69 13 92
70 11 42
71 62 31
72 79 71
73 56 38
74 28 43
75 43 84
76 88 31
77 85 29
78 18 8
79 46 95
80 76 95
81 52 84
82 92 63
83 16 30
84 57 57
85 77 45
86 40 50
87 82 28
88 51 72
89 53 30
90 8 46
91 17 32
92 76 68
93 39 51
94 89 73
95 24 37
96 42 65
97 14 18
98 22 30
99 8 31
