# N=300  D=30  Area=100
# id x y
0 50 50
1 67 70
2 16 28
3 61 12
4 26 95
5 56 21
6 7 97
7 92 64
8 85 59
9 100 90
10 77 71
11 5 45
12 4 22
13 74 90
14 2 76
15 51 92
16 60 76
17 22 41
18 84 69
19 24 58
20 34 60
21 60 0
22 67 45
23 64 11
24 95 81
25 20 80
26 88 30
27 38 6
28 16 6
29 45 0
30 31 46
31 83 95
32 65 15
33 75 37
34 40 76
35 19 7
36 91 29
37 93 67
38 73 14
39 43 93
40 73 100
41 77 8
42 64 36
43 38 51
44 24 88
45 77 31
46 12 6
47 96 97
48 51 12
49 50 2
50 29 43
51 37 60
52 22 93
53 17 11
54 99 53
55 29 50
56 29 47
57 27 76
58 66 82
59 21 74
60 88 48
61 58 88
62 68 100
63 70 57
64 19 58
65 51 76
66 19 12
67 41 40
68 27 20
69 73 95
70 95 3
71 44 58
72 47 60
73 68 99
74 88 40
75 1 96
76 43 63
77 7 84
78 89 90
79 1 34
80 88 64
81 84 73
82 88 69
83 41 36
84 90 52
85 41 99
86 5 87
87 46 73
88 47 37
89 67 37
90 77 60
91 2 71
92 39 10
93 43 87
94 52 97
95 4 75
96 22 15
97 9 21
98 17 1
99 29 96
100 91 66
101 13 61
102 93 24
103 58 20
104 72 97
105 1 53
106 43 11
107 79 16
108 36 12
109 39 22
110 45 36
111 28 10
112 45 78
113 39 68
114 1 87
115 8 48
116 87 31
117 32 13
118 11 45
119 14 82
120 7 72
121 98 88
122 11 54
123 67 89
124 29 5
125 12 36
126 14 53
127 10 52
128 100 81
129 7 66
130 63 7
131 68 90
132 43 76
133 32 18
134 60 100
135 61 5
136 0 65
137 31 64
138 100 96
139 78 58
140 84 30
141 45 7
142 90 23
143 76 38
144 52 7
145 48 54
146 5 90
147 97 16
148 37 64
149 70 74
150 30 71
151 18 19
152 60 90
153 74 51
154 43 52
155 32 37
156 76 60
157 74 16
158 7 39
159 66 10
160 64 72
161 93 65
162 62 29
163 0 27
164 80 2
165 79 76
166 68 56
167 53 48
168 34 45
169 63 62
170 92 30
171 17 28
172 74 59
173 58 57
174 89 14
175 65 32
176 28 0
177 40 49
178 39 86
179 50 67
180 92 62
181 29 82
182 30 20
183 58 28
184 37 90
185 32 35
186 84 97
187 30 91
188 83 38
189 72 83
190 58 10
191 63 87
192 29 30
193 5 89
194 23 1
195 57 80
196 53 15
197 65 45
198 81 55
199 95 97
200 75 74
201 100 82
202 39 63
203 29 59
204 88 7
205 11 16
206 57 91
207 5 84
208 10 66
209 61 7
210 73 9
211 81 74
212 70 87
213 35 8
214 79 90
215 55 91
216 58 46
217 3 55
218 30 2
219 31 71
220 82 42
221 5 57
222 9 52
223 100 42
224 80 40
225 72 22
226 37 33
227 29 65
228 96 5
229 31 88
230 100 55
231 76 35
232 6 68
233 72 21
234 62 95
235 27 94
236 0 68
237 11 73
238 43 70
239 4 61
240 70 97
241 73 83
242 63 86
243 35 32
244 38 92
245 25 13
246 22 47
247 91 56
248 25 76
249 90 61
250 21 70
251 2 59
252 75 25
253 34 5
254 22 20
255 83 44
256 82 52
257 50 66
258 42 53
259 71 33
260 15 49
261 83 87
262 34 52
263 39 84
264 55 92
265 51 100
266 69 27
267 14 31
268 13 15
269 78 53
270 78 94
271 19 15
272 60 62
273 17 44
274 86 84
275 50 100
276 94 90
277 98 66
278 91 63
279 47 85
280 57 10
281 6 84
282 11 90
283 44 24
284 0 85
285 46 70
286 42 64
287 54 26
288 7 38
289 68 1
290 92 50
291 19 60
292 85 47
293 97 4
294 60 1
295 17 21
296 62 62
297 84 57
298 59 67
299 15 32
