# N=300  D=30  Area=100
# id x y
0 50 50
1 33 91
2 5 69
3 54 89
4 39 74
5 18 62
6 18 69
7 69 58
8 82 51
9 34 22
10 89 42
11 91 95
12 46 61
13 92 23
14 100 4
15 60 58
16 69 93
17 48 99
18 11 61
19 21 14
20 32 7
21 49 6
22 80 34
23 56 58
24 38 63
25 57 33
26 93 95
27 25 51
28 43 11
29 51 36
30 80 55
31 52 20
32 9 36
33 9 63
34 36 82
35 8 34
36 12 14
37 73 14
38 79 21
39 32 90
40 32 72
41 81 42
42 97 42
43 37 64
44 91 84
45 76 84
46 45 2
47 92 47
48 30 1
49 51 38
50 32 61
51 67 88
52 41 69
53 30 56
54 94 30
55 22 30
56 12 80
57 36 29
58 2 91
59 76 74
60 9 28
61 100 15
62 77 14
63 56 13
64 6 70
65 67 9
66 79 54
67 27 88
68 53 54
69 83 23
70 33 19
71 55 55
72 66 24
73 30 69
74 85 40
75 57 1
76 92 84
77 0 0
78 48 46
79 22 5
80 18 70
81 61 2
82 82 75
83 48 16
84 99 30
85 41 61
86 89 13
87 10 25
88 4 34
89 15 60
90 27 9
91 48 17
92 93 61
93 89 96
94 41 96
95 22 17
96 81 71
97 61 84
98 5 40
99 34 26
100 72 95
101 71 25
102 97 18
103 73 90
104 45 61
105 45 96
106 36 25
107 65 92
108 57 43
109 83 87
110 6 6
111 78 61
112 22 36
113 75 87
114 23 34
115 4 93
116 67 16
117 91 19
118 78 40
119 9 100
120 78 37
121 78 78
122 69 66
123 12 45
124 35 35
125 33 34
126 39 33
127 54 52
128 50 97
129 25 39
130 57 66
131 65 81
132 61 15
133 81 33
134 17 98
135 26 42
136 74 44
137 13 75
138 90 23
139 17 66
140 70 1
141 49 0
142 55 17
143 64 42
144 39 47
145 84 80
146 28 14
147 100 39
148 64 16
149 0 58
150 43 91
151 37 29
152 67 31
153 20 88
154 72 75
155 27 48
156 10 72
157 27 62
158 57 20
159 14 82
160 32 73
161 61 49
162 97 31
163 98 15
164 86 85
165 95 77
166 5 86
167 46 40
168 70 34
169 56 84
170 59 0
171 41 27
172 100 64
173 54 55
174 5 36
175 44 86
176 55 24
177 22 49
178 36 31
179 44 7
180 1 91
181 54 94
182 83 54
183 50 48
184 45 23
185 88 36
186 73 31
187 74 88
188 7 68
189 21 21
190 17 78
191 46 16
192 100 29
193 72 91
194 9 5
195 34 64
196 6 53
197 66 59
198 60 63
199 41 44
200 43 23
201 94 85
202 19 20
203 66 28
204 98 0
205 76 92
206 13 89
207 55 82
208 17 65
209 79 68
210 5 37
211 54 19
212 90 99
213 9 2
214 25 81
215 92 55
216 4 91
217 54 37
218 45 79
219 51 70
220 3 18
221 20 34
222 26 51
223 24 74
224 97 6
225 2 92
226 73 52
227 2 69
228 25 82
229 74 37
230 45 84
231 32 42
232 69 82
233 34 88
234 99 28
235 94 32
236 48 63
237 20 67
238 13 15
239 83 51
240 53 13
241 20 95
242 1 0
243 5 84
244 5 82
245 38 74
246 86 26
247 97 48
248 20 7
249 67 74
250 21 66
251 10 24
252 73 17
253 90 48
254 86 19
255 65 55
256 60 24
257 74 57
258 92 36
259 45 29
260 56 66
261 12 56
262 15 63
263 22 79
264 93 57
265 53 45
266 41 35
267 1 49
268 56 2
269 22 19
270 21 98
271 35 1
272 85 26
273 76 85
274 92 66
275 47 98
276 62 52
277 48 3
278 49 55
279 6 27
280 80 81
281 43 47
282 17 88
283 79 2
284 11 10
285 43 40
286 2 81
287 57 80
288 36 60
289 7 93
290 79 60
291 61 14
292 21 54
293 6 23
294 67 5
295 19 38
296 7 5
297 45 73
298 91 47
299 99 73
