# N=300  D=30  Area=100
# id x y
0 50 50
1 79 64
2 3 38
3 74 10
4 11 91
5 31 8
6 3 67
7 51 43
8 48 74
9 80 19
10 56 15
11 92 86
12 14 28
13 28 47
14 62 2
15 95 37
16 53 5
17 88 44
18 26 67
19 9 15
20 97 64
21 94 53
22 70 0
23 48 78
24 46 70
25 55 39
26 9 91
27 3 75
28 50 97
29 35 44
30 18 73
31 55 34
32 49 57
33 17 12
34 94 62
35 88 96
36 22 21
37 32 36
38 29 77
39 68 77
40 66 11
41 97 45
42 63 6
43 25 36
44 39 23
45 8 64
46 39 90
47 39 67
48 27 16
49 41 28
50 90 13
51 72 92
52 35 89
53 46 4
54 89 9
55 38 46
56 50 69
57 100 38
58 76 65
59 67 25
60 32 13
61 88 62
62 30 99
63 3 53
64 69 87
65 5 81
66 36 17
67 8 79
68 39 27
69 57 94
70 83 41
71 91 89
72 8 41
73 53 1
74 89 60
75 81 7
76 19 11
77 64 32
78 51 62
79 21 66
80 42 42
81 49 94
82 1 28
83 68 39
84 53 67
85 50 64
86 1 80
87 31 23
88 59 55
89 2 3
90 21 76
91 20 18
92 90 56
93 59 48
94 49 60
95 15 39
96 76 63
97 3 80
98 86 77
99 30 87
100 83 46
101 100 62
102 75 77
103 80 29
104 24 20
105 68 48
106 88 90
107 48 29
108 52 44
109 37 42
110 59 87
111 85 36
112 74 3
113 62 76
114 87 16
115 16 92
116 36 27
117 92 24
118 90 88
119 61 0
120 31 97
121 12 8
122 30 35
123 0 31
124 71 32
125 24 76
126 14 77
127 15 1
128 52 17
129 56 87
130 43 75
131 34 40
132 13 48
133 92 56
134 50 70
135 4 92
136 70 64
137 45 45
138 73 13
139 42 70
140 57 3
141 29 17
142 55 42
143 87 11
144 98 76
145 16 49
146 57 98
147 22 88
148 57 89
149 81 56
150 89 70
151 77 48
152 18 24
153 84 10
154 70 81
155 32 4
156 58 98
157 87 79
158 88 57
159 20 92
160 1 21
161 43 1
162 6 67
163 99 68
164 96 87
165 49 96
166 48 28
167 18 31
168 88 0
169 85 57
170 32 100
171 28 26
172 31 19
173 79 31
174 71 62
175 18 0
176 15 13
177 3 17
178 53 8
179 95 32
180 17 20
181 4 41
182 81 76
183 35 90
184 48 5
185 11 52
186 2 60
187 90 78
188 46 18
189 83 63
190 24 49
191 33 65
192 60 36
193 96 11
194 97 89
195 88 38
196 41 18
197 64 84
198 33 37
199 82 59
200 50 79
201 77 58
202 86 41
203 49 58
204 80 39
205 3 19
206 28 14
207 87 22
208 82 35
209 39 9
210 65 27
211 30 90
212 68 29
213 78 93
214 73 39
215 38 0
216 66 39
217 96 24
218 63 15
219 10 47
220 53 13
221 71 27
222 12 16
223 42 40
224 5 10
225 37 61
226 70 22
227 52 2
228 53 14
229 59 53
230 28 9
231 91 5
232 64 99
233 59 13
234 71 70
235 1 37
236 40 77
237 75 55
238 33 72
239 84 39
240 85 93
241 24 45
242 38 70
243 94 73
244 10 43
245 28 40
246 3 91
247 0 8
248 87 1
249 63 18
250 24 67
251 71 19
252 48 51
253 5 0
254 39 93
255 78 1
256 57 61
257 48 98
258 35 80
259 25 2
260 24 78
261 76 91
262 39 25
263 52 94
264 72 45
265 30 77
266 34 99
267 6 95
268 83 53
269 7 88
270 5 42
271 18 66
272 66 82
273 28 79
274 4 84
275 31 84
276 59 72
277 24 37
278 86 3
279 6 62
280 58 13
281 45 48
282 6 8
283 7 22
284 98 58
285 8 34
286 88 28
287 5 1
288 90 50
289 54 42
290 55 17
291 52 87
292 82 76
293 12 93
294 67 87
295 33 93
296 60 13
297 21 6
298 56 99
299 2 47
