# N=300  D=30  Area=100
# id x y
0 50 50
1 74 92
2 76 43
3 52 80
4 26 68
5 56 63
6 80 53
7 61 84
8 29 13
9 27 50
10 58 85
11 72 90
12 70 77
13 60 45
14 69 66
15 76 8
16 37 88
17 66 97
18 73 62
19 76 10
20 91 32
21 84 59
22 98 56
23 20 64
24 57 64
25 93 46
26 54 23
27 91 66
28 51 12
29 67 66
30 67 50
31 1 82
32 0 91
33 49 37
34 93 63
35 23 74
36 66 58
37 27 74
38 69 52
39 37 12
40 80 34
41 80 44
42 9 7
43 68 48
44 29 65
45 72 8
46 45 99
47 52 79
48 64 74
49 57 93
50 26 3
51 99 83
52 30 66
53 60 77
54 72 94
55 32 84
56 17 31
57 46 83
58 12 93
59 67 28
60 83 24
61 38 33
62 71 10
63 5 49
64 3 30
65 40 31
66 1 23
67 5 93
68 63 79
69 84 80
70 23 76
71 7 81
72 10 35
73 24 54
74 82 57
75 93 70
76 68 20
77 79 94
78 30 46
79 12 61
80 81 27
81 55 10
82 66 47
83 8 40
84 55 27
85 27 71
86 19 7
87 63 17
88 64 31
89 2 96
90 16 32
91 52 29
92 21 22
93 6 4
94 26 59
95 73 71
96 47 63
97 95 67
98 61 6
99 25 57
100 3 67
101 75 72
102 6 89
103 34 0
104 61 22
105 11 66
106 36 44
107 50 25
108 29 46
109 74 75
110 83 86
111 95 22
112 83 79
113 21 1
114 99 91
115 81 3
116 37 30
117 93 20
118 80 74
119 54 98
120 55 66
121 28 61
122 17 74
123 15 57
124 2 30
125 31 7
126 14 97
127 46 39
128 0 33
129 5 65
130 26 1
131 40 95
132 7 78
133 20 15
134 57 16
135 41 28
136 96 7
137 83 15
138 50 40
139 8 76
140 92 3
141 28 90
142 88 76
143 53 61
144 34 36
145 4 70
146 81 60
147 36 69
148 32 96
149 46 61
150 88 35
151 3 76
152 2 86
153 25 86
154 21 38
155 52 92
156 97 25
157 30 43
158 26 57
159 5 25
160 19 23
161 30 74
162 71 59
163 77 44
164 75 74
165 18 4
166 53 0
167 16 40
168 59 98
169 30 42
170 69 18
171 87 34
172 25 49
173 53 60
174 80 95
175 20 31
176 81 97
177 84 49
178 51 61
179 18 32
180 59 91
181 89 42
182 93 23
183 76 78
184 37 60
185 20 94
186 88 86
187 92 63
188 18 22
189 14 24
190 51 99
191 89 84
192 36 89
193 59 6
194 20 6
195 100 49
196 61 71
197 94 57
198 39 61
199 96 62
200 19 1
201 28 12
202 37 76
203 78 81
204 58 72
205 25 9
206 55 64
207 5 43
208 31 17
209 11 33
210 8 24
211 45 35
212 26 50
213 77 0
214 63 41
215 52 27
216 39 27
217 66 100
218 12 56
219 35 12
220 66 15
221 92 4
222 65 97
223 53 31
224 54 28
225 50 80
226 97 47
227 22 95
228 24 52
229 0 49
230 28 82
231 15 29
232 44 53
233 41 98
234 88 59
235 39 39
236 1 68
237 34 52
238 79 50
239 39 12
240 53 100
241 58 9
242 32 32
243 63 54
244 78 75
245 100 99
246 4 40
247 36 47
248 39 67
249 32 95
250 64 82
251 16 25
252 68 69
253 56 16
254 46 45
255 49 6
256 22 68
257 65 94
258 59 87
259 54 73
260 66 43
261 68 74
262 6 96
263 48 74
264 72 44
265 24 80
266 84 9
267 1 27
268 68 16
269 27 58
270 63 5
271 49 41
272 80 2
273 15 98
274 6 85
275 82 47
276 70 41
277 18 60
278 64 56
279 74 43
280 66 67
281 51 40
282 93 33
283 49 28
284 5 16
285 30 78
286 44 15
287 99 20
288 8 26
289 62 91
290 16 64
291 62 51
292 17 68
293 84 16
294 2 37
295 99 34
296 85 74
297 59 9
298 86 100
299 55 83
