# N=300  D=30  Area=100
# id x y
0 50 50
1 84 42
2 39 55
3 61 59
4 56 72
5 15 41
6 16 3
7 54 64
8 97 39
9 53 97
10 87 39
11 7 28
12 50 1
13 67 77
14 73 89
15 37 6
16 35 23
17 27 59
18 20 2
19 10 24
20 29 25
21 81 12
22 55 17
23 55 72
24 63 5
25 91 45
26 0 11
27 76 89
28 7 55
29 2 12
30 92 4
31 25 10
32 12 92
33 44 93
34 76 10
35 94 51
36 62 28
37 81 56
38 31 74
39 37 47
40 78 61
41 91 60
42 72 86
43 19 26
44 30 80
45 17 78
46 42 65
47 60 74
48 59 42
49 96 73
50 84 28
51 5 69
52 93 71
53 2 94
54 86 89
55 14 64
56 44 48
57 37 39
58 62 78
59 12 34
60 73 69
61 70 3
62 70 44
63 75 81
64 89 80
65 4 55
66 58 16
67 68 13
68 15 59
69 58 76
70 100 5
71 56 98
72 43 34
73 80 32
74 76 77
75 1 82
76 44 97
77 69 7
78 26 9
79 100 66
80 96 62
81 35 13
82 11 54
83 48 81
84 40 0
85 66 64
86 9 78
87 47 93
88 95 14
89 85 90
90 18 35
91 49 17
92 59 0
93 15 93
94 79 74
95 93 16
96 12 33
97 74 68
98 43 24
99 86 52
100 63 39
101 59 6
102 74 88
103 0 48
104 87 82
105 99 7
106 11 66
107 51 16
108 3 36
109 37 73
110 73 97
111 17 26
112 62 48
113 30 7
114 48 69
115 10 20
116 32 68
117 29 76
118 68 11
119 83 91
120 95 68
121 10 42
122 34 74
123 59 95
124 96 50
125 32 11
126 26 91
127 45 10
128 6 2
129 50 90
130 37 30
131 55 47
132 86 37
133 21 52
134 29 0
135 22 18
136 46 4
137 72 5
138 50 37
139 37 57
140 48 46
141 32 31
142 29 16
143 55 26
144 41 65
145 61 54
146 43 2
147 86 63
148 49 93
149 27 29
150 45 90
151 23 81
152 39 16
153 93 78
154 70 43
155 14 28
156 69 26
157 22 63
158 51 83
159 54 47
160 82 10
161 79 5
162 62 51
163 94 72
164 32 23
165 27 3
166 75 20
167 36 59
168 4 35
169 28 92
170 79 20
171 73 77
172 29 84
173 63 62
174 46 53
175 13 48
176 92 89
177 68 6
178 97 59
179 38 57
180 74 20
181 97 99
182 64 45
183 0 86
184 65 35
185 4 19
186 74 91
187 98 33
188 24 60
189 64 6
190 98 100
191 41 30
192 30 55
193 69 95
194 19 83
195 44 17
196 18 82
197 73 76
198 72 33
199 38 65
200 98 88
201 30 60
202 68 74
203 19 65
204 87 8
205 94 68
206 27 20
207 69 53
208 88 74
209 6 26
210 38 90
211 19 60
212 16 6
213 27 75
214 81 38
215 10 80
216 71 15
217 9 4
218 16 85
219 71 3
220 9 1
221 33 83
222 37 29
223 91 96
224 64 5
225 28 39
226 79 98
227 29 77
228 98 80
229 1 19
230 5 100
231 28 55
232 8 74
233 59 41
234 17 55
235 100 18
236 29 33
237 65 93
238 17 0
239 96 95
240 43 11
241 73 60
242 97 85
243 40 15
244 100 78
245 15 69
246 92 64
247 76 16
248 51 2
249 58 85
250 44 13
251 6 70
252 60 98
253 20 30
254 36 0
255 31 100
256 0 88
257 21 28
258 17 33
259 73 8
260 81 99
261 74 85
262 26 60
263 66 29
264 25 33
265 84 58
266 99 83
267 50 48
268 69 15
269 51 19
270 58 26
271 2 4
272 44 5
273 7 97
274 60 49
275 87 62
276 70 78
277 88 75
278 76 13
279 18 19
280 94 26
281 26 68
282 14 48
283 100 42
284 43 56
285 99 16
286 51 21
287 50 71
288 70 2
289 58 68
290 85 38
291 44 38
292 67 9
293 56 13
294 63 94
295 89 78
296 60 3
297 55 22
298 5 99
299 30 34
