# N=300  D=30  Area=100
# id x y
0 50 50
1 22 87
2 12 78
3 21 47
4 28 76
5 82 77
6 70 41
7 30 98
8 67 30
9 16 73
10 51 43
11 43 76
12 24 26
13 15 99
14 12 75
15 60 4
16 51 17
17 9 11
18 54 97
19 25 95
20 93 54
21 83 88
22 17 41
23 17 16
24 25 6
25 20 64
26 26 93
27 7 35
28 85 44
29 63 60
30 95 64
31 15 42
32 27 29
33 97 24
34 42 33
35 76 68
36 72 50
37 50 30
38 42 14
39 3 49
40 11 10
41 26 66
42 29 43
43 14 87
44 36 33
45 64 74
46 49 0
47 82 11
48 45 5
49 64 18
50 24 3
51 31 57
52 52 92
53 55 76
54 39 78
55 71 50
56 88 29
57 45 37
58 32 22
59 28 1
60 62 27
61 58 16
62 29 30
63 5 14
64 100 61
65 99 39
66 67 6
67 83 76
68 70 57
69 44 41
70 92 80
71 24 2
72 74 9
73 72 6
74 61 42
75 69 19
76 87 66
77 33 15
78 11 18
79 21 70
80 58 51
81 37 62
82 65 79
83 99 65
84 50 31
85 8 77
86 100 79
87 62 91
88 59 80
89 95 35
90 35 78
91 100 71
92 71 1
93 87 95
94 34 57
95 37 72
96 95 17
97 64 57
98 41 84
99 48 84
100 79 48
101 43 82
102 38 0
103 41 74
104 72 100
105 32 10
106 21 28
107 18 72
108 38 49
109 8 93
110 51 62
111 11 25
112 47 35
113 98 17
114 3 98
115 19 83
116 20 77
117 77 48
118 50 32
119 99 90
120 31 52
121 4 41
122 73 28
123 24 32
124 15 52
125 89 4
126 83 85
127 18 76
128 30 8
129 9 42
130 61 10
131 99 10
132 44 76
133 10 69
134 96 10
135 45 15
136 24 35
137 29 44
138 64 93
139 53 13
140 15 68
141 32 31
142 81 82
143 46 47
144 23 65
145 51 73
146 12 33
147 85 57
148 68 98
149 27 68
150 18 37
151 66 0
152 31 36
153 13 25
154 21 56
155 14 10
156 76 43
157 90 89
158 31 45
159 16 87
160 70 17
161 33 26
162 45 34
163 19 79
164 41 0
165 90 60
166 23 19
167 64 8
168 18 15
169 1 6
170 82 85
171 71 20
172 13 57
173 76 67
174 6 60
175 75 9
176 62 34
177 70 45
178 41 48
179 98 64
180 34 67
181 18 96
182 1 84
183 98 45
184 59 78
185 64 26
186 68 41
187 3 69
188 7 100
189 45 79
190 62 87
191 2 28
192 24 36
193 51 33
194 1 54
195 32 16
196 40 0
197 53 79
198 81 16
199 43 83
200 91 41
201 77 75
202 50 41
203 2 38
204 39 18
205 96 27
206 40 88
207 46 34
208 54 81
209 74 60
210 46 67
211 62 70
212 31 29
213 84 25
214 4 92
215 29 54
216 36 6
217 11 9
218 31 89
219 63 84
220 8 60
221 21 44
222 18 14
223 90 90
224 100 96
225 53 55
226 83 82
227 47 98
228 50 98
229 31 34
230 30 96
231 69 56
232 84 44
233 46 71
234 71 47
235 66 18
236 20 3
237 17 37
238 69 93
239 23 25
240 27 62
241 50 73
242 37 87
243 77 24
244 20 37
245 44 83
246 48 99
247 55 1
248 54 32
249 100 6
250 9 31
251 40 60
252 31 26
253 82 2
254 74 71
255 42 50
256 52 88
257 2 57
258 21 16
259 12 77
260 3 58
261 13 19
262 84 99
263 4 8
264 23 94
265 14 83
266 28 46
267 70 92
268 73 85
269 81 23
270 76 87
271 44 93
272 64 66
273 52 62
274 52 51
275 56 50
276 98 11
277 32 56
278 64 1
279 92 51
280 68 58
281 96 50
282 8 95
283 81 83
284 40 12
285 92 39
286 69 54
287 0 100
288 80 29
289 66 75
290 93 100
291 38 53
292 63 1
293 5 51
294 46 62
295 24 96
296 71 38
297 8 45
298 44 36
299 83 1
