# N=300  D=45  Area=100
# id x y
0 50 50
1 28 95
2 27 73
3 52 14
4 1 64
5 36 52
6 98 51
7 69 12
8 35 63
9 16 28
10 93 18
11 28 81
12 18 48
13 18 100
14 63 86
15 29 63
16 72 14
17 18 45
18 17 63
19 88 28
20 63 83
21 47 46
22 3 0
23 0 84
24 63 45
25 29 64
26 44 25
27 35 47
28 92 100
29 40 70
30 42 30
31 47 0
32 60 14
33 100 92
34 83 26
35 17 8
36 46 96
37 11 49
38 5 0
39 23 29
40 38 36
41 37 2
42 50 17
43 57 54
44 82 17
45 29 89
46 2 79
47 60 27
48 53 19
49 61 99
50 97 17
51 53 86
52 0 83
53 43 34
54 36 41
55 0 68
56 16 57
57 62 91
58 87 82
59 58 92
60 72 5
61 94 82
62 66 12
63 29 66
64 93 17
65 15 55
66 80 74
67 22 35
68 64 62
69 72 0
70 12 10
71 46 44
72 47 99
73 5 15
74 46 34
75 71 48
76 74 65
77 43 84
78 79 32
79 77 72
80 98 29
81 60 20
82 85 69
83 67 81
84 35 76
85 83 32
86 3 12
87 42 27
88 76 15
89 91 35
90 87 30
91 62 35
92 7 8
93 41 39
94 15 41
95 72 61
96 38 37
97 38 44
98 27 41
99 26 26
100 96 65
101 62 28
102 1 79
103 88 67
104 59 49
105 20 41
106 47 62
107 75 92
108 51 62
109 43 63
110 42 18
111 28 33
112 13 73
113 24 21
114 22 99
115 5 18
116 19 96
117 52 52
118 83 100
119 93 2
120 87 5
121 56 64
122 22 91
123 52 88
124 3 24
125 35 40
126 70 45
127 53 44
128 100 54
129 88 94
130 11 74
131 45 87
132 38 67
133 96 79
134 70 66
135 80 11
136 5 56
137 57 18
138 52 4
139 3 90
140 22 48
141 96 13
142 63 11
143 44 53
144 39 90
145 84 76
146 79 87
147 84 7
148 72 64
149 69 96
150 37 29
151 37 58
152 14 27
153 17 25
154 13 93
155 88 80
156 38 12
157 32 1
158 42 97
159 59 58
160 75 16
161 94 32
162 59 20
163 35 97
164 2 90
165 23 26
166 64 12
167 32 3
168 80 55
169 25 85
170 76 10
171 97 95
172 97 21
173 57 99
174 33 87
175 9 70
176 29 22
177 2 68
178 3 26
179 57 71
180 82 32
181 46 7
182 96 100
183 42 15
184 54 53
185 89 39
186 56 30
187 77 77
188 37 5
189 72 25
190 48 29
191 73 9
192 10 9
193 100 53
194 26 34
195 30 17
196 17 33
197 7 56
198 13 65
199 20 99
200 50 43
201 0 3
202 99 65
203 44 96
204 25 38
205 37 82
206 97 84
207 60 35
208 89 68
209 48 59
210 96 44
211 63 19
212 67 64
213 98 65
214 44 88
215 0 82
216 91 62
217 98 12
218 46 4
219 84 70
220 86 19
221 30 83
222 67 79
223 86 67
224 50 67
225 43 85
226 13 1
227 27 50
228 48 14
229 92 70
230 65 27
231 20 59
232 81 38
233 36 79
234 43 48
235 90 20
236 20 42
237 24 68
238 70 75
239 54 3
240 81 99
241 55 51
242 95 50
243 10 44
244 38 55
245 77 100
246 14 41
247 46 61
248 79 51
249 65 20
250 94 65
251 85 25
252 30 46
253 81 35
254 91 73
255 76 78
256 69 11
257 93 51
258 37 20
259 71 66
260 49 56
261 9 27
262 19 50
263 92 36
264 40 44
265 26 66
266 24 96
267 25 99
268 86 33
269 74 80
270 87 85
271 71 69
272 75 20
273 34 80
274 44 99
275 40 51
276 18 96
277 42 66
278 78 26
279 46 78
280 10 2
281 41 42
282 81 39
283 86 32
284 46 22
285 82 19
286 77 25
287 96 15
288 6 65
289 64 61
290 69 36
291 45 81
292 51 3
293 61 62
294 28 63
295 73 84
296 79 17
297 78 21
298 80 77
299 80 83
