# N=300  D=45  Area=100
# id x y
0 50 50
1 34 36
2 81 6
3 83 1
4 39 61
5 98 41
6 68 85
7 40 21
8 55 29
9 27 44
10 84 24
11 29 38
12 97 0
13 39 70
14 5 57
15 88 17
16 74 16
17 38 85
18 41 53
19 15 82
20 24 68
21 29 100
22 12 86
23 86 35
24 73 7
25 70 34
26 68 57
27 13 0
28 59 38
29 26 42
30 74 40
31 22 57
32 58 43
33 62 39
34 7 42
35 87 94
36 74 1
37 48 51
38 62 62
39 54 29
40 81 49
41 56 10
42 82 73
43 19 88
44 17 62
45 96 97
46 51 89
47 58 75
48 20 23
49 87 40
50 40 9
51 82 98
52 64 87
53 95 81
54 48 37
55 65 12
56 88 56
57 61 29
58 46 21
59 40 32
60 98 19
61 1 96
62 50 55
63 48 89
64 55 48
65 47 23
66 18 82
67 16 39
68 61 32
69 87 89
70 44 1
71 76 47
72 75 20
73 89 99
74 5 1
75 47 96
76 93 56
77 64 61
78 21 47
79 89 2
80 37 53
81 1 10
82 61 0
83 0 39
84 11 46
85 85 29
86 55 17
87 12 27
88 86 86
89 6 64
90 74 65
91 30 0
92 92 80
93 96 91
94 67 50
95 61 12
96 7 56
97 87 75
98 33 43
99 99 35
100 94 37
101 34 64
102 91 42
103 51 86
104 61 76
105 51 87
106 37 81
107 7 12
108 39 19
109 75 18
110 21 63
111 34 93
112 85 23
113 57 66
114 56 35
115 81 16
116 55 67
117 84 52
118 97 90
119 39 3
120 37 31
121 80 18
122 69 65
123 11 81
124 97 24
125 9 12
126 72 38
127 39 37
128 55 47
129 45 74
130 81 28
131 92 1
132 3 76
133 39 2
134 62 50
135 6 0
136 48 34
137 88 35
138 81 10
139 87 60
140 88 46
141 33 57
142 89 36
143 24 9
144 93 14
145 98 12
146 52 75
147 24 50
148 87 31
149 48 3
150 46 6
151 7 16
152 46 33
153 91 8
154 99 43
155 54 33
156 28 70
157 0 80
158 28 49
159 71 69
160 60 56
161 52 3
162 58 82
163 60 22
164 73 2
165 30 74
166 16 86
167 63 21
168 92 73
169 99 64
170 82 23
171 71 39
172 72 58
173 32 85
174 14 55
175 80 84
176 95 71
177 22 19
178 2 95
179 42 9
180 56 99
181 79 1
182 49 92
183 25 25
184 14 68
185 47 46
186 65 60
187 3 18
188 52 13
189 17 3
190 76 89
191 56 13
192 100 67
193 14 27
194 2 39
195 18 25
196 59 54
197 62 41
198 69 42
199 65 44
200 87 72
201 43 11
202 74 39
203 81 97
204 9 51
205 50 88
206 45 87
207 73 87
208 69 55
209 67 85
210 38 36
211 9 84
212 92 81
213 39 86
214 79 55
215 78 72
216 34 45
217 59 99
218 35 18
219 24 66
220 70 1
221 25 63
222 26 40
223 1 75
224 20 58
225 64 22
226 70 46
227 16 46
228 72 77
229 64 98
230 22 53
231 38 87
232 86 28
233 86 58
234 10 99
235 18 46
236 43 26
237 34 83
238 90 91
239 79 74
240 50 53
241 83 76
242 54 44
243 38 56
244 89 85
245 83 21
246 24 49
247 68 25
248 75 100
249 44 47
250 87 50
251 63 15
252 43 29
253 95 58
254 32 25
255 11 100
256 91 58
257 43 55
258 81 60
259 9 58
260 38 78
261 16 42
262 1 46
263 85 33
264 43 41
265 88 8
266 11 13
267 7 97
268 75 2
269 54 95
270 30 80
271 21 3
272 15 56
273 56 74
274 63 79
275 79 70
276 78 67
277 7 10
278 65 81
279 15 81
280 0 42
281 35 50
282 1 66
283 45 75
284 78 9
285 94 76
286 29 4
287 27 59
288 7 26
289 84 33
290 37 89
291 32 4
292 67 81
293 8 12
294 5 71
295 49 0
296 29 59
297 96 13
298 33 16
299 94 62
