# N=300  D=45  Area=100
# id x y
0 50 50
1 64 76
2 78 79
3 97 25
4 49 13
5 23 23
6 32 2
7 47 95
8 91 80
9 68 88
10 63 38
11 91 88
12 71 100
13 61 24
14 85 44
15 81 88
16 21 46
17 48 88
18 35 37
19 48 22
20 94 99
21 7 27
22 87 89
23 92 66
24 7 46
25 17 48
26 92 85
27 89 76
28 76 22
29 85 36
30 98 38
31 34 38
32 43 54
33 71 44
34 23 41
35 0 21
36 31 62
37 85 74
38 68 17
39 42 70
40 68 70
41 67 12
42 43 66
43 100 5
44 26 36
45 6 23
46 63 88
47 21 28
48 2 95
49 39 25
50 4 93
51 44 43
52 25 55
53 12 20
54 5 70
55 35 35
56 45 50
57 72 35
58 100 43
59 54 94
60 41 33
61 4 2
62 37 63
63 22 90
64 58 41
65 21 33
66 43 86
67 71 63
68 36 55
69 12 58
70 96 93
71 99 30
72 57 14
73 28 39
74 41 87
75 33 74
76 40 57
77 53 86
78 21 22
79 62 61
80 7 97
81 10 88
82 3 55
83 88 75
84 39 23
85 87 68
86 59 31
87 55 96
88 49 70
89 51 89
90 84 70
91 77 95
92 70 19
93 57 60
94 63 12
95 53 85
96 1 39
97 83 47
98 29 57
99 94 10
100 0 92
101 71 79
102 44 39
103 28 88
104 84 52
105 98 13
106 1 75
107 77 23
108 95 21
109 7 94
110 86 2
111 23 89
112 25 21
113 73 75
114 63 96
115 13 12
116 81 63
117 64 0
118 89 64
119 74 97
120 73 35
121 42 42
122 58 88
123 81 80
124 76 85
125 57 44
126 42 20
127 48 19
128 63 98
129 42 91
130 79 12
131 75 50
132 12 92
133 60 70
134 29 51
135 29 28
136 16 43
137 6 49
138 25 84
139 17 52
140 14 50
141 100 46
142 42 77
143 71 51
144 1 37
145 82 88
146 91 37
147 93 4
148 24 63
149 72 58
150 37 93
151 41 89
152 76 17
153 85 50
154 2 39
155 62 85
156 18 36
157 58 92
158 37 1
159 2 10
160 22 21
161 85 62
162 16 49
163 26 44
164 21 100
165 47 36
166 30 56
167 45 27
168 90 60
169 79 66
170 34 45
171 15 5
172 12 53
173 38 53
174 70 76
175 53 63
176 98 41
177 75 86
178 78 66
179 75 68
180 46 51
181 40 54
182 25 15
183 11 52
184 3 61
185 50 70
186 68 91
187 88 76
188 78 50
189 45 42
190 8 48
191 23 74
192 57 87
193 49 14
194 48 40
195 45 56
196 28 45
197 84 89
198 45 92
199 59 78
200 11 76
201 87 25
202 16 36
203 72 72
204 95 43
205 24 68
206 50 69
207 71 56
208 77 64
209 52 17
210 29 32
211 56 84
212 74 18
213 31 23
214 66 12
215 51 46
216 80 26
217 59 91
218 40 65
219 47 71
220 66 57
221 18 44
222 5 67
223 7 100
224 93 66
225 2 82
226 96 33
227 56 25
228 88 26
229 87 95
230 63 40
231 96 57
232 6 64
233 48 60
234 66 87
235 4 18
236 35 62
237 9 44
238 44 25
239 38 31
240 46 80
241 36 26
242 28 46
243 25 59
244 87 31
245 81 27
246 11 49
247 29 64
248 41 90
249 92 9
250 75 53
251 51 73
252 46 65
253 80 8
254 88 64
255 87 14
256 98 36
257 25 16
258 41 18
259 56 89
260 78 67
261 64 51
262 99 31
263 18 11
264 35 96
265 98 18
266 99 83
267 94 77
268 36 7
269 69 31
270 66 97
271 6 91
272 1 19
273 64 83
274 6 70
275 81 10
276 0 26
277 19 24
278 6 17
279 50 76
280 91 28
281 10 96
282 71 52
283 24 50
284 11 93
285 57 74
286 11 36
287 39 14
288 28 19
289 19 51
290 76 54
291 83 43
292 53 82
293 85 33
294 58 16
295 38 56
296 45 59
297 74 23
298 54 13
299 62 57
