# N=300  D=45  Area=100
# id x y
0 50 50
1 47 24
2 63 72
3 84 56
4 90 89
5 49 26
6 88 10
7 89 44
8 36 4
9 7 27
10 55 88
11 57 59
12 48 46
13 83 95
14 15 60
15 100 38
16 49 74
17 70 12
18 52 72
19 29 68
20 8 38
21 9 53
22 23 42
23 19 10
24 9 64
25 66 55
26 67 13
27 83 45
28 76 83
29 23 56
30 65 28
31 87 2
32 22 70
33 42 28
34 74 57
35 34 34
36 63 61
37 57 49
38 98 13
39 84 25
40 20 39
41 46 82
42 52 17
43 16 5
44 3 80
45 43 28
46 13 14
47 80 4
48 25 47
49 55 100
50 63 82
51 60 2
52 5 41
53 74 41
54 13 43
55 29 74
56 4 14
57 19 17
58 5 39
59 33 79
60 98 45
61 81 70
62 79 15
63 77 44
64 39 61
65 39 37
66 45 66
67 54 42
68 71 1
69 46 21
70 98 64
71 24 61
72 76 40
73 43 80
74 67 31
75 9 30
76 9 79
77 12 25
78 94 15
79 50 44
80 3 72
81 72 98
82 86 22
83 40 42
84 33 28
85 78 14
86 67 29
87 52 57
88 27 21
89 25 84
90 7 10
91 49 54
92 67 87
93 3 22
94 43 59
95 14 97
96 16 51
97 58 63
98 6 17
99 4 37
100 57 95
101 74 31
102 83 3
103 44 98
104 47 64
105 86 15
106 78 24
107 31 97
108 71 53
109 59 24
110 39 30
111 26 16
112 54 1
113 13 30
114 35 84
115 71 2
116 21 9
117 10 3
118 49 68
119 34 76
120 35 12
121 57 77
122 33 99
123 56 35
124 81 19
125 76 47
126 61 63
127 89 35
128 66 32
129 11 29
130 68 50
131 20 72
132 38 46
133 18 25
134 22 56
135 48 91
136 46 48
137 83 10
138 17 88
139 100 85
140 32 50
141 94 86
142 86 74
143 19 53
144 27 85
145 64 66
146 15 53
147 82 11
148 17 13
149 10 84
150 53 83
151 69 4
152 34 17
153 44 79
154 34 90
155 53 12
156 2 93
157 86 32
158 88 83
159 43 15
160 98 76
161 70 86
162 9 11
163 17 44
164 5 46
165 42 82
166 80 17
167 84 68
168 54 34
169 95 85
170 77 33
171 17 82
172 41 81
173 40 86
174 100 72
175 25 2
176 96 14
177 6 19
178 3 9
179 94 63
180 41 56
181 94 57
182 5 21
183 45 26
184 85 63
185 45 41
186 29 1
187 45 58
188 7 16
189 97 38
190 72 82
191 88 35
192 30 34
193 73 54
194 30 98
195 86 40
196 68 95
197 92 71
198 82 48
199 73 98
200 73 61
201 97 75
202 13 32
203 16 60
204 26 43
205 56 32
206 21 23
207 11 58
208 72 38
209 85 20
210 70 17
211 25 55
212 90 11
213 8 61
214 73 80
215 34 22
216 26 97
217 72 33
218 21 82
219 90 12
220 33 88
221 52 81
222 51 25
223 50 0
224 29 18
225 85 46
226 76 13
227 13 70
228 83 77
229 34 54
230 76 87
231 46 100
232 10 70
233 69 8
234 59 84
235 51 8
236 12 97
237 21 58
238 35 20
239 22 65
240 5 35
241 56 6
242 77 3
243 65 12
244 90 53
245 31 88
246 55 77
247 77 79
248 4 53
249 44 71
250 15 13
251 53 36
252 78 95
253 17 1
254 47 76
255 41 42
256 10 16
257 50 30
258 70 76
259 11 16
260 72 73
261 77 1
262 71 56
263 38 64
264 91 17
265 25 8
266 61 39
267 19 32
268 95 15
269 89 14
270 43 75
271 25 41
272 34 50
273 5 11
274 68 83
275 8 85
276 55 6
277 9 92
278 85 59
279 60 1
280 88 2
281 25 76
282 40 63
283 74 35
284 83 86
285 86 82
286 69 32
287 5 76
288 73 21
289 31 3
290 7 66
291 38 77
292 72 46
293 38 9
294 26 67
295 20 54
296 7 5
297 22 10
298 75 13
299 24 25
