# N=300  D=45  Area=100
# id x y
0 50 50
1 29 19
2 78 81
3 32 16
4 83 72
5 85 23
6 81 34
7 63 50
8 14 12
9 57 94
10 50 89
11 9 89
12 69 86
13 62 54
14 98 26
15 61 50
16 26 73
17 72 86
18 27 52
19 83 54
20 81 10
21 89 7
22 92 97
23 97 20
24 9 7
25 60 13
26 80 86
27 35 53
28 59 77
29 93 87
30 93 17
31 74 79
32 7 45
33 35 95
34 100 13
35 94 55
36 49 40
37 23 25
38 68 69
39 42 36
40 45 86
41 22 39
42 91 16
43 9 43
44 84 0
45 31 78
46 58 51
47 24 63
48 19 41
49 10 36
50 5 3
51 63 96
52 82 86
53 91 96
54 2 68
55 83 81
56 91 100
57 89 73
58 31 95
59 51 12
60 16 43
61 32 71
62 78 87
63 16 65
64 42 45
65 24 33
66 34 63
67 28 62
68 81 24
69 3 7
70 66 9
71 98 78
72 62 83
73 82 55
74 88 86
75 96 92
76 33 49
77 3 53
78 93 76
79 17 18
80 7 87
81 91 6
82 64 72
83 60 47
84 73 74
85 77 32
86 90 40
87 66 69
88 52 64
89 87 5
90 84 6
91 82 72
92 72 32
93 34 66
94 22 10
95 41 37
96 5 94
97 34 16
98 21 75
99 89 26
100 53 50
101 82 67
102 51 44
103 77 34
104 51 74
105 27 3
106 41 68
107 56 1
108 53 22
109 17 47
110 39 2
111 7 48
112 31 48
113 9 69
114 70 31
115 83 57
116 3 74
117 11 27
118 73 8
119 98 31
120 89 35
121 18 32
122 83 48
123 98 5
124 6 69
125 54 95
126 35 74
127 93 59
128 91 76
129 81 88
130 10 77
131 51 15
132 57 64
133 28 60
134 81 27
135 95 15
136 8 85
137 35 27
138 42 33
139 20 70
140 80 50
141 25 52
142 47 83
143 27 46
144 0 62
145 80 21
146 10 70
147 20 10
148 30 12
149 81 68
150 17 81
151 63 29
152 7 74
153 70 85
154 21 15
155 4 34
156 78 11
157 53 5
158 19 46
159 39 95
160 29 24
161 87 13
162 49 45
163 47 93
164 85 34
165 48 44
166 21 71
167 66 99
168 4 70
169 13 20
170 61 40
171 95 58
172 2 94
173 81 35
174 41 54
175 4 81
176 14 60
177 13 97
178 79 70
179 76 84
180 79 25
181 19 53
182 12 23
183 83 83
184 11 57
185 90 94
186 3 75
187 77 67
188 82 29
189 73 51
190 9 77
191 36 57
192 99 22
193 23 92
194 55 48
195 56 52
196 41 12
197 99 26
198 3 8
199 5 20
200 18 49
201 30 14
202 89 59
203 61 8
204 59 88
205 77 45
206 91 8
207 30 26
208 6 87
209 46 47
210 46 16
211 78 17
212 99 73
213 21 23
214 35 94
215 5 32
216 68 23
217 17 34
218 14 62
219 14 69
220 0 61
221 36 99
222 13 59
223 48 55
224 41 30
225 31 55
226 81 31
227 99 94
228 61 49
229 94 93
230 12 57
231 92 12
232 10 30
233 0 72
234 74 34
235 80 52
236 52 26
237 25 49
238 82 85
239 98 37
240 56 51
241 79 26
242 56 22
243 66 8
244 57 24
245 85 33
246 36 4
247 3 1
248 7 39
249 18 45
250 78 27
251 44 8
252 38 84
253 72 97
254 71 26
255 55 27
256 73 27
257 91 47
258 39 37
259 27 31
260 35 49
261 17 79
262 32 66
263 30 97
264 35 50
265 92 48
266 7 77
267 30 81
268 27 100
269 24 64
270 39 23
271 60 11
272 22 19
273 32 62
274 27 38
275 59 66
276 3 13
277 25 80
278 44 81
279 80 37
280 2 46
281 74 95
282 8 19
283 88 50
284 69 25
285 24 87
286 21 82
287 13 54
288 13 36
289 29 97
290 71 52
291 52 17
292 89 4
293 14 74
294 27 93
295 27 6
296 25 86
297 43 76
298 44 66
299 26 48
