# N=300  D=45  Area=100
# id x y
0 50 50
1 25 3
2 44 52
3 10 41
4 9 71
5 12 60
6 33 45
7 0 25
8 71 83
9 27 61
10 34 77
11 87 32
12 45 20
13 28 66
14 7 88
15 93 10
16 26 62
17 64 27
18 52 78
19 71 87
20 56 48
21 21 36
22 98 8
23 23 22
24 22 1
25 82 49
26 86 12
27 46 20
28 45 76
29 0 62
30 70 1
31 9 13
32 86 21
33 70 31
34 81 16
35 6 81
36 14 99
37 29 66
38 77 12
39 38 80
40 69 47
41 57 17
42 57 85
43 96 65
44 36 51
45 80 72
46 32 87
47 74 50
48 75 58
49 0 12
50 20 23
51 74 71
52 42 57
53 6 20
54 94 38
55 20 44
56 73 9
57 45 86
58 55 7
59 69 34
60 50 48
61 79 17
62 30 31
63 62 37
64 97 83
65 19 55
66 95 9
67 38 21
68 76 15
69 41 48
70 16 26
71 17 11
72 67 13
73 96 51
74 39 10
75 78 98
76 85 33
77 5 51
78 98 4
79 71 51
80 80 99
81 94 77
82 78 90
83 84 59
84 66 47
85 3 90
86 87 9
87 64 31
88 41 42
89 100 35
90 34 8
91 50 91
92 8 26
93 46 8
94 63 41
95 63 18
96 34 3
97 94 50
98 56 90
99 5 2
100 20 2
101 11 60
102 41 67
103 71 48
104 14 26
105 72 77
106 0 48
107 34 71
108 5 40
109 85 37
110 19 15
111 76 49
112 100 34
113 1 75
114 48 51
115 48 25
116 55 25
117 50 95
118 74 89
119 13 60
120 55 80
121 50 92
122 6 80
123 10 7
124 10 64
125 100 33
126 78 87
127 20 27
128 34 93
129 92 79
130 31 63
131 77 20
132 60 90
133 99 55
134 93 41
135 61 58
136 46 27
137 11 38
138 72 12
139 7 32
140 36 21
141 48 80
142 56 71
143 29 20
144 89 59
145 50 54
146 32 71
147 75 44
148 54 19
149 74 30
150 66 79
151 68 97
152 82 76
153 87 17
154 30 22
155 5 75
156 78 72
157 100 51
158 89 83
159 31 25
160 56 52
161 86 57
162 55 38
163 66 93
164 48 8
165 73 28
166 8 56
167 81 5
168 14 97
169 71 71
170 83 27
171 30 95
172 28 100
173 72 39
174 22 63
175 68 15
176 23 9
177 42 65
178 26 31
179 80 24
180 73 74
181 14 27
182 94 94
183 54 47
184 54 85
185 57 40
186 58 26
187 4 72
188 74 27
189 26 92
190 16 89
191 46 87
192 24 86
193 98 62
194 1 3
195 58 71
196 100 72
197 17 28
198 29 4
199 97 81
200 91 35
201 41 27
202 55 58
203 3 78
204 41 44
205 47 36
206 74 15
207 16 53
208 38 32
209 52 21
210 63 0
211 67 18
212 50 85
213 55 98
214 76 1
215 88 51
216 40 97
217 67 96
218 89 85
219 89 43
220 4 4
221 20 34
222 87 78
223 57 34
224 73 49
225 29 49
226 65 98
227 73 34
228 93 53
229 69 97
230 53 52
231 19 3
232 50 33
233 91 44
234 56 83
235 7 42
236 93 46
237 48 77
238 53 49
239 22 67
240 79 52
241 100 44
242 48 79
243 51 96
244 3 84
245 22 52
246 14 33
247 6 10
248 78 6
249 56 29
250 66 12
251 93 97
252 80 91
253 21 90
254 31 14
255 16 81
256 48 5
257 53 79
258 91 22
259 42 50
260 74 39
261 78 50
262 67 21
263 20 84
264 56 1
265 66 26
266 24 18
267 34 95
268 33 86
269 85 74
270 45 5
271 22 38
272 99 60
273 33 69
274 79 11
275 15 49
276 31 73
277 2 66
278 5 86
279 27 72
280 51 2
281 64 44
282 15 28
283 61 1
284 65 48
285 27 5
286 84 79
287 4 13
288 38 64
289 94 82
290 21 95
291 20 16
292 70 75
293 87 58
294 21 5
295 11 90
296 59 8
297 98 85
298 45 79
299 14 22
