# N=300  D=45  Area=100
# id x y
0 50 50
1 18 80
2 23 56
3 68 18
4 92 6
5 85 5
6 71 60
7 21 60
8 38 100
9 89 83
10 34 63
11 25 76
12 98 70
13 48 71
14 24 8
15 23 25
16 70 97
17 87 37
18 100 91
19 24 14
20 79 89
21 86 100
22 57 9
23 83 55
24 3 98
25 48 30
26 33 37
27 80 66
28 91 86
29 71 49
30 60 6
31 66 90
32 22 34
33 80 13
34 74 19
35 23 51
36 73 23
37 21 3
38 83 58
39 1 5
40 11 66
41 48 53
42 11 94
43 46 13
44 33 56
45 19 56
46 67 53
47 85 37
48 70 95
49 14 85
50 49 91
51 26 32
52 77 55
53 77 76
54 60 61
55 86 25
56 97 56
57 61 60
58 87 41
59 27 11
60 15 50
61 19 98
62 47 35
63 13 93
64 68 9
65 79 53
66 77 64
67 37 68
68 34 83
69 0 50
70 1 25
71 69 66
72 98 92
73 30 70
74 42 57
75 39 5
76 52 51
77 34 5
78 42 13
79 19 12
80 12 30
81 88 92
82 88 85
83 19 20
84 91 3
85 29 27
86 9 56
87 37 98
88 40 6
89 61 1
90 53 99
91 41 46
92 40 21
93 55 57
94 44 67
95 62 60
96 79 52
97 81 45
98 30 84
99 2 26
100 95 44
101 10 99
102 9 22
103 47 76
104 64 30
105 14 13
106 27 56
107 99 44
108 10 75
109 77 85
110 50 85
111 25 72
112 23 81
113 75 49
114 90 7
115 40 11
116 9 8
117 7 40
118 84 12
119 75 74
120 90 49
121 92 74
122 34 61
123 45 24
124 54 18
125 42 7
126 38 18
127 9 45
128 87 21
129 87 79
130 18 36
131 54 22
132 6 20
133 97 49
134 56 49
135 66 16
136 49 62
137 69 4
138 40 40
139 65 27
140 73 36
141 88 56
142 98 73
143 55 55
144 76 48
145 76 6
146 62 50
147 11 40
148 61 59
149 2 42
150 16 83
151 21 21
152 81 14
153 83 99
154 60 77
155 56 47
156 51 14
157 98 78
158 75 56
159 38 46
160 63 85
161 44 79
162 79 66
163 57 100
164 30 7
165 28 58
166 61 2
167 75 41
168 0 61
169 24 66
170 86 40
171 100 74
172 60 18
173 61 77
174 46 73
175 64 24
176 69 49
177 39 79
178 6 64
179 26 17
180 59 78
181 45 64
182 75 45
183 97 99
184 41 15
185 17 7
186 51 55
187 5 77
188 14 53
189 5 3
190 34 95
191 13 21
192 54 74
193 51 72
194 73 9
195 91 22
196 47 89
197 47 97
198 96 7
199 52 93
200 11 10
201 2 8
202 63 42
203 59 57
204 82 47
205 94 77
206 55 64
207 44 24
208 10 16
209 10 40
210 6 15
211 13 32
212 43 30
213 53 80
214 80 19
215 75 37
216 57 50
217 52 84
218 26 52
219 36 40
220 5 85
221 41 22
222 4 35
223 61 18
224 46 28
225 43 53
226 63 90
227 0 100
228 12 71
229 3 16
230 7 65
231 61 56
232 91 9
233 59 99
234 98 84
235 31 29
236 56 6
237 42 32
238 32 69
239 50 19
240 76 25
241 38 72
242 88 21
243 32 90
244 44 69
245 45 69
246 46 8
247 77 82
248 57 44
249 47 3
250 71 23
251 56 98
252 24 9
253 97 8
254 85 22
255 4 90
256 40 99
257 13 61
258 28 1
259 36 42
260 31 9
261 88 47
262 75 77
263 86 57
264 79 31
265 66 60
266 59 18
267 47 100
268 79 37
269 29 21
270 70 33
271 63 48
272 83 67
273 40 41
274 94 79
275 58 18
276 4 14
277 39 21
278 96 12
279 12 40
280 52 97
281 29 78
282 18 90
283 93 52
284 16 98
285 86 80
286 73 5
287 1 7
288 25 43
289 26 33
290 75 88
291 14 34
292 88 6
293 65 53
294 23 92
295 20 32
296 14 60
297 4 20
298 90 3
299 9 51
