# N=150  D=30  Area=100
# id x y
0 50 50
1 86 26
2 42 9
3 91 20
4 57 34
5 100 74
6 44 95
7 45 0
8 60 5
9 3 22
10 25 53
11 23 9
12 37 34
13 39 40
14 7 71
15 100 46
16 77 94
17 67 39
18 69 78
19 28 45
20 4 18
21 90 80
22 92 75
23 58 48
24 95 72
25 11 46
26 67 0
27 63 82
28 43 87
29 31 25
30 100 87
31 83 22
32 8 77
33 60 76
34 23 44
35 38 39
36 84 55
37 85 70
38 39 49
39 40 54
40 52 91
41 65 71
42 20 53
43 29 7
44 72 9
45 20 85
46 75 47
47 12 52
48 4 69
49 53 73
50 69 83
51 52 27
52 37 61
53 41 64
54 62 37
55 31 34
56 35 60
57 47 26
58 5 53
59 32 70
60 15 87
61 1 20
62 42 86
63 87 80
64 33 65
65 29 8
66 87 89
67 17 96
68 42 53
69 47 33
70 77 33
71 43 55
72 78 43
73 59 16
74 33 55
75 56 22
76 43 1
77 0 93
78 16 11
79 42 0
80 78 67
81 66 0
82 60 55
83 2 21
84 79 22
85 0 14
86 65 10
87 4 32
88 53 34
89 80 24
90 93 10
91 39 86
92 39 65
93 96 67
94 41 70
95 7 72
96 51 19
97 90 99
98 68 24
99 56 28
100 18 69
101 7 65
102 9 39
103 82 64
104 14 49
105 70 33
106 4 85
107 71 74
108 84 88
109 97 79
110 13 94
111 64 11
112 99 69
113 63 2
114 2 86
115 99 100
116 33 5
117 2 23
118 45 49
119 14 35
120 70 100
121 13 100
122 56 69
123 60 11
124 27 4
125 60 98
126 18 87
127 91 96
128 48 64
129 33 92
130 89 91
131 9 81
132 32 87
133 59 48
134 74 49
135 5 0
136 83 0
137 48 37
138 96 80
139 75 18
140 14 76
141 56 63
142 19 88
143 77 4
144 14 71
145 75 32
146 40 56
147 38 77
148 52 87
149 75 76
