# N=150  D=30  Area=100
# id x y
0 50 50
1 2 48
2 41 64
3 45 1
4 16 58
5 93 60
6 66 60
7 25 56
8 67 46
9 66 13
10 93 91
11 70 46
12 79 18
13 6 94
14 38 79
15 95 16
16 16 33
17 81 80
18 7 3
19 68 56
20 41 66
21 26 68
22 38 80
23 48 97
24 29 50
25 65 76
26 73 57
27 12 89
28 83 82
29 47 29
30 69 6
31 13 90
32 67 60
33 97 22
34 87 96
35 53 87
36 89 72
37 23 5
38 73 88
39 46 75
40 65 27
41 42 77
42 75 22
43 76 94
44 29 55
45 9 87
46 37 82
47 51 44
48 14 3
49 21 53
50 51 19
51 8 75
52 19 64
53 37 87
54 54 52
55 65 87
56 90 20
57 50 74
58 86 86
59 1 100
60 66 33
61 55 75
62 4 8
63 40 23
64 15 32
65 95 65
66 38 40
67 6 33
68 62 75
69 35 42
70 39 25
71 31 95
72 40 19
73 50 88
74 16 57
75 20 2
76 72 66
77 97 74
78 19 89
79 27 72
80 46 71
81 84 14
82 99 37
83 72 71
84 58 33
85 86 80
86 1 87
87 8 43
88 95 9
89 92 19
90 34 98
91 94 20
92 53 75
93 98 86
94 42 8
95 18 41
96 41 67
97 20 21
98 87 88
99 46 51
100 86 20
101 49 30
102 14 47
103 77 4
104 47 52
105 14 56
106 75 38
107 48 54
108 83 79
109 3 89
110 48 2
111 33 12
112 64 91
113 86 43
114 30 22
115 93 94
116 14 91
117 79 22
118 69 76
119 55 85
120 79 93
121 51 94
122 61 48
123 57 74
124 88 9
125 99 20
126 43 96
127 47 64
128 95 79
129 25 85
130 96 91
131 44 41
132 40 71
133 70 64
134 8 59
135 90 77
136 42 36
137 74 42
138 45 89
139 6 55
140 30 98
141 44 27
142 18 63
143 11 16
144 99 49
145 56 55
146 36 78
147 95 43
148 91 27
149 43 14
