# N=150  D=30  Area=100
# id x y
0 50 50
1 29 10
2 51 72
3 23 85
4 35 31
5 92 49
6 34 24
7 0 34
8 43 54
9 65 29
10 64 10
11 71 13
12 95 100
13 63 18
14 6 38
15 96 50
16 86 29
17 75 68
18 49 38
19 64 78
20 82 6
21 98 13
22 61 2
23 4 80
24 47 44
25 48 31
26 44 30
27 80 80
28 50 41
29 100 68
30 97 41
31 1 22
32 68 32
33 32 86
34 90 16
35 26 91
36 39 47
37 76 38
38 42 23
39 88 96
40 21 1
41 38 27
42 66 75
43 1 91
44 98 60
45 39 33
46 72 98
47 49 91
48 43 52
49 54 30
50 21 32
51 83 49
52 69 74
53 31 47
54 43 75
55 27 13
56 27 82
57 10 38
58 3 0
59 39 11
60 23 34
61 19 95
62 34 62
63 83 46
64 2 79
65 75 46
66 79 48
67 63 12
68 7 90
69 46 1
70 80 59
71 13 54
72 70 27
73 54 22
74 5 25
75 66 24
76 99 74
77 33 15
78 92 50
79 9 15
80 27 41
81 34 82
82 16 21
83 86 90
84 81 7
85 50 8
86 86 77
87 42 92
88 4 59
89 88 89
90 16 58
91 48 98
92 64 88
93 64 50
94 38 95
95 87 92
96 35 73
97 6 84
98 18 31
99 7 55
100 21 75
101 46 61
102 67 73
103 49 25
104 16 31
105 32 41
106 23 74
107 11 57
108 96 23
109 83 2
110 18 28
111 22 19
112 84 37
113 16 38
114 17 98
115 73 9
116 57 96
117 90 65
118 53 43
119 99 88
120 74 8
121 42 76
122 74 35
123 97 56
124 39 73
125 57 75
126 94 85
127 97 89
128 54 38
129 35 55
130 16 89
131 65 57
132 51 68
133 70 63
134 61 78
135 58 88
136 43 78
137 55 89
138 80 70
139 14 30
140 61 38
141 53 63
142 66 83
143 34 37
144 32 40
145 53 57
146 47 68
147 37 69
148 88 93
149 42 26
