# N=150  D=30  Area=100
# id x y
0 50 50
1 27 26
2 32 87
3 61 96
4 55 3
5 34 20
6 53 18
7 5 64
8 82 15
9 11 20
10 65 78
11 53 43
12 58 57
13 9 53
14 46 4
15 75 7
16 96 49
17 57 64
18 25 70
19 26 75
20 100 82
21 91 28
22 92 37
23 11 71
24 97 76
25 60 56
26 40 13
27 9 69
28 24 59
29 31 87
30 92 57
31 56 81
32 3 77
33 100 43
34 68 78
35 13 29
36 79 73
37 59 41
38 62 70
39 66 32
40 69 45
41 43 82
42 53 8
43 93 21
44 9 95
45 47 88
46 92 42
47 65 27
48 14 1
49 44 61
50 56 33
51 61 14
52 33 31
53 72 62
54 31 71
55 33 30
56 0 82
57 42 79
58 44 59
59 10 88
60 41 9
61 100 31
62 39 74
63 85 73
64 34 41
65 19 1
66 49 84
67 36 45
68 49 45
69 45 21
70 1 72
71 67 21
72 55 35
73 35 28
74 11 13
75 97 80
76 0 69
77 54 2
78 31 94
79 31 44
80 78 47
81 69 95
82 99 14
83 39 98
84 98 33
85 14 8
86 34 98
87 63 46
88 42 66
89 40 0
90 90 51
91 22 52
92 65 16
93 42 93
94 47 25
95 85 31
96 6 55
97 83 39
98 59 25
99 84 66
100 17 34
101 92 12
102 67 62
103 45 45
104 21 71
105 34 85
106 55 46
107 9 97
108 95 54
109 62 97
110 19 40
111 75 11
112 64 48
113 94 49
114 97 93
115 51 96
116 63 48
117 26 29
118 74 71
119 38 62
120 17 9
121 82 81
122 93 43
123 49 51
124 41 10
125 12 48
126 96 62
127 53 80
128 32 45
129 100 99
130 86 65
131 94 98
132 90 36
133 87 41
134 70 66
135 18 33
136 22 89
137 33 36
138 24 42
139 44 73
140 7 29
141 37 95
142 7 99
143 31 21
144 79 6
145 88 5
146 88 30
147 67 98
148 66 45
149 38 10
