# N=150  D=30  Area=100
# id x y
0 50 50
1 99 8
2 67 33
3 37 10
4 3 86
5 70 100
6 43 25
7 98 15
8 66 32
9 5 24
10 70 40
11 53 23
12 46 49
13 80 26
14 28 83
15 22 51
16 20 100
17 39 7
18 94 21
19 55 33
20 93 48
21 12 79
22 78 13
23 75 53
24 100 58
25 92 67
26 46 66
27 24 95
28 1 78
29 39 95
30 75 60
31 91 25
32 42 73
33 47 73
34 15 8
35 57 48
36 11 63
37 41 58
38 5 14
39 86 10
40 73 60
41 43 2
42 58 37
43 2 90
44 26 8
45 54 88
46 98 25
47 73 97
48 52 99
49 18 52
50 49 41
51 79 79
52 54 52
53 18 29
54 90 48
55 30 67
56 28 36
57 44 64
58 74 70
59 41 25
60 26 19
61 42 24
62 19 99
63 71 38
64 23 61
65 41 19
66 33 11
67 95 9
68 90 72
69 16 55
70 84 95
71 6 27
72 60 99
73 90 55
74 72 17
75 76 38
76 40 61
77 82 9
78 10 0
79 96 84
80 29 79
81 90 17
82 53 82
83 73 20
84 4 24
85 94 67
86 26 65
87 69 60
88 28 80
89 91 3
90 10 69
91 50 97
92 5 88
93 13 68
94 42 65
95 91 43
96 3 27
97 40 63
98 32 9
99 12 55
100 64 93
101 54 28
102 100 13
103 96 59
104 48 10
105 39 3
106 30 54
107 17 68
108 24 10
109 38 26
110 90 32
111 49 24
112 18 81
113 76 76
114 8 77
115 53 16
116 77 26
117 52 100
118 51 35
119 76 2
120 4 73
121 76 28
122 49 61
123 59 77
124 29 2
125 55 66
126 37 32
127 28 33
128 86 25
129 47 46
130 9 30
131 21 34
132 63 29
133 21 89
134 38 19
135 33 77
136 69 72
137 95 68
138 38 55
139 13 92
140 97 28
141 99 91
142 91 58
143 71 95
144 62 25
145 90 79
146 24 53
147 73 58
148 6 18
149 29 6
