# N=499  D=45  Area=100
# id x y
0 50 50
1 56 26
2 66 90
3 63 29
4 28 93
5 28 36
6 12 60
7 99 47
8 47 36
9 30 96
10 53 70
11 1 58
12 3 64
13 2 47
14 25 59
15 90 3
16 59 74
17 2 8
18 27 64
19 27 40
20 34 13
21 90 1
22 2 34
23 22 62
24 37 67
25 16 19
26 38 65
27 1 29
28 70 91
29 15 64
30 77 27
31 76 40
32 35 69
33 52 28
34 22 61
35 98 2
36 25 81
37 70 7
38 53 96
39 5 90
40 12 70
41 30 31
42 40 7
43 97 8
44 34 85
45 23 46
46 1 23
47 62 29
48 51 33
49 38 20
50 94 32
51 49 57
52 63 7
53 28 60
54 67 24
55 82 19
56 9 27
57 66 48
58 95 7
59 81 90
60 19 17
61 66 33
62 57 35
63 51 76
64 22 32
65 97 67
66 91 86
67 64 1
68 57 12
69 89 44
70 18 32
71 63 91
72 29 100
73 3 39
74 59 73
75 89 71
76 20 86
77 65 75
78 7 29
79 68 40
80 5 78
81 60 75
82 87 92
83 2 72
84 32 36
85 46 14
86 87 34
87 67 8
88 51 88
89 16 90
90 74 44
91 29 94
92 52 94
93 26 62
94 58 13
95 18 53
96 99 94
97 54 35
98 52 3
99 55 4
100 84 70
101 2 89
102 27 55
103 83 78
104 3 84
105 71 80
106 30 15
107 97 73
108 33 7
109 38 40
110 15 46
111 95 72
112 7 85
113 68 71
114 19 58
115 13 14
116 19 66
117 30 95
118 32 27
119 84 36
120 57 15
121 30 42
122 38 38
123 75 48
124 27 67
125 93 66
126 41 62
127 98 28
128 49 28
129 61 82
130 53 7
131 36 87
132 18 57
133 38 5
134 38 90
135 79 100
136 24 50
137 63 58
138 69 90
139 24 33
140 14 25
141 90 48
142 39 100
143 87 70
144 26 15
145 9 69
146 52 20
147 41 89
148 30 23
149 30 11
150 91 40
151 12 63
152 29 83
153 91 13
154 44 33
155 73 82
156 93 65
157 82 24
158 98 77
159 27 37
160 86 87
161 82 92
162 95 55
163 42 97
164 80 81
165 68 25
166 18 82
167 42 66
168 49 73
169 35 47
170 35 19
171 67 57
172 14 50
173 97 27
174 14 40
175 96 93
176 21 76
177 71 16
178 61 73
179 24 92
180 0 96
181 12 57
182 7 53
183 48 18
184 59 50
185 76 90
186 4 22
187 65 30
188 56 17
189 78 14
190 49 96
191 59 90
192 57 67
193 46 71
194 19 34
195 72 9
196 88 17
197 77 3
198 22 8
199 31 91
200 83 64
201 65 55
202 52 18
203 65 14
204 36 40
205 40 78
206 97 11
207 51 27
208 55 45
209 54 26
210 51 59
211 65 1
212 62 4
213 69 83
214 48 12
215 25 95
216 38 72
217 50 95
218 85 6
219 79 56
220 80 72
221 74 23
222 28 6
223 7 31
224 29 45
225 66 82
226 40 14
227 65 16
228 95 67
229 3 31
230 58 46
231 73 77
232 90 31
233 5 74
234 80 100
235 77 31
236 26 27
237 99 66
238 47 75
239 17 5
240 53 50
241 52 60
242 23 41
243 99 71
244 37 99
245 29 88
246 97 53
247 74 52
248 18 56
249 21 26
250 90 0
251 97 60
252 30 5
253 59 58
254 69 66
255 21 97
256 67 55
257 55 13
258 82 59
259 74 19
260 57 34
261 23 88
262 75 11
263 60 32
264 26 51
265 46 98
266 28 40
267 55 39
268 0 48
269 73 98
270 68 52
271 10 97
272 94 82
273 70 9
274 53 63
275 79 13
276 31 32
277 67 58
278 70 31
279 5 50
280 46 69
281 86 88
282 68 93
283 21 80
284 7 68
285 72 12
286 1 42
287 100 24
288 92 25
289 4 12
290 78 26
291 38 64
292 45 81
293 97 29
294 88 21
295 73 6
296 65 58
297 79 91
298 3 0
299 86 50
300 46 19
301 60 43
302 33 43
303 93 97
304 14 87
305 99 41
306 47 74
307 84 72
308 59 39
309 49 100
310 49 74
311 55 1
312 90 73
313 46 33
314 23 96
315 81 84
316 74 3
317 27 88
318 65 5
319 77 97
320 98 91
321 5 86
322 48 38
323 45 17
324 8 60
325 1 52
326 90 55
327 14 49
328 38 82
329 70 21
330 75 91
331 76 58
332 73 12
333 9 81
334 68 63
335 43 61
336 0 80
337 84 78
338 22 99
339 90 98
340 13 90
341 84 46
342 42 24
343 18 21
344 40 28
345 54 95
346 60 6
347 4 61
348 64 15
349 47 83
350 14 77
351 57 84
352 85 54
353 43 78
354 47 31
355 63 27
356 12 62
357 76 27
358 92 90
359 14 19
360 94 64
361 25 77
362 33 67
363 81 83
364 13 66
365 82 10
366 42 54
367 6 48
368 11 44
369 53 39
370 72 39
371 93 1
372 67 38
373 18 70
374 19 26
375 62 10
376 96 45
377 98 25
378 6 36
379 67 59
380 35 99
381 29 53
382 91 0
383 54 15
384 53 35
385 15 10
386 79 11
387 60 63
388 99 100
389 55 9
390 41 100
391 81 27
392 9 48
393 23 12
394 73 63
395 38 73
396 46 45
397 12 14
398 34 37
399 48 61
400 70 66
401 53 77
402 59 31
403 32 50
404 12 61
405 39 25
406 100 67
407 52 63
408 81 69
409 40 22
410 97 46
411 17 16
412 70 20
413 48 99
414 63 46
415 53 8
416 68 5
417 81 75
418 49 13
419 92 49
420 78 53
421 17 45
422 35 73
423 56 7
424 30 21
425 61 78
426 39 5
427 1 73
428 40 97
429 4 97
430 53 21
431 24 30
432 92 74
433 63 31
434 88 63
435 92 29
436 3 27
437 76 42
438 52 7
439 2 69
440 75 88
441 17 54
442 80 69
443 69 0
444 70 46
445 28 92
446 7 62
447 56 50
448 66 94
449 95 9
450 64 59
451 33 78
452 12 54
453 91 5
454 62 7
455 5 11
456 0 13
457 97 26
458 46 25
459 45 72
460 90 60
461 68 38
462 76 24
463 16 34
464 62 17
465 67 85
466 89 65
467 2 48
468 43 54
469 4 43
470 33 24
471 74 1
472 91 3
473 84 6
474 58 61
475 83 4
476 22 40
477 6 15
478 70 39
479 55 38
480 4 82
481 26 36
482 38 78
483 58 15
484 87 10
485 16 63
486 19 43
487 33 44
488 94 99
489 61 15
490 33 28
491 82 9
492 16 48
493 8 40
494 13 1
495 58 99
496 29 59
497 17 75
498 53 32
