# N=499  D=45  Area=100
# id x y
0 50 50
1 13 58
2 47 2
3 65 6
4 22 60
5 4 17
6 7 21
7 74 84
8 19 93
9 71 13
10 57 55
11 53 65
12 39 55
13 47 9
14 41 25
15 97 67
16 24 40
17 53 21
18 42 98
19 53 9
20 79 14
21 35 38
22 78 8
23 49 17
24 71 57
25 28 75
26 49 51
27 8 65
28 99 11
29 86 83
30 89 66
31 3 15
32 22 78
33 2 52
34 57 41
35 81 79
36 51 19
37 95 70
38 14 99
39 99 69
40 79 36
41 5 4
42 5 53
43 78 42
44 25 79
45 41 45
46 15 67
47 40 37
48 90 80
49 47 92
50 53 34
51 40 100
52 72 20
53 20 94
54 1 70
55 97 25
56 72 90
57 62 47
58 13 73
59 54 24
60 52 87
61 68 30
62 10 78
63 87 88
64 81 77
65 45 90
66 81 97
67 34 16
68 24 55
69 54 37
70 46 53
71 94 61
72 78 6
73 37 15
74 42 86
75 25 10
76 63 61
77 53 19
78 100 57
79 72 49
80 11 58
81 13 78
82 58 76
83 55 85
84 6 51
85 75 36
86 35 45
87 47 42
88 0 48
89 2 82
90 3 87
91 86 70
92 15 68
93 70 4
94 84 60
95 37 78
96 25 11
97 18 9
98 63 24
99 55 51
100 6 78
101 55 0
102 98 67
103 83 93
104 57 7
105 89 13
106 46 50
107 21 86
108 4 51
109 63 53
110 75 20
111 35 23
112 34 75
113 3 70
114 68 52
115 59 33
116 98 3
117 13 30
118 34 12
119 5 87
120 89 39
121 43 22
122 57 85
123 54 99
124 77 12
125 41 49
126 41 92
127 32 87
128 25 46
129 2 54
130 38 80
131 54 4
132 5 50
133 38 21
134 14 68
135 18 84
136 57 18
137 15 0
138 51 28
139 3 90
140 38 32
141 26 17
142 54 38
143 52 31
144 91 14
145 86 41
146 37 12
147 72 10
148 74 85
149 32 97
150 29 26
151 38 65
152 78 76
153 15 86
154 89 48
155 45 77
156 74 81
157 16 53
158 49 0
159 56 33
160 81 82
161 61 42
162 34 34
163 89 25
164 47 14
165 73 65
166 5 56
167 13 74
168 94 75
169 84 58
