# N=499  D=45  Area=100
# id x y
0 50 50
1 89 84
2 45 42
3 82 81
4 66 34
5 38 79
6 24 71
7 35 50
8 24 48
9 2 13
10 82 18
11 32 39
12 12 62
13 88 68
14 90 56
15 86 66
16 31 10
17 49 60
18 96 39
19 53 9
20 99 51
21 65 57
22 61 16
23 25 64
24 94 40
25 68 55
26 15 56
27 82 5
28 68 35
29 22 55
30 85 18
31 89 2
32 1 28
33 48 66
34 20 31
35 21 98
36 39 100
37 95 20
38 1 96
39 8 94
40 98 0
41 91 15
42 34 52
43 95 67
44 61 45
45 4 14
46 61 32
47 21 74
48 5 29
49 27 22
50 10 90
51 74 20
52 50 87
53 22 86
54 79 40
55 14 99
56 100 91
57 70 5
58 67 5
59 93 49
60 92 40
61 70 28
62 78 32
63 1 56
64 59 30
65 92 35
66 98 29
67 63 21
68 100 11
69 28 63
70 14 13
71 61 63
72 35 21
73 93 17
74 44 56
75 91 88
76 54 45
77 98 12
78 91 90
79 33 40
80 23 72
81 77 72
82 56 89
83 52 68
84 8 62
85 61 98
86 93 86
87 61 18
88 17 97
89 85 90
90 62 6
91 57 18
92 86 94
93 64 87
94 66 18
95 11 21
96 67 18
97 79 66
98 71 54
99 39 14
100 86 30
101 41 25
102 46 39
103 40 74
104 87 96
105 48 21
106 46 15
107 25 6
108 96 85
109 92 24
110 37 78
111 46 66
112 68 36
113 68 65
114 21 78
115 10 89
116 55 14
117 65 22
118 57 37
119 80 60
120 33 47
121 79 84
122 90 26
123 85 37
124 9 49
125 53 93
126 8 99
127 58 4
128 57 8
129 79 22
130 100 53
131 75 39
132 40 60
133 24 52
134 87 68
135 20 65
136 86 68
137 24 80
138 56 28
139 87 91
140 9 48
141 17 2
142 89 57
143 58 89
144 76 14
145 15 70
146 100 5
147 85 49
148 39 51
149 61 38
150 86 99
151 19 40
152 35 45
153 10 10
154 63 32
155 34 91
156 9 88
157 6 56
158 64 36
159 34 78
160 72 98
161 55 19
162 20 3
163 40 84
164 36 95
165 48 18
166 2 69
167 92 42
168 30 17
169 96 92
170 65 68
171 54 24
172 66 7
173 14 45
174 39 79
175 5 90
176 69 42
177 40 28
178 99 40
179 95 60
180 93 58
181 66 61
182 43 38
183 50 37
184 43 68
185 57 0
186 26 25
187 87 44
188 5 72
189 1 0
190 63 86
191 55 94
192 11 33
193 54 1
194 49 62
195 54 59
196 61 84
197 13 40
198 1 74
199 18 24
200 23 75
201 84 91
202 45 55
203 65 66
204 60 2
205 47 25
206 21 54
207 31 78
208 66 51
209 78 11
210 42 30
211 90 44
212 5 61
213 18 75
214 30 78
215 19 10
216 49 90
217 81 85
218 8 77
219 81 51
220 72 93
221 80 85
222 60 14
223 17 55
224 76 4
225 57 75
226 34 94
227 47 55
228 11 56
229 9 32
230 92 54
231 45 7
232 92 69
233 100 47
234 65 1
235 70 85
236 52 75
237 32 57
238 18 68
239 89 70
240 71 96
241 83 44
242 39 37
243 18 73
244 53 58
245 91 10
246 58 96
247 78 90
248 32 96
249 47 53
250 89 76
251 28 21
252 10 21
253 99 19
254 25 48
255 98 14
256 48 31
257 30 8
258 25 49
259 2 87
260 18 57
261 19 58
262 58 90
263 74 67
264 68 56
265 71 0
266 96 83
267 83 79
268 9 26
269 14 90
270 93 21
271 56 43
272 12 44
273 97 23
274 30 37
275 42 69
276 89 59
277 81 83
278 96 80
279 55 6
280 18 99
281 10 74
282 63 88
283 25 13
