# N=499  D=45  Area=100
# id x y
0 50 50
1 23 61
2 62 71
3 33 47
4 87 34
5 71 88
6 19 13
7 95 55
8 62 27
9 29 69
10 34 46
11 28 89
12 68 1
13 16 21
14 29 22
15 100 92
16 96 20
17 94 62
18 88 89
19 84 61
20 97 20
21 89 0
22 64 50
23 50 4
24 68 73
25 92 31
26 32 87
27 59 96
28 23 32
29 12 67
30 5 46
31 90 98
32 85 56
33 26 60
34 87 11
35 17 99
36 36 67
37 59 77
38 12 82
39 79 90
40 92 11
41 59 28
42 24 49
43 65 52
44 63 11
45 86 23
46 89 13
47 25 85
48 60 31
49 25 59
50 34 72
51 38 80
52 4 26
53 45 25
54 81 89
55 87 20
56 58 45
57 49 1
58 60 97
59 95 50
60 23 12
61 42 66
62 36 37
63 72 56
64 29 27
65 24 100
66 57 38
67 60 34
68 76 21
69 26 77
70 31 69
71 21 49
72 86 71
73 34 49
74 74 10
75 29 93
76 99 55
77 58 75
78 50 80
79 92 40
80 55 66
81 71 7
82 48 55
83 15 89
84 75 61
85 100 67
86 71 100
87 31 16
88 67 37
89 36 49
90 7 30
91 97 5
92 94 6
93 94 74
94 11 10
95 62 40
96 8 92
97 46 7
98 22 41
99 90 10
100 64 78
101 94 60
102 31 82
103 48 100
104 97 17
105 57 95
106 66 28
107 27 63
108 12 98
109 34 25
110 1 56
111 86 56
112 68 83
113 46 13
114 100 24
115 62 47
116 32 9
117 18 15
118 0 46
119 36 17
120 95 6
121 91 25
122 55 43
123 42 40
124 56 77
125 5 8
126 89 44
127 48 18
128 54 82
129 82 75
130 11 67
131 57 33
132 92 29
133 6 100
134 35 65
135 34 21
136 40 41
137 38 31
138 2 68
139 42 25
140 93 76
141 25 14
142 94 42
143 74 88
144 85 29
145 91 43
146 45 62
147 5 31
148 97 34
149 61 65
150 34 2
151 14 34
152 25 17
153 10 34
154 41 27
155 58 77
156 77 8
157 86 89
158 26 66
159 12 75
160 4 82
161 29 44
162 68 99
163 78 44
164 56 60
165 15 90
166 10 91
167 75 36
168 65 82
169 32 34
170 37 60
171 14 2
172 27 52
173 73 35
174 15 77
175 89 50
176 18 30
177 55 67
178 15 53
179 11 63
180 77 73
181 74 69
182 11 46
183 77 100
184 17 14
185 57 55
186 7 56
187 24 36
188 1 55
189 30 33
190 48 97
191 100 100
192 51 57
193 61 74
194 64 33
195 92 100
196 1 30
197 69 67
198 89 92
199 83 5
200 59 98
201 66 64
202 61 89
203 25 48
204 35 85
205 69 99
206 2 28
207 41 94
208 87 1
209 64 7
210 4 9
211 68 78
212 16 34
213 58 16
214 89 25
215 73 44
216 68 32
217 55 62
218 34 38
219 95 70
220 78 31
221 37 11
222 50 78
223 35 2
224 31 31
225 33 5
226 10 30
227 82 38
228 69 35
229 21 58
230 46 35
231 71 73
232 92 23
233 86 14
234 51 53
235 84 80
236 42 12
237 74 53
238 90 83
239 77 50
240 45 69
241 76 69
242 5 19
243 75 16
244 33 72
245 54 39
246 12 37
247 98 15
248 54 76
249 56 44
250 84 52
251 10 50
252 35 25
253 36 70
254 71 78
255 75 35
256 30 20
257 72 50
258 23 55
259 65 5
260 30 75
261 67 94
262 4 23
263 35 66
264 3 94
265 39 85
266 68 24
267 41 52
268 45 9
269 65 12
270 67 38
271 72 49
272 65 11
273 28 11
274 84 75
275 61 52
276 75 94
277 40 90
278 29 13
279 57 13
280 57 2
281 66 100
282 0 7
283 92 76
284 32 41
285 8 99
286 97 29
287 42 63
288 89 73
289 50 90
290 86 32
291 78 54
292 33 55
293 78 18
294 97 86
295 62 91
296 98 29
297 31 2
298 72 82
299 94 19
300 76 43
301 23 83
302 15 80
303 33 28
304 23 72
305 73 29
306 30 7
307 32 38
308 69 51
309 17 52
310 81 56
311 48 16
312 91 89
313 29 1
314 85 49
315 51 52
316 38 2
317 23 86
318 5 23
319 39 64
320 7 68
321 29 95
322 99 9
323 58 25
324 8 95
325 65 42
326 52 49
327 35 76
328 75 30
329 10 25
330 0 3
331 38 14
332 36 69
333 54 58
334 78 65
335 99 63
336 85 31
337 90 65
338 5 77
339 46 77
340 16 49
341 20 73
342 99 92
343 72 34
344 44 96
345 80 7
346 88 25
347 36 78
348 63 88
349 75 40
350 65 93
351 0 2
352 4 27
353 85 95
354 72 7
355 24 27
356 89 91
357 49 4
358 52 3
359 44 0
360 7 13
361 89 90
362 26 83
363 30 84
364 81 4
365 5 16
366 33 75
367 15 31
368 38 100
369 57 63
370 80 11
371 31 10
372 14 67
373 63 5
374 97 55
375 45 33
376 13 20
377 0 45
378 4 67
379 25 70
380 40 49
381 1 24
382 18 48
383 73 87
384 68 75
385 18 74
386 38 54
387 75 28
388 13 61
389 67 77
390 76 59
391 55 63
392 51 32
393 83 4
394 75 69
395 23 91
396 54 4
397 39 66
398 9 22
399 91 35
400 30 1
401 41 61
402 8 75
403 53 79
404 61 48
405 42 6
406 75 12
407 75 87
408 58 9
409 46 95
410 83 98
411 56 65
412 77 79
413 44 27
414 29 30
415 9 72
416 5 44
417 20 69
418 40 71
419 53 15
420 46 44
421 87 38
422 100 89
423 92 45
424 4 24
425 52 81
426 34 78
427 100 47
428 43 56
429 41 59
430 25 89
431 75 76
432 97 7
433 43 31
434 0 96
435 9 90
436 51 33
437 4 96
438 84 90
439 61 24
440 84 69
441 80 4
442 98 19
443 69 46
444 79 73
445 18 81
446 23 30
447 87 9
448 39 83
449 20 78
450 99 46
451 41 87
452 0 63
453 87 31
454 67 1
455 7 67
456 30 24
457 85 71
458 22 58
459 56 95
460 70 43
461 56 79
462 24 79
463 15 9
464 41 57
465 100 66
466 41 65
467 74 78
468 8 74
469 59 11
470 19 7
471 53 66
472 67 44
473 60 48
474 76 67
475 12 17
476 41 12
477 39 82
478 92 95
479 16 3
480 28 38
481 87 16
482 58 92
483 94 38
484 24 30
485 19 50
486 76 26
487 21 81
488 44 30
489 18 52
490 5 54
491 21 21
492 36 32
493 30 25
494 48 67
495 96 63
496 31 75
497 14 48
498 3 57
