# N=499  D=45  Area=100
# id x y
0 50 50
1 4 71
2 65 69
3 68 64
4 79 46
5 34 4
6 37 53
7 34 83
8 74 6
9 4 88
10 70 91
11 7 90
12 38 72
13 63 66
14 60 77
15 55 52
16 95 2
17 58 54
18 86 99
19 82 46
20 50 78
21 71 12
22 65 51
23 96 52
24 86 34
25 54 65
26 22 17
27 25 94
28 99 91
29 45 97
30 22 65
31 50 75
32 71 1
33 63 1
34 81 24
35 44 19
36 36 82
37 94 33
38 72 73
39 15 21
40 42 38
41 13 85
42 9 64
43 30 58
44 81 96
45 96 70
46 65 9
47 79 53
48 34 38
49 96 45
50 16 14
51 10 65
52 13 28
53 91 68
54 53 27
55 48 38
56 100 13
57 55 14
58 0 25
59 68 29
60 8 9
61 12 43
62 31 51
63 24 81
64 24 56
65 65 91
66 61 0
67 30 14
68 60 55
69 91 14
70 9 96
71 36 33
72 43 34
73 97 85
74 36 16
75 19 80
76 15 48
77 71 28
78 55 85
79 41 72
80 77 90
81 86 39
82 68 17
83 51 49
84 60 58
85 19 41
86 59 89
87 3 65
88 90 40
89 5 54
90 83 9
91 62 23
92 60 54
93 37 9
94 35 66
95 100 85
96 80 74
97 97 8
98 96 7
99 85 80
100 90 25
101 83 16
102 46 58
103 77 45
104 30 48
105 99 41
106 70 14
107 43 76
108 40 51
109 54 97
110 83 41
111 39 96
112 81 100
113 3 34
114 67 87
115 80 0
116 9 75
117 63 75
118 0 71
119 27 50
120 32 40
121 64 5
122 96 12
123 8 83
124 52 53
125 24 90
126 33 42
127 62 46
128 98 16
129 17 70
130 0 72
131 62 42
132 37 65
133 50 30
134 55 73
135 74 41
136 96 28
137 24 76
138 61 92
139 21 49
140 84 83
141 82 27
142 77 36
143 94 92
144 45 35
145 89 82
146 31 48
147 53 56
148 21 62
149 72 50
150 23 79
151 31 76
152 55 97
153 88 57
154 22 80
155 45 17
156 62 25
157 7 56
158 53 62
159 91 16
160 55 63
161 65 78
162 16 53
163 9 46
164 0 0
165 18 7
166 23 77
167 58 27
168 57 98
169 29 85
170 19 84
171 70 19
172 39 62
173 78 50
174 7 4
175 73 60
176 89 15
177 9 80
178 25 74
179 57 44
180 75 28
181 18 95
182 17 90
183 52 67
184 27 1
185 3 47
186 48 40
187 54 63
188 19 57
189 91 38
190 66 20
191 99 63
192 30 26
193 46 87
194 7 95
195 47 92
196 99 25
197 14 6
198 81 37
199 11 37
200 95 78
201 59 9
202 56 46
203 24 87
204 30 65
205 46 25
206 95 8
207 19 96
208 62 27
209 24 44
210 28 24
211 44 5
212 33 17
213 40 27
214 43 29
215 77 95
216 44 51
217 43 48
218 91 10
219 17 69
220 56 0
221 36 72
222 20 2
223 66 38
224 38 82
225 48 41
226 89 10
227 60 22
228 70 89
229 69 84
230 7 20
231 69 70
232 39 42
233 5 89
234 45 22
235 79 41
236 35 100
237 89 70
238 61 10
239 35 76
240 57 22
241 99 81
242 84 22
243 9 73
244 81 67
245 91 33
246 1 80
247 50 33
248 65 40
249 55 45
250 78 56
251 56 26
252 43 83
253 56 4
254 68 96
255 47 67
256 83 30
257 76 68
258 92 87
259 1 10
260 18 83
261 68 92
262 87 72
