# N=499  D=45  Area=100
# id x y
0 50 50
1 82 7
2 57 16
3 40 85
4 98 48
5 30 65
6 31 8
7 59 70
8 83 12
9 18 7
10 46 58
11 7 23
12 36 16
13 30 40
14 73 100
15 23 71
16 36 39
17 86 98
18 51 55
19 45 25
20 6 89
21 89 53
22 60 100
23 50 9
24 64 55
25 93 50
26 18 14
27 100 49
28 19 86
29 8 85
30 88 83
31 59 54
32 56 49
33 87 61
34 90 3
35 64 68
36 7 62
37 81 96
38 99 21
39 72 79
40 22 29
41 87 4
42 12 89
43 85 79
44 9 48
45 99 76
46 13 97
47 33 18
48 34 91
49 41 20
50 81 13
51 72 86
52 93 88
53 9 95
54 26 10
55 86 48
56 48 66
57 54 20
58 98 62
59 6 30
60 2 54
61 64 28
62 96 10
63 94 64
64 38 12
65 22 52
66 68 40
67 65 94
68 85 73
69 28 58
70 15 54
71 1 0
72 39 28
73 98 57
74 81 28
75 96 51
76 69 64
77 43 42
78 16 91
79 33 67
80 54 45
81 35 14
82 4 98
83 56 68
84 51 6
85 8 39
86 65 9
87 78 62
88 27 75
89 29 35
90 6 75
91 33 39
92 29 58
93 100 13
94 29 75
95 80 43
96 15 92
97 10 100
98 34 62
99 42 95
100 56 45
101 69 7
102 79 31
103 8 12
104 42 18
105 11 80
106 40 51
107 7 73
108 17 82
109 61 58
110 92 12
111 53 88
112 41 91
113 55 33
114 36 55
115 68 37
116 91 54
117 5 93
118 100 64
119 58 56
120 10 32
121 75 62
122 72 16
123 71 63
124 60 3
125 26 67
126 72 75
127 76 23
128 43 96
129 86 10
130 96 59
131 82 93
132 87 39
133 19 22
134 5 99
135 39 93
136 57 31
137 97 79
138 47 3
139 22 16
140 81 90
141 12 57
142 47 68
143 98 1
144 18 25
145 97 21
146 23 13
147 25 85
148 68 6
149 47 2
150 69 45
151 83 58
152 39 39
153 52 89
154 100 12
155 68 7
156 55 79
157 26 17
158 53 41
159 88 57
160 1 76
161 81 6
162 67 6
163 30 89
164 20 84
165 50 85
166 46 74
167 43 41
168 55 69
169 59 9
170 87 8
171 8 68
172 91 84
173 72 26
174 7 87
175 39 52
176 1 67
177 77 9
178 73 54
179 79 35
180 30 28
181 75 40
182 38 2
183 80 52
184 23 94
185 86 82
186 49 71
187 28 21
188 72 44
189 37 19
190 26 18
191 41 29
192 0 35
193 14 50
194 88 40
195 32 32
196 32 51
197 30 33
198 58 73
199 57 28
200 52 71
201 60 99
202 23 91
203 38 84
204 7 80
205 93 61
206 89 17
207 1 89
208 5 49
209 56 52
210 76 7
211 25 70
212 2 38
213 59 15
214 51 48
215 70 99
216 23 12
217 77 27
218 50 90
219 25 56
220 14 86
221 22 100
222 55 60
223 27 80
224 28 7
225 50 38
226 37 89
227 82 68
228 32 75
229 30 35
230 42 41
231 54 84
232 0 45
233 56 3
234 75 55
235 53 57
236 12 8
237 7 30
238 57 38
239 54 38
240 52 100
241 25 72
242 36 11
243 41 85
244 89 11
245 15 39
246 90 46
247 92 69
248 36 21
249 88 7
250 53 46
251 5 3
252 44 30
253 41 33
254 29 12
255 74 72
256 73 22
257 81 74
258 16 22
259 47 42
260 31 47
261 97 45
262 36 2
263 9 36
264 54 2
265 38 10
266 74 5
267 57 94
268 43 1
269 48 86
270 13 98
271 11 51
272 75 18
273 46 46
274 33 2
275 93 4
276 65 69
277 74 16
278 30 27
279 59 88
280 92 60
281 76 67
282 37 7
283 14 79
284 48 52
285 56 54
286 26 84
287 19 92
288 25 35
289 0 89
290 46 85
291 62 30
292 24 11
293 30 78
294 89 59
295 73 94
296 32 40
297 31 71
298 94 40
299 78 27
300 34 20
301 90 89
302 80 24
303 35 100
304 24 66
305 11 54
306 38 19
307 35 90
308 16 40
309 9 63
310 86 13
311 79 52
312 69 24
313 89 45
314 86 36
315 29 3
316 93 56
317 64 40
318 64 60
319 5 54
320 16 14
321 50 1
322 33 15
323 24 48
324 75 52
325 97 34
326 73 44
327 27 87
328 88 34
329 3 34
330 21 75
331 92 65
332 46 91
333 95 49
334 15 34
335 17 41
336 86 45
337 83 50
338 67 4
339 44 33
340 46 57
341 68 47
342 77 4
343 85 56
344 26 48
345 64 17
346 61 69
347 97 76
348 12 70
349 67 48
350 41 22
351 22 88
352 34 7
353 24 45
354 30 15
355 51 88
356 45 13
357 64 2
358 64 69
359 40 13
360 97 16
361 71 27
362 9 18
363 66 7
364 38 97
365 42 59
366 1 20
367 59 77
368 15 10
369 8 98
370 97 10
371 1 51
372 76 32
373 20 87
374 79 18
375 43 15
376 32 93
377 19 54
378 83 72
379 2 74
380 31 5
381 89 98
382 59 33
383 10 24
384 51 51
385 73 20
386 14 7
387 36 25
388 57 14
389 33 30
390 85 6
391 40 28
392 60 52
393 14 83
394 66 69
395 95 70
396 70 48
397 49 13
398 99 97
399 59 60
400 71 31
401 77 10
402 45 14
403 73 33
404 69 11
405 55 34
406 71 90
407 55 10
408 67 98
409 19 98
410 99 17
411 15 33
412 51 0
413 49 80
414 88 51
415 46 55
416 13 66
417 73 30
418 40 52
419 4 14
420 90 16
421 17 35
422 18 34
423 94 78
424 23 81
425 72 93
426 37 62
427 80 32
428 91 59
429 82 37
430 67 63
431 59 40
432 75 47
433 100 93
434 47 14
435 12 32
436 74 26
437 8 16
438 52 74
439 5 86
440 94 27
441 1 56
442 97 77
443 55 99
444 42 78
445 62 80
446 20 63
447 82 75
448 95 0
449 40 56
450 16 28
451 27 56
452 86 31
453 33 53
454 50 14
455 91 16
456 8 13
457 7 99
458 2 95
459 66 1
460 67 9
461 59 6
462 33 45
463 17 28
464 86 38
465 61 81
466 51 58
467 83 100
468 51 94
469 81 25
470 45 58
471 19 78
472 75 79
473 11 38
474 76 6
475 84 93
476 76 51
477 77 46
478 98 41
479 71 93
480 53 2
481 100 100
482 86 77
483 18 40
484 93 18
485 43 80
486 49 57
487 62 69
488 10 9
489 7 83
490 43 90
491 27 91
492 13 46
493 44 46
494 16 88
495 71 87
496 89 84
497 25 46
498 4 11
