# N=499  D=45  Area=100
# id x y
0 50 50
1 22 83
2 86 88
3 70 78
4 64 50
5 93 60
6 20 5
7 42 12
8 74 57
9 20 56
10 79 12
11 28 33
12 34 97
13 59 35
14 94 76
15 49 100
16 94 71
17 2 95
18 84 35
19 96 2
20 19 43
21 11 56
22 25 39
23 74 27
24 30 18
25 4 56
26 67 58
27 72 54
28 8 51
29 44 41
30 62 35
31 84 62
32 76 53
33 32 7
34 26 52
35 24 35
36 65 67
37 9 39
38 75 76
39 28 31
40 43 35
41 41 62
42 39 1
43 70 62
44 90 11
45 45 36
46 58 23
47 89 57
48 14 52
49 33 74
50 72 32
51 68 70
52 97 0
53 88 45
54 53 83
55 96 11
56 32 5
57 13 98
58 94 27
59 20 65
60 25 14
61 100 16
62 37 17
63 57 70
64 63 2
65 69 72
66 43 47
67 0 68
68 25 51
69 43 77
70 14 13
71 18 31
72 32 32
73 42 89
74 1 74
75 3 67
76 29 57
77 26 18
78 10 77
79 78 80
80 97 28
81 62 69
82 40 100
83 77 25
84 55 59
85 93 100
86 60 51
87 82 98
88 21 48
89 49 44
90 6 39
91 13 13
92 76 84
93 62 97
94 46 96
95 65 92
96 60 41
97 83 83
98 2 91
99 87 64
100 45 38
101 3 11
102 22 53
103 84 58
104 10 65
105 87 13
106 86 52
107 93 17
108 51 69
109 74 80
110 0 32
111 68 21
112 23 11
113 88 43
114 87 79
115 46 53
116 2 47
117 82 58
118 93 11
119 0 61
120 10 78
121 71 61
122 18 96
123 49 17
124 51 63
125 15 17
126 26 1
127 92 87
128 25 77
129 14 25
130 45 72
131 76 95
132 78 65
133 25 41
134 26 46
135 2 50
136 54 9
137 49 68
138 60 62
139 61 42
140 82 89
141 17 18
142 42 5
143 36 43
144 5 68
145 83 26
146 63 64
147 5 99
148 96 69
149 64 1
150 26 32
151 12 73
152 27 83
153 0 28
154 66 36
155 1 34
156 88 61
157 87 44
158 39 87
159 19 69
160 42 31
161 29 88
162 92 76
163 84 13
164 99 18
165 24 95
166 87 69
167 78 45
168 96 29
169 34 54
170 32 9
171 32 21
172 92 63
173 58 91
174 68 22
175 37 69
176 35 33
177 77 73
