# N=499  D=45  Area=100
# id x y
0 50 50
1 85 38
2 79 19
3 93 73
4 26 94
5 15 27
6 71 23
7 58 30
8 64 30
9 9 61
10 34 73
11 45 7
12 100 18
13 23 37
14 32 75
15 29 39
16 77 29
17 75 2
18 66 66
19 21 70
20 89 59
21 56 27
22 92 13
23 36 95
24 30 81
25 3 71
26 56 77
27 31 12
28 83 12
29 95 91
30 10 50
31 67 94
32 35 94
33 41 59
34 4 56
35 92 35
36 9 45
37 34 50
38 68 0
39 21 42
40 11 25
41 31 56
42 76 27
43 44 76
44 39 28
45 74 41
46 10 49
47 55 61
48 0 93
49 26 96
50 65 13
51 89 13
52 30 57
53 22 17
54 80 7
55 91 13
56 72 13
57 10 73
58 19 99
59 96 89
60 94 100
61 19 10
62 80 28
63 66 94
64 35 85
65 72 34
66 24 75
67 77 40
68 11 82
69 35 38
70 67 15
71 75 22
72 28 45
73 95 44
74 20 9
75 33 80
76 1 17
77 45 28
78 58 52
79 86 25
80 54 69
81 86 57
82 40 34
83 53 30
84 49 49
85 48 77
86 41 60
87 14 2
88 71 60
89 31 77
90 19 33
91 39 71
92 30 92
93 0 94
94 28 96
95 93 65
96 25 12
97 53 34
98 79 57
99 80 54
100 39 33
101 94 37
102 54 30
103 12 32
104 37 6
105 28 99
106 24 30
107 53 84
108 38 33
109 70 55
110 95 63
111 94 49
112 69 86
113 98 49
114 61 1
115 82 57
116 94 65
117 3 74
118 75 54
119 4 99
120 37 91
121 21 61
122 15 71
123 20 62
124 95 36
125 78 73
126 28 86
127 48 14
128 88 57
129 73 74
130 52 51
131 91 82
132 60 72
133 63 87
134 85 83
135 75 62
136 67 64
137 64 25
138 20 77
139 12 71
140 13 1
141 82 42
142 7 52
143 45 32
144 48 99
145 82 9
146 5 63
147 59 15
148 9 91
149 14 36
150 73 21
151 41 100
152 100 68
153 51 50
154 47 77
155 97 55
156 87 55
157 38 50
158 24 82
159 88 65
160 47 22
161 63 92
162 69 37
163 36 73
164 72 66
165 5 42
166 41 81
167 9 22
168 11 76
169 84 16
170 39 8
171 74 76
172 57 96
173 99 31
174 59 91
175 93 12
176 46 59
177 25 95
178 88 100
179 50 17
180 16 50
181 76 32
182 44 59
183 72 52
184 56 16
185 14 11
186 68 79
187 19 46
188 45 67
189 89 22
190 47 98
191 71 49
192 24 90
193 78 82
194 15 56
195 36 83
196 99 79
197 86 32
198 36 38
199 43 47
200 83 73
201 34 83
202 86 26
203 58 98
204 30 98
205 10 84
206 66 14
207 27 23
208 72 86
209 38 43
210 32 32
211 63 65
212 44 98
213 91 46
214 95 28
215 33 30
216 2 46
217 37 86
218 5 37
219 57 16
220 44 65
221 91 93
222 79 72
223 78 5
224 96 16
225 27 31
226 67 50
227 3 4
228 97 4
229 32 79
230 20 17
231 10 72
232 14 3
233 27 39
234 55 50
235 75 3
236 17 32
237 33 33
238 64 40
239 63 38
240 64 58
241 20 79
242 57 73
243 52 83
244 64 11
245 53 28
246 31 79
247 86 44
248 34 11
249 8 89
250 70 42
251 84 66
252 49 39
253 70 5
254 54 76
255 27 76
256 66 87
257 48 22
258 96 70
259 2 77
260 26 97
261 25 31
262 67 5
263 15 55
264 3 54
265 43 84
266 29 9
267 16 2
268 50 81
269 64 41
270 37 59
271 75 97
272 45 83
273 11 89
274 66 90
275 34 32
276 29 78
277 2 84
278 36 87
279 46 21
280 48 8
281 84 37
282 70 60
283 8 49
284 23 97
285 51 97
286 93 69
287 52 54
288 18 63
289 12 42
290 12 5
291 20 12
292 46 23
293 15 38
294 5 41
295 39 80
296 91 40
297 98 76
298 38 29
299 14 50
300 13 60
301 27 75
302 83 28
303 2 83
304 68 19
305 17 5
306 61 23
307 61 90
308 14 54
309 93 41
310 79 69
311 57 44
312 84 51
313 76 74
314 65 46
315 52 76
316 18 61
317 19 98
318 66 55
319 38 92
320 81 8
321 31 95
322 5 0
323 0 34
324 61 95
325 80 47
326 96 78
327 51 37
328 97 85
329 8 79
330 43 46
331 24 24
332 9 18
333 75 44
334 74 22
335 31 9
336 83 21
337 1 87
338 47 50
339 44 54
340 26 68
341 70 10
342 1 75
343 52 78
344 51 47
345 8 3
346 18 38
347 56 72
348 64 31
349 10 14
350 51 2
351 26 74
352 50 65
353 84 59
354 21 49
355 35 20
356 82 91
357 79 13
358 36 21
359 22 92
360 20 95
361 32 83
362 0 9
363 92 90
364 95 24
365 0 89
366 14 5
367 47 10
368 55 98
369 10 53
370 2 92
371 17 68
372 66 54
373 67 46
374 69 0
375 71 7
376 28 89
377 57 25
378 20 28
379 13 66
380 76 28
381 73 86
382 91 81
383 39 74
384 25 70
385 68 39
386 5 61
387 7 15
388 59 38
389 10 41
390 9 40
391 38 48
392 25 24
393 3 16
394 50 91
395 53 39
396 5 47
397 41 40
398 90 14
399 91 47
400 49 69
401 65 85
402 67 13
403 71 81
404 35 16
405 85 59
406 1 86
407 50 18
408 45 8
409 84 8
410 92 14
411 68 51
412 76 31
413 6 3
414 52 93
415 100 3
416 54 0
417 97 64
418 49 43
419 89 55
420 25 3
421 15 35
422 6 54
423 97 48
424 9 46
425 53 56
426 74 69
427 74 72
428 4 74
429 96 49
430 51 79
431 72 87
432 98 72
433 76 0
434 64 29
435 15 68
436 35 19
437 72 61
438 33 20
439 25 96
440 60 67
441 9 33
442 24 65
443 41 68
444 85 72
445 3 64
446 9 65
447 40 55
448 20 74
449 12 53
450 67 2
451 30 36
452 51 55
453 86 48
454 20 67
455 24 23
456 52 62
457 99 23
458 51 100
459 79 53
460 29 16
461 65 4
462 9 66
463 76 7
464 42 6
465 72 14
466 3 66
467 40 80
468 94 83
469 72 78
470 58 4
471 92 8
472 90 51
473 38 71
474 19 97
475 11 28
476 44 73
477 12 70
478 11 87
479 40 56
480 90 94
481 84 98
482 59 94
483 89 21
484 55 30
485 97 95
486 32 14
487 73 30
488 97 78
489 34 87
490 85 90
491 68 91
492 69 57
493 97 17
494 54 94
495 11 71
496 69 95
497 30 43
498 12 73
