# N=999  D=15  Area=100
# id x y
0 50 50
1 61 29
2 87 65
3 61 36
4 98 54
5 32 98
6 8 51
7 82 24
8 10 67
9 17 14
10 30 79
11 75 89
12 81 69
13 98 21
14 6 13
15 47 92
16 76 23
17 37 75
18 78 9
19 87 79
20 84 17
21 27 63
22 85 35
23 15 37
24 97 49
25 78 13
26 78 33
27 91 20
28 58 28
29 0 33
30 37 47
31 30 47
32 95 56
33 51 28
34 73 71
35 14 67
36 17 15
37 43 65
38 97 24
39 33 4
40 36 7
41 34 28
42 62 36
43 31 4
44 42 98
45 29 86
46 44 86
47 90 43
48 93 41
49 45 46
50 48 12
51 16 90
52 9 43
53 76 25
54 10 11
55 71 3
56 3 82
57 73 79
58 92 79
59 36 44
60 90 72
61 3 8
62 47 43
63 72 83
64 17 47
65 33 58
66 93 15
67 53 81
68 12 44
69 96 26
70 44 41
71 70 60
72 81 7
73 92 15
74 9 19
75 42 43
76 86 42
77 0 58
78 29 4
79 63 56
80 16 31
81 26 78
82 80 95
83 39 53
84 73 39
85 14 92
86 86 47
87 91 98
88 98 32
89 21 31
90 41 31
91 9 25
92 70 91
93 64 99
94 76 21
95 67 80
96 56 92
97 74 80
98 87 83
99 5 35
100 48 96
101 96 69
102 20 43
103 44 45
104 57 22
105 4 18
106 18 86
107 75 32
108 44 85
109 41 54
110 13 87
111 19 61
112 12 21
113 5 93
114 40 20
115 27 49
116 3 42
117 80 83
118 55 99
119 50 19
120 56 39
121 31 95
122 88 73
123 69 57
124 37 16
125 3 0
126 72 64
127 36 53
128 8 18
129 73 91
130 81 92
131 49 34
132 24 48
133 8 9
134 32 28
135 72 59
136 75 2
137 56 63
138 99 70
139 53 49
140 11 31
141 82 65
142 64 70
143 27 30
144 79 69
145 36 24
146 32 32
147 67 27
148 77 65
149 93 63
150 79 18
151 49 33
152 30 65
153 58 69
154 45 100
155 66 38
156 31 20
157 82 50
158 88 90
159 60 26
160 60 30
161 62 14
162 16 46
163 30 95
164 62 70
165 42 22
166 97 38
167 95 37
168 98 10
169 69 87
170 62 95
171 74 70
172 59 49
173 100 67
174 87 76
175 48 91
176 44 94
177 74 20
178 11 41
179 96 30
180 100 58
181 89 54
182 26 62
183 81 79
184 15 61
185 36 26
186 65 44
187 35 86
188 94 52
189 0 31
190 29 13
191 79 5
192 54 56
193 71 19
194 1 55
195 70 14
196 68 59
197 86 53
198 20 6
199 36 1
200 66 74
201 33 86
202 89 49
203 10 70
204 60 3
205 40 70
206 7 84
207 72 69
208 7 71
209 4 49
210 22 94
211 8 98
212 68 11
213 3 53
214 68 0
215 87 62
216 15 87
217 84 0
218 76 0
219 28 38
220 57 94
221 13 13
222 89 31
223 70 88
224 4 36
225 27 57
226 49 44
227 18 3
228 4 8
229 76 66
230 65 59
231 19 24
232 73 31
233 30 31
234 91 1
235 6 37
236 20 30
237 58 42
238 17 95
239 96 56
240 98 100
241 98 55
242 26 61
243 59 35
244 0 57
245 91 49
246 18 73
247 94 96
248 66 98
249 61 21
250 95 6
251 14 96
252 12 71
253 38 82
254 78 1
255 40 46
256 24 59
257 84 63
258 11 64
259 7 87
260 95 18
261 41 20
262 10 74
263 75 30
264 52 27
265 68 12
266 22 96
267 77 39
268 71 91
269 99 50
270 51 78
271 11 34
272 17 91
273 47 77
274 50 31
275 55 97
276 43 15
277 50 94
278 90 4
279 25 47
280 45 76
281 51 72
282 78 50
283 63 45
284 94 24
285 62 72
286 4 42
287 69 50
288 30 88
289 69 1
290 74 74
291 84 80
292 16 53
